slide_id,status,coord_mode,scale_ratio,low_coord_key,high_coord_key,low_patch_count,high_patch_count,low_coords_shape,high_coords_shape,low_features_shape,high_features_shape,low_min_x,low_min_y,low_max_x,low_max_y,low_span_x,low_span_y,high_min_x,high_min_y,high_max_x,high_max_y,high_span_x,high_span_y,low_patch_level,high_patch_level,low_patch_size_attr,high_patch_size_attr,low_has_nan_or_inf,high_has_nan_or_inf,low_duplicate_count,high_duplicate_count,low_duplicate_ratio,high_duplicate_ratio,range_iou,span_ratio_x,span_ratio_y,min_delta_x,min_delta_y,same_coord_system_heuristic,empty_match_count,warning_count,warnings,child_count_mean,child_count_std,child_count_min,child_count_max,child_count_median,child_count_p25,child_count_p75,child_count_p90,child_count_p95,child_count_nonzero_mean,empty_match_ratio
2461671-B2,ok,top_left,4.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,321,0,,0.021341463414634148,0.14451991334745526,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9786585365853658
2461671-B2,ok,top_left,0.5,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461671-B2,ok,top_left,0.25,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461671-B2,ok,center,1.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,37,0,,0.8871951219512195,0.3163541331122137,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11280487804878049
2461671-B2,ok,center,2.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461671-B2,ok,center,4.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,321,0,,0.021341463414634148,0.14451991334745526,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9786585365853658
2461671-B2,ok,center,0.5,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461671-B2,ok,center,0.25,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461677-B2,ok,top_left,1.0,coords,coords,60,812,"[60, 2]","[812, 2]","[60, 512]","[812, 512]",54498.0,6497.0,135398.0,38583.0,80900.0,32086.0,54498.0,6497.0,139494.0,39622.0,84996.0,33125.0,,,,,False,False,0,0,0.0,0.0,0.9219550043198481,1.0506304079110012,1.032381724116437,0.0,0.0,True,22,0,,0.6333333333333333,0.48189440982669873,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.36666666666666664
2461677-B2,ok,top_left,2.0,coords,coords,60,812,"[60, 2]","[812, 2]","[60, 512]","[812, 512]",54498.0,6497.0,135398.0,38583.0,80900.0,32086.0,54498.0,6497.0,139494.0,39622.0,84996.0,33125.0,,,,,False,False,0,0,0.0,0.0,0.9219550043198481,1.0506304079110012,1.032381724116437,0.0,0.0,True,60,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
