slide_id,fold,raw_attention_shape,a_low_proto_patch_shape,attention_dim_judgement,warning,proto_attention_row_sum_min,proto_attention_row_sum_max,proto_attention_cosine_mean,proto_attention_cosine_median,proto_attention_cosine_max,proto_top1_unique_ratio,proto_top3_overlap_mean,proto_top5_overlap_mean,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median
2476376-B2,2,"(1, 1, 16, 262)","(16, 262)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9962651761322794,0.9978654778068076,0.999989006793482,0.0625,1.0,1.0,0.0,0.0
2476834-B3,2,"(1, 1, 16, 303)","(16, 303)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9960190100135321,0.9985340947760455,0.9999937668969039,0.0625,1.0,1.0,0.0,0.0
2476983-B,2,"(1, 1, 16, 178)","(16, 178)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9988790637471507,0.9995852122159592,0.9999996158331586,0.0625,1.0,1.0,0.0,0.0
2477274-B3,2,"(1, 1, 16, 127)","(16, 127)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9953737319364333,0.9983694199389217,0.9999937777443636,0.0625,1.0,0.975,0.0,0.0
2477577-B3,2,"(1, 1, 16, 254)","(16, 254)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9963764304414595,0.9983942063736131,0.9999909277968856,0.0625,1.0,1.0,0.0,0.0
2477670-B2,2,"(1, 1, 16, 262)","(16, 262)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9938166934839098,0.9976508786631058,0.9999905911043224,0.0625,1.0,1.0,0.0,0.0
2482483-B2,2,"(1, 1, 16, 339)","(16, 339)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.000000238418579,0.9966837631865786,0.9987507376150864,0.9999986798893595,0.0625,1.0,0.9533333333333333,0.0,0.0
2482952-B2,2,"(1, 1, 16, 235)","(16, 235)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9945587790162426,0.9981146674847023,0.9999866733067047,0.0625,1.0,1.0,0.0,0.0
2483055-B2,2,"(1, 1, 16, 270)","(16, 270)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.995978141332193,0.9984126827223694,0.9999899065141913,0.0625,1.0,1.0,0.0,0.0
2484312-B2,2,"(1, 1, 16, 305)","(16, 305)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9950675453644424,0.9982013075788116,0.9999718878512828,0.0625,1.0,1.0,0.0,0.0
2484633-B2,2,"(1, 1, 16, 153)","(16, 153)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.000000238418579,0.9993685026503046,0.9998010732817542,0.9999998820754997,0.0625,1.0,1.0,0.0,0.0
2484734-B5,2,"(1, 1, 16, 97)","(16, 97)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9947463311506862,0.9977330356561555,0.9999687967093343,0.0625,0.8666666666666665,0.9750000000000001,0.0,0.0
2484743-B4,2,"(1, 1, 16, 120)","(16, 120)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9974373127861607,0.9990698861386077,0.9999846570138237,0.125,1.0,0.92,3663.573774335656,0.0
2485303-B2,2,"(1, 1, 16, 247)","(16, 247)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.0000001192092896,0.998077688724893,0.9992240501453226,0.9999998315306046,0.0625,1.0,1.0,0.0,0.0
2486653-B2,2,"(1, 1, 16, 244)","(16, 244)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9965475735358339,0.9986526271937481,0.9999918366021053,0.0625,1.0,1.0,0.0,0.0
2486812-B2,2,"(1, 1, 16, 294)","(16, 294)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9962434524081387,0.9984309880694063,0.9999516507496782,0.0625,1.0,1.0,0.0,0.0
2486813-B2,2,"(1, 1, 16, 108)","(16, 108)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9980732638367146,0.9988936872587844,0.9999688474261685,0.0625,1.0,1.0,0.0,0.0
2486845-B2,2,"(1, 1, 16, 154)","(16, 154)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9955010172410804,0.9986699374685868,0.9999637060704958,0.125,0.8916666666666667,0.9750000000000001,6310.502119483046,0.0
2487246-B2,2,"(1, 1, 16, 90)","(16, 90)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9962758863499791,0.9983324476811444,0.9999940308516793,0.0625,1.0,1.0,0.0,0.0
2487388-B2,2,"(1, 1, 16, 239)","(16, 239)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.000000238418579,0.9962550927485372,0.9987757223701075,0.9999977785074068,0.0625,1.0,1.0,0.0,0.0
2488320-B3,2,"(1, 1, 16, 121)","(16, 121)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9986809455343614,0.9995203077438266,0.9999952940245276,0.0625,1.0,1.0,0.0,0.0
25012153B2,2,"(1, 1, 16, 216)","(16, 216)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9966658093391307,0.9987464077888353,0.999995046618721,0.0625,1.0,0.92,0.0,0.0
25012485B2,2,"(1, 1, 16, 293)","(16, 293)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9907006185474854,0.995755465894371,0.999972412847054,0.0625,0.8333333333333333,0.9533333333333334,0.0,0.0
25012760B2,2,"(1, 1, 16, 429)","(16, 429)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9983717835440927,0.9993063149802572,0.9999890365589647,0.0625,1.0,1.0,0.0,0.0
25013189B2,2,"(1, 1, 16, 251)","(16, 251)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9947576963761695,0.9979208530077481,0.9999841922880643,0.0625,1.0,1.0,0.0,0.0
25013465B2,2,"(1, 1, 16, 347)","(16, 347)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.995564333134364,0.9985080000820558,0.9999962944835066,0.0625,0.8666666666666666,1.0,0.0,0.0
25014226B2,2,"(1, 1, 16, 236)","(16, 236)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9969219836602814,0.9988810393274146,0.9999955806550084,0.0625,0.7749999999999999,1.0,0.0,0.0
25015103B2,2,"(1, 1, 16, 134)","(16, 134)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9967520409372829,0.9988832969535834,0.9999778923359516,0.125,1.0,1.0,34827.62499428435,66338.33332244639
25015234B2,2,"(1, 1, 16, 214)","(16, 214)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9968908218616064,0.99886039753617,0.999990694669204,0.0625,1.0,1.0,0.0,0.0
25015495B4,2,"(1, 1, 16, 219)","(16, 219)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9956508142786594,0.9980715248043814,0.9999538929958637,0.0625,1.0,1.0,0.0,0.0
25015863B2,2,"(1, 1, 16, 363)","(16, 363)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.000000238418579,0.9996186790237331,0.9998541085115394,0.9999999695219892,0.0625,1.0,1.0,0.0,0.0
25016801B2,2,"(1, 1, 16, 370)","(16, 370)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9950319804646639,0.998044247636175,0.9999778075718583,0.0625,1.0,0.9750000000000001,0.0,0.0
25016829B2,2,"(1, 1, 16, 201)","(16, 201)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9932356272791204,0.9972509900935149,0.9999819819422352,0.0625,1.0,1.0,0.0,0.0
25017089B2,2,"(1, 1, 16, 308)","(16, 308)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9956247731654919,0.9985566905923572,0.9999969154515794,0.0625,1.0,1.0,0.0,0.0
25017242B2,2,"(1, 1, 16, 279)","(16, 279)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.000000238418579,0.9990767544847373,0.9997372017834676,0.999999089053117,0.0625,1.0,1.0,0.0,0.0
25017354B5,2,"(1, 1, 16, 119)","(16, 119)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9974357536827178,0.9989929265803013,0.9999823320621718,0.0625,1.0,1.0,0.0,0.0
25017518B2,2,"(1, 1, 16, 328)","(16, 328)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9969560214277712,0.9987515585082078,0.9999951406015536,0.0625,1.0,1.0,0.0,0.0
25017538B4,2,"(1, 1, 16, 226)","(16, 226)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997019767761,1.000000238418579,0.9997033095046653,0.9999099272858378,0.9999999464786852,0.0625,1.0,1.0,0.0,0.0
25017932B2,2,"(1, 1, 16, 93)","(16, 93)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.000000238418579,0.9983383449329858,0.999085601766607,0.9999956589743115,0.0625,0.9222222222222222,1.0,0.0,0.0
25019107B,2,"(1, 1, 16, 235)","(16, 235)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9976479563703954,0.999176102540098,0.9999991969728659,0.0625,1.0,1.0,0.0,0.0
25019379B,2,"(1, 1, 16, 219)","(16, 219)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9966685750369,0.9989107889122283,0.9999942026544201,0.0625,1.0,1.0,0.0,0.0
25019621B4,2,"(1, 1, 16, 181)","(16, 181)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9973773015030359,0.9987603906043176,0.9999772912468056,0.0625,1.0,1.0,0.0,0.0
25019790B2,2,"(1, 1, 16, 438)","(16, 438)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9979783307912176,0.9992661642557276,0.9999939486361992,0.0625,1.0,1.0,0.0,0.0
25020263B2,2,"(1, 1, 16, 348)","(16, 348)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9955767110506291,0.9984791939618779,0.9999763061463899,0.0625,1.0,1.0,0.0,0.0
25021197B2,2,"(1, 1, 16, 228)","(16, 228)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9972123543977579,0.9988363393735243,0.9999962137689704,0.0625,1.0,1.0,0.0,0.0
25021575B4,2,"(1, 1, 16, 95)","(16, 95)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9970448641019815,0.9989948684334862,0.999984865828405,0.0625,1.0,1.0,0.0,0.0
25021658B3,2,"(1, 1, 16, 245)","(16, 245)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.0000003576278687,0.9996063037015721,0.9998684141865098,0.999999759880633,0.0625,1.0,0.9750000000000001,0.0,0.0
25021901B2,2,"(1, 1, 16, 318)","(16, 318)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9944035683452144,0.997771904418197,0.9999853860486605,0.0625,1.0,1.0,0.0,0.0
25021911B2,2,"(1, 1, 16, 299)","(16, 299)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9973042696047109,0.9988917452525738,0.9999902709793141,0.0625,1.0,0.9533333333333334,0.0,0.0
25021973B2,2,"(1, 1, 16, 273)","(16, 273)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9977845504791812,0.9990022002801104,0.9999860249364727,0.0625,1.0,1.0,0.0,0.0
25022038B2,2,"(1, 1, 16, 111)","(16, 111)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9966729661021768,0.9990780862251796,0.9999971146760662,0.0625,1.0,1.0,0.0,0.0
25022354B2,2,"(1, 1, 16, 312)","(16, 312)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9969685849511726,0.9988610426764329,0.9999897871076996,0.0625,1.0,1.0,0.0,0.0
25023573B,2,"(1, 1, 16, 191)","(16, 191)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9971730011458504,0.9990941724238118,0.9999974511359899,0.0625,1.0,1.0,0.0,0.0
25023590B3,2,"(1, 1, 16, 222)","(16, 222)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9975568063945872,0.9992503001748823,0.9999930165824551,0.0625,1.0,1.0,0.0,0.0
25023590B4,2,"(1, 1, 16, 166)","(16, 166)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9966815757550176,0.9986831811803163,0.9999950655325236,0.0625,1.0,1.0,0.0,0.0
25023814B,2,"(1, 1, 16, 287)","(16, 287)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9975788717815575,0.9990196692939273,0.9999758598856806,0.0625,1.0,1.0,0.0,0.0
25023869B4,2,"(1, 1, 16, 202)","(16, 202)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9959250473767016,0.9982574173248906,0.9999614362206483,0.0625,1.0,1.0,0.0,0.0
25024243B2,2,"(1, 1, 16, 281)","(16, 281)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9950070090718423,0.9982253582338112,0.9999985446984313,0.0625,1.0,1.0,0.0,0.0
25024302B4,2,"(1, 1, 16, 166)","(16, 166)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9978775377636445,0.9992581981818177,0.9999968177465899,0.0625,1.0,0.9750000000000001,0.0,0.0
25025109B2,2,"(1, 1, 16, 359)","(16, 359)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9962775801372529,0.9984983489915493,0.9999860809470218,0.0625,1.0,1.0,0.0,0.0
25025245B2,2,"(1, 1, 16, 247)","(16, 247)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.996659628330562,0.9987681644303401,0.9999919330038323,0.0625,1.0,1.0,0.0,0.0
25025262B2,2,"(1, 1, 16, 196)","(16, 196)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000003576278687,0.9975204010749174,0.9992187262143919,0.9999991752384203,0.0625,1.0,0.975,0.0,0.0
25025298B2,2,"(1, 1, 16, 386)","(16, 386)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9939743667751177,0.9982141819922781,0.9999943686507028,0.0625,1.0,1.0,0.0,0.0
25026081B2,2,"(1, 1, 16, 240)","(16, 240)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9950755731666822,0.9983431688845978,0.9999978121006871,0.0625,1.0,1.0,0.0,0.0
25026163B,2,"(1, 1, 16, 336)","(16, 336)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9961587185767904,0.9985998157213279,0.9999608138265189,0.0625,1.0,1.0,0.0,0.0
25026254B2,2,"(1, 1, 16, 379)","(16, 379)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9958169952483764,0.9984721964148835,0.99997184042139,0.0625,1.0,1.0,0.0,0.0
2490526B3,2,"(1, 1, 16, 201)","(16, 201)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9996037947832481,0.9998749091839787,0.9999998369781365,0.0625,1.0,1.0,0.0,0.0
2490837B2,2,"(1, 1, 16, 209)","(16, 209)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9966285852379706,0.9983754582728417,0.9999990745844604,0.0625,1.0,1.0,0.0,0.0
2491131B2,2,"(1, 1, 16, 264)","(16, 264)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997019767761,1.0000001192092896,0.9962172741803127,0.998662763233156,0.9999963269737306,0.0625,1.0,0.9750000000000001,0.0,0.0
2491191B3,2,"(1, 1, 16, 315)","(16, 315)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9913059607221368,0.9969246316751288,0.9999624279459804,0.0625,1.0,1.0,0.0,0.0
2491226B2,2,"(1, 1, 16, 193)","(16, 193)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9955037422645981,0.9985057989924786,0.9999905909130876,0.0625,1.0,1.0,0.0,0.0
2491275B2,2,"(1, 1, 16, 214)","(16, 214)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9999649526669685,0.9999912570495498,0.9999999965267946,0.0625,1.0,1.0,0.0,0.0
25001939B2,2,"(1, 1, 16, 241)","(16, 241)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9991361379652536,0.9997735171028312,0.9999998509312915,0.0625,1.0,1.0,0.0,0.0
25002329B2,2,"(1, 1, 16, 252)","(16, 252)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9961140891478022,0.9982103466445578,0.9999901200756551,0.0625,1.0,1.0,0.0,0.0
25002391B2,2,"(1, 1, 16, 220)","(16, 220)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.000000238418579,0.9956256196716852,0.9985745235056143,0.9999972837299836,0.0625,1.0,0.9000000000000001,0.0,0.0
25002804B2,2,"(1, 1, 16, 333)","(16, 333)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9958689368982085,0.9983537631844509,0.9999745596796662,0.0625,1.0,1.0,0.0,0.0
25009148B3,2,"(1, 1, 16, 176)","(16, 176)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9970181575371748,0.9991550044314007,0.9999755592144246,0.0625,1.0,1.0,0.0,0.0
2462609-B2,2,"(1, 1, 16, 61)","(16, 61)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997019767761,1.0000001192092896,0.9996929684380392,0.9999130710707202,0.999999940021815,0.0625,1.0,1.0,0.0,0.0
2476286-B2,2,"(1, 1, 16, 302)","(16, 302)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.99644259049348,0.9988260827219346,0.9999969504015551,0.0625,1.0,1.0,0.0,0.0
2484862-B3,2,"(1, 1, 16, 236)","(16, 236)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9975772631334389,0.9988334892110621,0.9999862062749253,0.0625,1.0,0.9533333333333334,0.0,0.0
2485473-B2,2,"(1, 1, 16, 263)","(16, 263)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9959154178114191,0.9984045557207489,0.9999854616188992,0.0625,1.0,1.0,0.0,0.0
2487567-B2,2,"(1, 1, 16, 103)","(16, 103)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9961016833504066,0.9986770668353735,0.9999773928344993,0.0625,1.0,1.0,0.0,0.0
2488302-B2,2,"(1, 1, 16, 244)","(16, 244)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9959699323313477,0.998384251125743,0.9999943521102578,0.0625,1.0,0.9350000000000002,0.0,0.0
2488335-B,2,"(1, 1, 16, 355)","(16, 355)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9968918514569677,0.9987583139256881,0.9999967123788669,0.0625,1.0,1.0,0.0,0.0
25013062B2,2,"(1, 1, 16, 99)","(16, 99)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.995316005673124,0.998448730304965,0.9999923632455239,0.0625,0.8055555555555555,1.0,0.0,0.0
25015608B2,2,"(1, 1, 16, 206)","(16, 206)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9965149905485507,0.9985011775072887,0.9999923998954217,0.0625,1.0,1.0,0.0,0.0
25015640B5,2,"(1, 1, 16, 126)","(16, 126)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9964593126410508,0.9985413938532743,0.9999921473252754,0.0625,1.0,1.0,0.0,0.0
25017739B2,2,"(1, 1, 16, 281)","(16, 281)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9952426082032555,0.9982190099334862,0.9999854173952422,0.0625,1.0,1.0,0.0,0.0
25019094B8,2,"(1, 1, 16, 265)","(16, 265)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9974967890401276,0.9988259424528922,0.9999923461386855,0.125,1.0,1.0,34112.83635231759,34112.83635231759
