fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,full_top1_margin,concept_top1_margin,visual_top1_margin,csg_top1_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
0,25021171B2,25021171B2,0,0,0,0,0,True,True,True,True,7.9606404304504395,3.88761043548584,4.069997787475586,-0.0028562855441123247,7.9606404304504395,3.88761043548584,4.069997787475586,0.0028562855441123247,0.33951815962791443,0.6604818105697632,0.00020301819313317537
0,25021260B2,25021260B2,0,0,0,0,0,True,True,True,True,9.71407413482666,4.994080066680908,4.716961860656738,0.0019232318736612797,9.71407413482666,4.994080066680908,4.716961860656738,0.0019232318736612797,0.32457929849624634,0.6754207015037537,0.0005061716656200588
0,25021622B4,25021622B4,0,0,0,0,0,True,True,True,True,9.732048988342285,4.655196189880371,5.073821067810059,0.0016731140203773975,9.732048988342285,4.655196189880371,5.073821067810059,0.0016731140203773975,0.3601391613483429,0.6398608684539795,0.0005244094645604491
0,25021640B3,25021640B3,0,0,0,0,0,True,True,True,True,6.922457218170166,3.002418041229248,3.9170076847076416,0.007673710584640503,6.922457218170166,3.002418041229248,3.9170076847076416,0.007673710584640503,0.2578584849834442,0.7421414852142334,0.001095806248486042
0,25022278B2,25022278B2,0,0,0,0,0,True,True,True,True,11.087045669555664,5.238791465759277,5.845222473144531,0.006713435519486666,11.087045669555664,5.238791465759277,5.845222473144531,0.006713435519486666,0.33092573285102844,0.6690742373466492,0.0010098912753164768
0,25023687B2,25023687B2,0,0,0,0,0,True,True,True,True,5.639979362487793,2.5761466026306152,3.060800075531006,-0.0024835797958076,5.639979362487793,2.5761466026306152,3.060800075531006,0.0024835797958076,0.3865800201892853,0.6134200096130371,8.124097803374752e-05
0,25023690B3,25023690B3,0,0,0,0,0,True,True,True,True,4.138511657714844,2.9815239906311035,1.1539558172225952,-0.0032151201739907265,4.138511657714844,2.9815239906311035,1.1539558172225952,0.0032151201739907265,0.28488293290138245,0.7151170372962952,6.335735088214278e-05
0,25023930B2,25023930B2,0,0,0,0,0,True,True,True,True,10.619132995605469,5.033481121063232,5.5826191902160645,0.002863361733034253,10.619132995605469,5.033481121063232,5.5826191902160645,0.002863361733034253,0.36005261540412903,0.6399473547935486,0.0006051581585779786
0,25023936B2,25023936B2,0,0,0,0,0,True,True,True,True,8.36723518371582,3.3091135025024414,5.055089950561523,0.004697568714618683,8.36723518371582,3.3091135025024414,5.055089950561523,0.004697568714618683,0.3231387734413147,0.6768611669540405,0.000612670264672488
0,25023977B2,25023977B2,0,1,1,1,1,False,False,False,False,-2.4671523571014404,-2.321244955062866,-0.1489391326904297,-0.021346714347600937,2.4671523571014404,2.321244955062866,0.1489391326904297,0.021346714347600937,0.20873214304447174,0.7912679314613342,0.0005990688223391771
0,25024310B3,25024310B3,0,0,0,0,0,True,True,True,True,11.42782974243164,5.534465312957764,5.890332221984863,0.008425246924161911,11.42782974243164,5.534465312957764,5.890332221984863,0.008425246924161911,0.3141293525695801,0.6858706474304199,0.0011960177216678858
0,25024688B2,25024688B2,0,0,0,0,0,True,True,True,True,11.297361373901367,5.29972505569458,5.994604110717773,0.004090490285307169,11.297361373901367,5.29972505569458,5.994604110717773,0.004090490285307169,0.3636574447154999,0.6363425850868225,0.0007099019712768495
0,25024983B2,25024983B2,0,0,0,0,0,True,True,True,True,10.335927963256836,4.913714408874512,5.419181823730469,0.004281383007764816,10.335927963256836,4.913714408874512,5.419181823730469,0.004281383007764816,0.3433745503425598,0.6566254496574402,0.0008037053048610687
0,25025506B,25025506B,0,0,0,0,0,True,True,True,True,9.226491928100586,4.547452449798584,4.676007270812988,-0.0003839150886051357,9.226491928100586,4.547452449798584,4.676007270812988,0.0003839150886051357,0.3633458614349365,0.6366541385650635,0.0002691267873160541
0,25025510B3,25025510B3,0,0,0,0,0,True,True,True,True,8.63115119934082,4.155456066131592,4.472662925720215,-0.00377261103130877,8.63115119934082,4.155456066131592,4.472662925720215,0.00377261103130877,0.37190720438957214,0.6280928254127502,0.0004261456779204309
0,25027135B3,25027135B3,0,0,0,0,0,True,True,True,True,9.429302215576172,4.59282112121582,4.83344841003418,0.0009058366995304823,9.429302215576172,4.59282112121582,4.83344841003418,0.0009058366995304823,0.3595137596130371,0.6404862999916077,0.000404124497435987
0,25027290B2,25027290B2,0,0,0,0,0,True,True,True,True,8.165139198303223,3.382211208343506,4.779895782470703,-0.0028088316321372986,8.165139198303223,3.382211208343506,4.779895782470703,0.0028088316321372986,0.37949061393737793,0.6205093860626221,6.679061334580183e-05
0,2490860B2,2490860B2,0,0,0,0,0,True,True,True,True,9.279052734375,4.462615013122559,4.813405513763428,-0.0020224032923579216,9.279052734375,4.462615013122559,4.813405513763428,0.0020224032923579216,0.3541087508201599,0.6458912491798401,0.00015598160098306835
0,2490964B2,2490964B2,0,0,0,0,0,True,True,True,True,9.926531791687012,4.662362098693848,5.261137962341309,0.0019466534722596407,9.926531791687012,4.662362098693848,5.261137962341309,0.0019466534722596407,0.35927310585975647,0.6407268643379211,0.0006023140158504248
0,2490978B2,2490978B2,0,0,0,0,0,True,True,True,True,8.885770797729492,4.655835151672363,4.226903915405273,-0.001218946184962988,8.885770797729492,4.655835151672363,4.226903915405273,0.001218946184962988,0.33798807859420776,0.6620119214057922,9.073632827494293e-05
0,25001929B3,25001929B3,0,1,1,1,1,False,False,False,False,-7.434223175048828,-4.092957496643066,-3.3442981243133545,-0.006896753795444965,7.434223175048828,4.092957496643066,3.3442981243133545,0.006896753795444965,0.556238055229187,0.4437619149684906,7.887242099968717e-05
0,25009756B2,25009756B2,0,0,0,0,0,True,True,True,True,8.901390075683594,4.708888053894043,4.189469814300537,0.00011238362640142441,8.901390075683594,4.708888053894043,4.189469814300537,0.00011238362640142441,0.34375590085983276,0.6562440991401672,0.00048270923434756696
0,25015064B,25015064B,0,0,0,0,0,True,True,True,True,11.121758460998535,5.132646083831787,5.986081123352051,0.005220587830990553,11.121758460998535,5.132646083831787,5.986081123352051,0.005220587830990553,0.36106905341148376,0.6389309763908386,0.0008219704031944275
0,2482883-B2,2482883-B2,1,1,1,1,1,True,True,True,True,7.835572242736816,3.486147403717041,4.352457046508789,0.016292724758386612,7.835572242736816,3.486147403717041,4.352457046508789,0.016292724758386612,0.25950372219085693,0.7404962778091431,0.0005809728754684329
0,2483850-B2,2483850-B2,1,1,1,1,1,True,True,True,True,4.5170135498046875,2.3971924781799316,2.1228535175323486,0.01148854847997427,4.5170135498046875,2.3971924781799316,2.1228535175323486,0.01148854847997427,0.3138998746871948,0.68610018491745,0.0003625101817306131
0,2485632-B.,2485632-B,1,1,1,1,1,True,True,True,True,11.888093948364258,5.54915714263916,6.341969013214111,0.006277543492615223,11.888093948364258,5.54915714263916,6.341969013214111,0.006277543492615223,0.4215303659439087,0.5784696340560913,0.0001423624053131789
0,2487053-B2,2487053-B2,1,1,1,1,1,True,True,True,True,4.744565486907959,2.8810503482818604,1.8665471076965332,0.0034177834168076515,4.744565486907959,2.8810503482818604,1.8665471076965332,0.0034177834168076515,0.5558803677558899,0.4441196024417877,7.429299148498103e-05
0,25013629B6,25013629B6,1,1,1,1,1,True,True,True,True,2.9301702976226807,2.430997133255005,0.5022052526473999,0.0171741284430027,2.9301702976226807,2.430997133255005,0.5022052526473999,0.0171741284430027,0.20688731968402863,0.7931126356124878,0.00014624293544329703
0,25015052B3,25015052B3,1,1,1,1,1,True,True,True,True,7.570611953735352,3.3846683502197266,4.188975811004639,0.0027644496876746416,7.570611953735352,3.3846683502197266,4.188975811004639,0.0027644496876746416,0.6896029114723206,0.31039702892303467,0.00012764192069880664
0,25015191B3,25015191B3,1,0,0,0,0,False,False,False,False,-1.6558444499969482,-1.3319470882415771,-0.3208652436733246,-0.0007101807277649641,1.6558444499969482,1.3319470882415771,0.3208652436733246,0.0007101807277649641,0.07004532217979431,0.9299547076225281,0.0010987932328134775
0,25016027B,25016027B,1,1,1,1,1,True,True,True,True,8.382071495056152,4.4607086181640625,3.9243950843811035,0.012055685743689537,8.382071495056152,4.4607086181640625,3.9243950843811035,0.012055685743689537,0.2551737129688263,0.7448262572288513,0.0003859713615383953
0,25016031B2,25016031B2,1,1,1,1,1,True,True,True,True,8.691414833068848,4.847894668579102,3.8465523719787598,0.004330990370362997,8.691414833068848,4.847894668579102,3.8465523719787598,0.004330990370362997,0.3959874212741852,0.6040125489234924,3.8081143429735675e-05
0,25017355B4,25017355B4,1,0,0,0,0,False,False,False,False,-1.1495442390441895,-0.5391368865966797,-0.6073747873306274,-0.0019406392239034176,1.1495442390441895,0.5391368865966797,0.6073747873306274,0.0019406392239034176,0.14920519292354584,0.8507948517799377,0.0012517838040366769
0,25017923B,25017923B,1,1,1,1,1,True,True,True,True,2.7716405391693115,1.9819066524505615,0.7927659749984741,0.0035163979046046734,2.7716405391693115,1.9819066524505615,0.7927659749984741,0.0035163979046046734,0.4834204614162445,0.5165795683860779,0.00011880742385983467
0,25019273B,25019273B,1,1,1,1,1,True,True,True,True,1.1822054386138916,0.14076519012451172,1.0444722175598145,0.01474014576524496,1.1822054386138916,0.14076519012451172,1.0444722175598145,0.01474014576524496,0.05856296792626381,0.9414370656013489,0.0001504041429143399
0,25020556B4,25020556B4,1,0,0,0,0,False,False,False,False,-6.393987655639648,-4.0374436378479,-2.353511333465576,0.0036611908581107855,6.393987655639648,4.0374436378479,2.353511333465576,0.0036611908581107855,0.28465795516967773,0.7153420448303223,0.0004055740428157151
0,25021277B4,25021277B4,1,1,1,1,1,True,True,True,True,3.9466559886932373,3.1224138736724854,0.8272742033004761,0.0052603865042328835,3.9466559886932373,3.1224138736724854,0.8272742033004761,0.0052603865042328835,0.2820931673049927,0.7179068326950073,5.928298196522519e-05
0,25022013B,25022013B,1,1,1,1,1,True,True,True,True,5.8826189041137695,4.153650760650635,1.7320003509521484,0.005876765586435795,5.8826189041137695,4.153650760650635,1.7320003509521484,0.005876765586435795,0.26777878403663635,0.732221245765686,9.294138726545498e-05
0,25023687B4,25023687B4,1,1,1,1,1,True,True,True,True,2.98234224319458,2.3306984901428223,0.6546761393547058,0.00446458300575614,2.98234224319458,2.3306984901428223,0.6546761393547058,0.00446458300575614,0.5890918374061584,0.41090819239616394,0.00024223828222602606
0,25023961B2,25023961B2,1,0,1,0,1,False,True,False,True,-0.5604181289672852,0.23259878158569336,-0.7899846434593201,-0.001839944045059383,0.5604181289672852,0.23259878158569336,0.7899846434593201,0.001839944045059383,0.22526974976062775,0.7747302651405334,0.0004372144176159054
0,25023972B3,25023972B3,1,0,0,0,0,False,False,False,False,-4.980607986450195,-1.5972318649291992,-3.380342960357666,-0.002215186832472682,4.980607986450195,1.5972318649291992,3.380342960357666,0.002215186832472682,0.2668076157569885,0.7331923842430115,0.00048765665269456804
0,25024855B4,25024855B4,1,1,1,1,1,True,True,True,True,2.875610589981079,1.475163221359253,1.4034796953201294,0.017797622829675674,2.875610589981079,1.475163221359253,1.4034796953201294,0.017797622829675674,0.05890101566910744,0.9410989880561829,0.00036678562173619866
0,25025076B,25025076B,1,0,0,0,0,False,False,False,False,-4.585202693939209,-2.6106510162353516,-1.9715192317962646,0.003983526490628719,4.585202693939209,2.6106510162353516,1.9715192317962646,0.003983526490628719,0.19176585972309113,0.8082341551780701,0.00023990390764083713
0,25025087B,25025087B,1,1,1,1,1,True,True,True,True,9.976598739624023,5.060906410217285,4.918725967407227,-0.0025239954702556133,9.976598739624023,5.060906410217285,4.918725967407227,0.0025239954702556133,0.6298920512199402,0.3701079487800598,5.963244257145561e-05
0,25025954B3,25025954B3,1,1,1,1,1,True,True,True,True,9.960047721862793,5.870821475982666,4.092257976531982,0.008618952706456184,9.960047721862793,5.870821475982666,4.092257976531982,0.008618952706456184,0.2905312776565552,0.7094687819480896,4.172460830886848e-05
0,25026144B2,25026144B2,1,1,1,1,1,True,True,True,True,2.344252347946167,1.0952537059783936,1.252030611038208,0.010365044698119164,2.344252347946167,1.0952537059783936,1.252030611038208,0.010365044698119164,0.13698691129684448,0.8630130887031555,0.00022344692843034863
0,25026499B3,25026499B3,1,1,1,1,1,True,True,True,True,5.686983585357666,1.176527738571167,4.513487815856934,0.008134065195918083,5.686983585357666,1.176527738571167,4.513487815856934,0.008134065195918083,0.46255889534950256,0.5374411344528198,8.748701247895951e-07
0,25026782B3,25026782B3,1,1,1,1,1,True,True,True,True,5.474839210510254,3.4016103744506836,2.076261043548584,0.0010565727716311812,5.474839210510254,3.4016103744506836,2.076261043548584,0.0010565727716311812,0.5091181993484497,0.4908818304538727,0.00012910364603158087
0,25027131B2,25027131B2,1,1,1,1,1,True,True,True,True,6.359414100646973,4.237390995025635,2.1250553131103516,0.002910446375608444,6.359414100646973,4.237390995025635,2.1250553131103516,0.002910446375608444,0.32882723212242126,0.6711727976799011,1.5201528185571078e-05
0,25027181B3,25027181B3,1,1,1,1,1,True,True,True,True,8.733261108398438,4.750705718994141,3.9855873584747314,-0.002208705758675933,8.733261108398438,4.750705718994141,3.9855873584747314,0.002208705758675933,0.6282641887664795,0.3717358410358429,1.4256094800657593e-05
0,25027723B4,25027723B4,1,0,0,0,0,False,False,False,False,-2.928774356842041,-0.8510396480560303,-2.074702739715576,0.010005353018641472,2.928774356842041,0.8510396480560303,2.074702739715576,0.010005353018641472,0.20521661639213562,0.794783353805542,0.001183321583084762
0,25028014B7,25028014B7,1,1,1,1,1,True,True,True,True,6.753148555755615,3.798236846923828,2.95794415473938,0.0019798162393271923,6.753148555755615,3.798236846923828,2.95794415473938,0.0019798162393271923,0.4422888457775116,0.5577111840248108,7.24210258340463e-05
0,25028514B,25028514B,1,1,1,1,1,True,True,True,True,13.39151668548584,6.861687183380127,6.53286075592041,0.005303359590470791,13.39151668548584,6.861687183380127,6.53286075592041,0.005303359590470791,0.3966010808944702,0.6033989191055298,0.00014102291606832296
0,25028738B2,25028738B2,1,1,1,1,1,True,True,True,True,6.163830757141113,3.751559257507324,2.4153037071228027,0.002201146213337779,6.163830757141113,3.751559257507324,2.4153037071228027,0.002201146213337779,0.4719454348087311,0.5280545949935913,4.3860341065737884e-06
0,25029425B2,25029425B2,1,1,1,1,1,True,True,True,True,0.8826236724853516,0.5984907150268555,0.2871647775173187,0.006781074684113264,0.8826236724853516,0.5984907150268555,0.2871647775173187,0.006781074684113264,0.10502278059720993,0.8949772715568542,7.959022696013562e-06
0,25029425B,25029425B,1,1,1,1,1,True,True,True,True,8.560829162597656,4.585866451263428,3.9779953956604004,0.003962483257055283,8.560829162597656,4.585866451263428,3.9779953956604004,0.003962483257055283,0.3918246030807495,0.6081754565238953,3.1667110306443647e-05
0,25029737B2,25029737B2,1,1,1,1,1,True,True,True,True,5.296455383300781,3.5102386474609375,1.7892487049102783,0.0021459164563566446,5.296455383300781,3.5102386474609375,1.7892487049102783,0.0021459164563566446,0.3390626311302185,0.6609373688697815,0.00020029835286550224
0,25030334B2,25030334B2,1,1,1,1,1,True,True,True,True,7.9045023918151855,4.6288042068481445,3.278730869293213,0.00033894297666847706,7.9045023918151855,4.6288042068481445,3.278730869293213,0.00033894297666847706,0.4732876718044281,0.5267123579978943,5.728472024202347e-05
0,25030750B2,25030750B2,1,1,1,1,1,True,True,True,True,7.5374603271484375,4.535236835479736,3.005255937576294,0.002694075694307685,7.5374603271484375,4.535236835479736,3.005255937576294,0.002694075694307685,0.3772208094596863,0.6227792501449585,0.00012869811325799674
0,25030988B4,25030988B4,1,1,1,1,1,True,True,True,True,2.77641224861145,2.177502155303955,0.6019423007965088,0.003909919410943985,2.77641224861145,2.177502155303955,0.6019423007965088,0.003909919410943985,0.5864265561103821,0.4135735034942627,7.705315510975197e-05
0,25030998B2,25030998B2,1,1,1,1,1,True,True,True,True,9.372142791748047,5.500970363616943,3.874204158782959,0.001824120874516666,9.372142791748047,5.500970363616943,3.874204158782959,0.001824120874516666,0.40903785824775696,0.5909621119499207,5.120212881593034e-05
0,25031267B2,25031267B2,1,1,1,1,1,True,True,True,True,12.496308326721191,6.910109043121338,5.589231491088867,0.0012605785159394145,12.496308326721191,6.910109043121338,5.589231491088867,0.0012605785159394145,0.37999364733695984,0.6200063824653625,5.053460336057469e-05
0,25031411B3,25031411B3,1,1,1,0,1,True,True,False,True,0.7980716824531555,1.141626000404358,-0.3405221700668335,0.013277649879455566,0.7980716824531555,1.141626000404358,0.3405221700668335,0.013277649879455566,0.3911970257759094,0.6088029742240906,0.0004295794933568686
0,25031706B,25031706B,1,1,1,1,1,True,True,True,True,3.8242387771606445,2.486954689025879,1.3403159379959106,0.005109099671244621,3.8242387771606445,2.486954689025879,1.3403159379959106,0.005109099671244621,0.5849488973617554,0.41505107283592224,0.0001335707784164697
0,25032179B3,25032179B3,1,0,0,0,0,False,False,False,False,-9.659163475036621,-3.9729299545288086,-5.683201313018799,-0.006398738361895084,9.659163475036621,3.9729299545288086,5.683201313018799,0.006398738361895084,0.3746834993362427,0.6253165602684021,0.0006102276383899152
0,25032789B2,25032789B2,1,1,1,1,1,True,True,True,True,7.1403303146362305,3.872671604156494,3.270691394805908,0.00013474514707922935,7.1403303146362305,3.872671604156494,3.270691394805908,0.00013474514707922935,0.7782669067382812,0.22173310816287994,0.00031755020609125495
0,25033447B4,25033447B4,1,0,0,0,0,False,False,False,False,-7.589825630187988,-4.617007255554199,-2.9697866439819336,0.0013859753962606192,7.589825630187988,4.617007255554199,2.9697866439819336,0.0013859753962606192,0.28172576427459717,0.7182742953300476,9.941372263710946e-05
0,25034327B2,25034327B2,1,1,1,1,1,True,True,True,True,12.005088806152344,5.812595844268799,6.195524215698242,0.005775144789367914,12.005088806152344,5.812595844268799,6.195524215698242,0.005775144789367914,0.4308682084083557,0.5691317319869995,0.00013226662122178823
0,25034940B11,25034940B11,1,1,1,1,1,True,True,True,True,13.392114639282227,7.651707649230957,5.743438720703125,0.007131106220185757,13.392114639282227,7.651707649230957,5.743438720703125,0.007131106220185757,0.378860741853714,0.6211392283439636,5.7614524848759174e-05
0,25034940B12,25034940B12,1,1,1,1,1,True,True,True,True,3.8528127670288086,2.485023021697998,1.3708219528198242,0.0010739549761638045,3.8528127670288086,2.485023021697998,1.3708219528198242,0.0010739549761638045,0.5152240991592407,0.48477596044540405,0.000337612145813182
0,25035354B3,25035354B3,1,1,1,1,1,True,True,True,True,8.051153182983398,4.982959270477295,3.0712265968322754,0.006072499323636293,8.051153182983398,4.982959270477295,3.0712265968322754,0.006072499323636293,0.42232415080070496,0.5776758790016174,0.0008152592345140874
0,25044694B,25044694B,1,1,1,1,1,True,True,True,True,5.705084800720215,4.578375816345215,1.1297414302825928,0.0033225794322788715,5.705084800720215,4.578375816345215,1.1297414302825928,0.0033225794322788715,0.23433935642242432,0.7656606435775757,6.287523865466937e-05
0,25045625B3,25045625B3,1,1,1,1,1,True,True,True,True,4.423867225646973,2.6175074577331543,1.809391736984253,0.0008219016017392278,4.423867225646973,2.6175074577331543,1.809391736984253,0.0008219016017392278,0.47856849431991577,0.521431565284729,0.000552433542907238
0,25045625B1,25045625B1,1,1,1,1,1,True,True,True,True,4.960946559906006,2.8195924758911133,2.144385814666748,0.001327562378719449,4.960946559906006,2.8195924758911133,2.144385814666748,0.001327562378719449,0.6306813955307007,0.3693186044692993,4.283414818928577e-05
0,25045801B2,25045801B2,1,1,1,1,1,True,True,True,True,11.241934776306152,6.904582500457764,4.340384483337402,0.0001354688429273665,11.241934776306152,6.904582500457764,4.340384483337402,0.0001354688429273665,0.3655422329902649,0.6344577074050903,9.281701204599813e-05
0,25045829B2,25045829B2,1,1,1,1,1,True,True,True,True,12.983328819274902,7.230987548828125,5.755373001098633,-0.0051905689761042595,12.983328819274902,7.230987548828125,5.755373001098633,0.0051905689761042595,0.5274348258972168,0.4725651144981384,6.580916760867694e-06
0,25046631B2,25046631B2,1,1,1,1,1,True,True,True,True,9.347799301147461,5.13794469833374,4.212886810302734,-0.004156895447522402,9.347799301147461,5.13794469833374,4.212886810302734,0.004156895447522402,0.6823332905769348,0.3176666796207428,5.037526716478169e-05
0,25047538B2,25047538B2,1,1,1,1,1,True,True,True,True,8.25489616394043,4.754266738891602,3.5036613941192627,3.653205931186676e-05,8.25489616394043,4.754266738891602,3.5036613941192627,3.653205931186676e-05,0.49545106291770935,0.504548966884613,3.1888860121398466e-06
0,25049999B2,25049999B2,1,1,1,1,1,True,True,True,True,6.469324111938477,3.768354892730713,2.7040019035339355,0.002662461716681719,6.469324111938477,3.768354892730713,2.7040019035339355,0.002662461716681719,0.41721659898757935,0.5827834010124207,8.596712177677546e-07
0,25050888B2,25050888B2,1,1,1,1,1,True,True,True,True,2.246457815170288,1.5143426656723022,0.7351470589637756,0.0087013253942132,2.246457815170288,1.5143426656723022,0.7351470589637756,0.0087013253942132,0.63307785987854,0.3669220805168152,0.0002774383465293795
0,25051008B4,25051008B4,1,1,1,1,1,True,True,True,True,8.827120780944824,5.523445129394531,3.306708574295044,0.006296216975897551,8.827120780944824,5.523445129394531,3.306708574295044,0.006296216975897551,0.28495997190475464,0.7150399684906006,7.311860099434853e-05
0,25054693B2,25054693B2,1,1,1,1,1,True,True,True,True,6.4435882568359375,3.164457321166992,3.282163381576538,0.0028337673284113407,6.4435882568359375,3.164457321166992,3.282163381576538,0.0028337673284113407,0.6398009657859802,0.3601990044116974,5.995786705170758e-05
0,25055778B2,25055778B2,1,1,1,1,1,True,True,True,True,4.090671062469482,2.728686809539795,1.3650164604187012,0.0027086075861006975,4.090671062469482,2.728686809539795,1.3650164604187012,0.0027086075861006975,0.3478539288043976,0.65214604139328,0.0001594241475686431
0,25055784B2,25055784B2,1,1,1,1,1,True,True,True,True,5.952671051025391,3.493630886077881,2.4620723724365234,0.004528305027633905,5.952671051025391,3.493630886077881,2.4620723724365234,0.004528305027633905,0.31035116314888,0.6896488666534424,2.390228837612085e-05
0,25057854B3,25057854B3,1,1,1,1,1,True,True,True,True,9.432929039001465,5.336396217346191,4.099565505981445,-0.0027461345307528973,9.432929039001465,5.336396217346191,4.099565505981445,0.0027461345307528973,0.6537880897521973,0.34621191024780273,1.0243178621749394e-05
0,25057865B1,25057865B1,1,0,0,0,0,False,False,False,False,-4.75109338760376,-2.433607578277588,-2.3144545555114746,0.00695475097745657,4.75109338760376,2.433607578277588,2.3144545555114746,0.00695475097745657,0.21141056716442108,0.7885894179344177,0.0008463572012260556
0,25059686B2,25059686B2,1,0,0,0,0,False,False,False,False,-3.5343406200408936,-1.5238604545593262,-2.007448434829712,-0.003379753790795803,3.5343406200408936,1.5238604545593262,2.007448434829712,0.003379753790795803,0.17009282112121582,0.8299071788787842,0.0010958985658362508
0,25062891B4,25062891B4,1,1,1,1,1,True,True,True,True,6.462039470672607,4.4147233963012695,2.0503478050231934,-0.0019809219520539045,6.462039470672607,4.4147233963012695,2.0503478050231934,0.0019809219520539045,0.6599609851837158,0.3400390148162842,0.00024120659509208053
0,25063642B,25063642B,1,1,1,1,1,True,True,True,True,9.477027893066406,5.544841766357422,3.9352190494537354,-0.002541053108870983,9.477027893066406,5.544841766357422,3.9352190494537354,0.002541053108870983,0.5269588828086853,0.4730411171913147,3.542081321938895e-05
