slide_id,fold,label,pred,correct,n_low,n_high,low_avg_attention_entropy,proto_attention_entropy_mean,proto_attention_entropy_std,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median,proto_top1_unique_ratio,low_top3_score_sum,low_top5_score_sum,low_top10_score_sum
2476299-B2,1,1,1,1,227,3089,2.0935569068092477,1.995903504459971,0.7652098672446673,0.0,0.0,0.0625,0.694414496421814,0.786112368106842,0.8846443891525269
2483073-B3,1,1,1,1,231,3203,3.6032264591585834,3.552278844933884,0.3808682704362867,0.0,0.0,0.0625,0.2972957491874695,0.4184989929199219,0.5963285565376282
2484660-B2,1,1,0,0,201,2946,1.6701528455746364,1.5694442605258758,0.7736659290622531,0.0,0.0,0.0625,0.797050416469574,0.8757439255714417,0.9202542304992676
2485164-B2,1,1,1,1,146,2004,2.5423853878138134,2.469836983707218,0.5537960235015355,0.0,0.0,0.0625,0.5898332595825195,0.691524863243103,0.8311575651168823
2485536-B2,1,1,1,1,192,2655,2.8212170598658988,2.745576223980252,0.5800802481966658,0.0,0.0,0.0625,0.5638825297355652,0.6670209765434265,0.7952068448066711
2488040-B,1,1,1,1,255,3714,1.87167977215365,1.779421631210617,0.7298646470030152,0.0,0.0,0.0625,0.7404090166091919,0.814225435256958,0.9037748575210571
25013189B4,1,1,1,1,119,1672,1.5911826547427015,1.5079348572121622,0.6267550648043582,0.0,0.0,0.0625,0.8357996940612793,0.8959769606590271,0.9526140093803406
25014298B2,1,1,0,0,83,1181,2.1045926396384025,2.033189421384652,0.5520181577515235,0.0,0.0,0.0625,0.6910982131958008,0.780685305595398,0.887187659740448
25015215B2,1,1,1,1,145,1991,1.613223178284386,1.511639740286399,0.774685829518386,0.0,0.0,0.0625,0.8376314043998718,0.8717988729476929,0.9190430045127869
25015471B,1,1,1,1,388,5827,2.680803700766046,2.5833386038060184,0.756262449165987,0.0,0.0,0.0625,0.6324828863143921,0.7218753695487976,0.8292181491851807
25015496B,1,1,1,1,99,1195,2.4409226058716094,2.3815492893595125,0.4358828337586181,0.0,0.0,0.0625,0.5801256895065308,0.7389358282089233,0.8916692137718201
25015594B2,1,1,1,1,162,2247,2.0703873959655192,1.979838284030325,0.6765918285688364,0.0,0.0,0.0625,0.7945669889450073,0.8355423808097839,0.9012177586555481
25015784B2,1,1,1,1,51,658,2.2865504952727242,2.2407426609220913,0.340689293220765,0.0,0.0,0.0625,0.5834464430809021,0.7682771682739258,0.9040131568908691
25015798B2,1,1,1,1,36,432,2.220762968606895,2.1827587236926145,0.2756603891489075,0.0,0.0,0.0625,0.6320477724075317,0.8049317002296448,0.9284501671791077
25017592B3,1,1,1,1,97,1178,0.7459956929731559,0.6482653714624147,0.7337777565520486,0.0,0.0,0.0625,0.9338464140892029,0.9538620710372925,0.9694366455078125
25019294B1,1,1,1,1,35,453,2.0773818680371705,2.035488790261021,0.30413720636632313,0.0,0.0,0.0625,0.637510359287262,0.8053699135780334,0.9493109583854675
25019474B2,1,1,1,1,251,3619,3.2388234638549322,3.1941161502049447,0.3319730197368691,0.0,0.0,0.0625,0.3334943652153015,0.47059503197669983,0.6892958283424377
25019503B,1,1,1,1,109,1589,1.6401505901730988,1.545410143254317,0.7302728988032241,0.0,0.0,0.0625,0.797762393951416,0.8556717038154602,0.9238469004631042
25019629B2,1,1,1,1,166,2187,1.8025877962521295,1.6895221688607618,0.9015582409825984,0.0,0.0,0.0625,0.745577335357666,0.7998172044754028,0.882909893989563
25021421B2,1,1,1,1,337,4940,2.9978749852274538,2.9251850159560675,0.5793919581224051,0.0,0.0,0.0625,0.4803727865219116,0.5723627805709839,0.7088662385940552
25021555B2,1,1,1,1,56,654,2.2998411613911403,2.251576991505611,0.3464266229654443,0.0,0.0,0.0625,0.6023316979408264,0.772492527961731,0.9254509806632996
25021665B3,1,1,1,1,242,2896,2.499905672138807,2.412830019607103,0.66784878332787,0.0,0.0,0.0625,0.6317455768585205,0.7423076033592224,0.8490638136863708
25021890B4,1,1,1,1,106,1454,2.1762933907630213,2.106651623924785,0.5131726418992913,0.0,0.0,0.0625,0.6180943846702576,0.8039218783378601,0.9222383499145508
25022344B2,1,1,1,1,419,6174,3.9962033279658993,3.9316165065997852,0.5013577009499708,0.0,0.0,0.0625,0.26181477308273315,0.3922464847564697,0.5403388142585754
25024433B2,1,1,1,1,177,2336,2.6285811737810727,2.5810097445051836,0.3462526909180746,0.0,0.0,0.0625,0.4807176887989044,0.6815081238746643,0.8626822233200073
25024765B2,1,1,1,1,375,5583,4.2038374463195165,4.157921051284345,0.3612332674028162,0.0,0.0,0.0625,0.23147618770599365,0.3240508437156677,0.4520948827266693
25024875B2,1,1,1,1,76,1097,2.188289244243514,2.142675366044627,0.33681833470768746,0.0,0.0,0.0625,0.6124764084815979,0.7666663527488708,0.9515964984893799
25025616B,1,1,1,1,136,1913,3.05569274780048,3.0101391097146677,0.36568548015764946,0.0,0.0,0.0625,0.4280374050140381,0.5292758345603943,0.6801465153694153
25025951B,1,1,0,0,265,3887,2.730797153036386,2.649913052451873,0.649872613922213,0.0,0.0,0.0625,0.5866298675537109,0.6768795251846313,0.7718538045883179
25026103B2,1,1,1,1,213,3274,2.4249534334980765,2.3389423682657906,0.6541558123770955,0.0,0.0,0.0625,0.7102248072624207,0.7678630352020264,0.8450855612754822
25026144B3,1,1,1,1,252,3365,2.0824407382904937,1.9934319294450544,0.6998099154482438,0.0,0.0,0.0625,0.689507007598877,0.8013540506362915,0.876487135887146
25026509B,1,1,1,1,202,2939,2.074395636104449,1.990805007774067,0.6249578772149735,0.0,0.0,0.0625,0.7439072132110596,0.8453902006149292,0.9191771745681763
25026752B,1,1,1,1,148,2142,2.473595944573905,2.3879270320123704,0.6812448129846163,0.0,0.0,0.0625,0.6531046628952026,0.7245303392410278,0.8137955665588379
25026797B2,1,1,1,1,76,1002,1.915834184825268,1.8570664678611373,0.4484887358358222,0.0,0.0,0.0625,0.759491503238678,0.830720067024231,0.9251309633255005
25027181B5,1,1,1,1,316,4677,3.0433273606725493,2.968517124619509,0.5726699799216302,0.0,0.0,0.0625,0.5093815922737122,0.6150464415550232,0.7477473020553589
25002510B2,1,1,1,1,185,2072,1.4864046617026299,1.4199613048670638,0.4924467086691394,15759.506333755526,0.0,0.125,0.8873910903930664,0.9376574754714966,0.9728240370750427
25027606B3,1,1,1,1,152,2077,2.268091474297662,2.2000831795272084,0.49682006783048127,0.0,0.0,0.0625,0.6438573598861694,0.8301374912261963,0.9046763777732849
25028014B5,1,1,1,1,177,2594,2.830528592102631,2.767615695483594,0.49077675655836067,0.0,0.0,0.0625,0.5199005603790283,0.6348347067832947,0.7650097012519836
25029560B2,1,1,1,1,42,536,1.6746417452694504,1.6122222702233553,0.45881027603315927,0.0,0.0,0.0625,0.7944614887237549,0.8963600397109985,0.9563577771186829
25029906B2,1,1,1,1,264,3730,3.2886212697347164,3.2258958280891585,0.47276527641809435,0.0,0.0,0.0625,0.3634382486343384,0.5095797181129456,0.7049304842948914
25031271B2,1,1,1,1,143,1888,1.818027140421751,1.7283521162938715,0.652572765674688,0.0,0.0,0.0625,0.8597434759140015,0.8980925679206848,0.9278795123100281
25032146B2,1,1,1,1,20,241,1.600930264657632,1.5533988442077185,0.3570721222886325,0.0,0.0,0.0625,0.7848971486091614,0.8901475667953491,0.9744736552238464
25033211B,1,1,1,1,217,2931,2.3440218539363946,2.25869182381098,0.6505130181974267,0.0,0.0,0.0625,0.6819374561309814,0.7891960740089417,0.8551509380340576
25033482B2,1,1,1,1,101,1345,2.1890108050771935,2.131230880128423,0.4172816032675083,0.0,0.0,0.0625,0.6427748203277588,0.8021410703659058,0.9456879496574402
25034245B2,1,1,1,1,174,2513,1.9533735025083847,1.8485733288593953,0.8051789763324135,0.0,0.0,0.0625,0.7677372694015503,0.8412600159645081,0.8954037427902222
25034940B8,1,1,1,1,100,1391,2.74457252513792,2.700394631947863,0.3397577006494017,0.0,0.0,0.0625,0.5092581510543823,0.6313683390617371,0.7919731736183167
25035354B2,1,1,1,1,127,1653,2.3212671045374744,2.226812743731588,0.7227117047964144,0.0,0.0,0.0625,0.7282350063323975,0.7814285755157471,0.8471053242683411
25036333B3,1,1,1,1,59,697,0.91174310470766,0.8363854002823121,0.5531744151396848,0.0,0.0,0.0625,0.9333956241607666,0.9593902826309204,0.9825199246406555
25041763B,1,1,1,1,337,5032,3.3346769800355522,3.258060442196071,0.6031364385243092,0.0,0.0,0.0625,0.4383423626422882,0.5328893661499023,0.6779791712760925
25043126B2,1,1,1,1,84,1222,1.5567225217191636,1.4624998736331234,0.7339597847090293,0.0,0.0,0.0625,0.7788093090057373,0.8441943526268005,0.9198299646377563
25045403B-1,1,1,1,1,83,1115,1.475702450260833,1.382840926200089,0.7152692328554201,0.0,0.0,0.0625,0.8094876408576965,0.8746328949928284,0.929050087928772
25045450B5,1,1,1,1,186,2587,1.7248961534047966,1.6289283702052706,0.7445088959543081,0.0,0.0,0.0625,0.7922521233558655,0.8516406416893005,0.9210946559906006
25045839B,1,1,1,1,240,3188,1.9823094131690933,1.8841314642026972,0.7566523655636945,0.0,0.0,0.0625,0.7599313259124756,0.8158435821533203,0.907539427280426
25047066B,1,1,1,1,194,2568,1.462979518107612,1.3891778129974568,0.5458274169008014,0.0,0.0,0.0625,0.8875673413276672,0.936556339263916,0.9675436615943909
25047077B2,1,1,1,1,189,2735,2.340471450709392,2.2572985943844652,0.6334268248425929,0.0,0.0,0.0625,0.7030829191207886,0.781360387802124,0.8766915798187256
25047401B2,1,1,1,1,209,2996,3.8339685739493508,3.7866788956556627,0.3658552232619802,0.0,0.0,0.0625,0.28421226143836975,0.36107200384140015,0.5023958683013916
25047972B2,1,1,1,1,211,3038,2.799353736808468,2.7385923602411,0.45344411102078086,0.0,0.0,0.0625,0.5153679251670837,0.637666642665863,0.8087908029556274
25048633B2,1,1,1,1,191,2771,2.8987674411181548,2.8132992390018634,0.6564242862462416,0.0,0.0,0.0625,0.5016674995422363,0.62451171875,0.7945783734321594
25049966B2,1,1,1,1,132,1912,2.4571233504021937,2.382377316577492,0.5763726541946865,0.0,0.0,0.0625,0.6177775859832764,0.7451401948928833,0.8409605026245117
25050888B3,1,1,1,1,81,1015,2.284563479046544,2.2103332155767337,0.6114445247690793,0.0,0.0,0.0625,0.6504999995231628,0.7190932631492615,0.8140366077423096
25053425B2,1,1,1,1,117,1538,1.4632515290289587,1.3712316962164035,0.6827076636400842,0.0,0.0,0.0625,0.8762443661689758,0.9093078374862671,0.9453141689300537
25057856B2,1,1,1,1,229,3470,2.5260709500546756,2.45028260259895,0.5819772870498084,0.0,0.0,0.0625,0.6480231285095215,0.7206845879554749,0.8375824093818665
25061727B2,1,1,1,1,282,4032,4.233058929883037,4.191923088530069,0.3197509642124284,0.0,0.0,0.0625,0.1986776739358902,0.28322598338127136,0.43624651432037354
25063676B,1,1,1,1,75,1079,2.1705308921056417,2.1183622868060055,0.3829195634823332,0.0,0.0,0.0625,0.6476796269416809,0.7883466482162476,0.9293997883796692
25063676B2,1,1,1,1,184,2436,2.8447315677895433,2.77971465104634,0.48840202109415903,0.0,0.0,0.0625,0.4745533764362335,0.6103427410125732,0.7963110208511353
2460602-B,2,0,0,1,252,3707,2.5838483403457793,2.567321479798662,0.33416717265573354,0.0,0.0,0.0625,0.5935436487197876,0.7212153673171997,0.8252108693122864
2460949-B3,2,0,0,1,200,2813,2.0370460516181668,2.024260529463403,0.2523264224865464,0.0,0.0,0.0625,0.7308948636054993,0.8181381225585938,0.9114385843276978
2461002-B2,2,0,0,1,135,1733,1.6666593464961914,1.6547863295694103,0.2390182130664796,0.0,0.0,0.0625,0.790427565574646,0.876452624797821,0.935173511505127
2461698-B,2,0,0,1,239,3447,2.5606856067195225,2.5532257240721963,0.1515405462792437,0.0,0.0,0.0625,0.48285478353500366,0.6712561249732971,0.8979006409645081
2461857-B2,2,0,0,1,159,2091,1.368604086305746,1.3538257323507255,0.30116579483987144,0.0,0.0,0.0625,0.8468252420425415,0.9013177752494812,0.947805643081665
2462123-B2,2,0,0,1,122,1715,2.2148503910457107,2.200878486413585,0.2834024941138637,0.0,0.0,0.0625,0.7185999155044556,0.7747215032577515,0.8586274981498718
2462170-B4,2,0,0,1,117,1562,2.8010162089856814,2.7945464445829873,0.12508947241434287,11419.372856879858,0.0,0.125,0.41115909814834595,0.5602645874023438,0.8122597932815552
2462614-B3,2,0,0,1,225,3283,3.03740260068826,3.0278600466858814,0.19250794140688926,0.0,0.0,0.0625,0.41185811161994934,0.5769716501235962,0.7654890418052673
2463126-B2,2,0,0,1,144,2101,3.0113333059258327,3.0041757339174104,0.14428642810148704,0.0,0.0,0.0625,0.3666079342365265,0.5522670745849609,0.7658729553222656
2463351-B4,2,0,0,1,175,2436,1.4062015882617203,1.3974551980254375,0.17995255933329213,0.0,0.0,0.0625,0.8206645846366882,0.9523307085037231,0.9829370379447937
2464404-B5,2,0,0,1,207,2935,2.9804125487075837,2.9737032107378774,0.13435021746192632,0.0,0.0,0.0625,0.3630518317222595,0.5174886584281921,0.768240213394165
2464879-B2,2,0,0,1,268,3955,1.930303982598946,1.9132780874046402,0.34342530713591113,0.0,0.0,0.0625,0.7386903762817383,0.8179352283477783,0.9055057168006897
2464943-B2,2,0,0,1,323,4501,1.426676325517454,1.4128071711635994,0.28184913681750634,0.0,0.0,0.0625,0.8528191447257996,0.9199715256690979,0.9583985805511475
2465339-B2,2,0,0,1,427,6254,2.9090432926631475,2.9024251577761566,0.1304050942014463,0.0,0.0,0.0625,0.37004554271698,0.5167153477668762,0.8003010749816895
2465643-B3,2,0,0,1,251,3735,1.4433550153045833,1.4237200402301688,0.3994050164134141,0.0,0.0,0.0625,0.8057434558868408,0.8520877361297607,0.9098832607269287
2465827-B5,2,0,0,1,211,3054,3.3167489604935327,3.3102458619004955,0.12939769345954158,0.0,0.0,0.0625,0.3013697564601898,0.4193784296512604,0.6199305057525635
2466159-B2,2,0,0,1,234,3385,2.6145555604536854,2.6013736471172484,0.2647853726433923,0.0,0.0,0.0625,0.5931050181388855,0.6781365275382996,0.8107901215553284
2466285-B,2,0,0,1,154,2263,2.6027429570434517,2.592368628961223,0.20641873432219213,0.0,0.0,0.0625,0.5486000776290894,0.6986387968063354,0.8519392013549805
2466581-B2,2,0,0,1,175,2334,2.951750249792117,2.942424772417097,0.18737276609662615,0.0,0.0,0.0625,0.4055941700935364,0.5690857172012329,0.7950223684310913
2466584-B,2,0,0,1,206,2916,3.0044150349378373,2.993493430543179,0.21865897671885529,0.0,0.0,0.0625,0.4312514066696167,0.5719287991523743,0.7827187180519104
2466703-B4,2,0,0,1,73,992,1.969004187629928,1.962269962086099,0.13163626622145866,0.0,0.0,0.0625,0.6618441939353943,0.9121613502502441,0.9668506979942322
2466718-B,2,0,0,1,317,4685,2.913722657505809,2.9036229731637286,0.20619327300563933,0.0,0.0,0.0625,0.46601003408432007,0.6006446480751038,0.7778193950653076
2466893-B2,2,0,0,1,192,2822,3.4027382557748735,3.3918530953487,0.21240564569436288,0.0,0.0,0.0625,0.3745238780975342,0.47434520721435547,0.6395928263664246
2466898-B2,2,0,0,1,276,4081,2.6605724785265856,2.653514434250507,0.13898074319883708,0.0,0.0,0.0625,0.4740036725997925,0.673742413520813,0.8465676307678223
2468417-B2,2,0,0,1,184,2528,2.3834457552593333,2.374174411406333,0.18753409786801378,0.0,0.0,0.0625,0.5789077281951904,0.673082709312439,0.8598393201828003
2468419-B2,2,0,0,1,316,4617,3.171703033009607,3.1555195079002494,0.3262980855200543,0.0,0.0,0.0625,0.4794570803642273,0.5769252777099609,0.7195144891738892
2468419-B3,2,0,0,1,249,3633,1.9092573376055988,1.8867031691831915,0.456877383887742,0.0,0.0,0.0625,0.7226923108100891,0.7745993733406067,0.864917516708374
2468442-B2,2,0,0,1,396,5816,2.782695195046112,2.767718750200687,0.3032656756016539,0.0,0.0,0.0625,0.6035869717597961,0.7050585150718689,0.8003992438316345
2468450-B2,2,0,0,1,183,2583,2.3721890548696782,2.361279405956721,0.2224037614075102,0.0,0.0,0.0625,0.6541575193405151,0.7617440223693848,0.8845160007476807
2468720-B2,2,0,0,1,244,3495,0.7216454319681347,0.7099695687263536,0.2320208699058756,0.0,0.0,0.0625,0.9493400454521179,0.9769793152809143,0.9853904843330383
2468954-B2,2,0,0,1,107,1402,1.3902879762041067,1.3802312006461124,0.1970223514288288,0.0,0.0,0.0625,0.8700658679008484,0.9247372150421143,0.9744200110435486
2469019-B2,2,0,0,1,257,3594,3.0198897397665423,3.0095080377014836,0.2079703207858528,0.0,0.0,0.0625,0.4300695061683655,0.5406093001365662,0.7533210515975952
2469023-B4,2,0,0,1,173,2349,1.6631599866792492,1.648399628223282,0.2965688917737804,0.0,0.0,0.0625,0.7893044352531433,0.8851540088653564,0.9378902316093445
2469072-B2,2,0,0,1,203,2721,2.5434877669170857,2.5352330060780837,0.1630142187268565,955.7333333333333,0.0,0.125,0.48196420073509216,0.753342866897583,0.8716961145401001
2469110-B3,2,0,0,1,189,2706,2.727751117848716,2.7132101587310733,0.2909264017477713,0.0,0.0,0.0625,0.5762641429901123,0.6604154109954834,0.7990761399269104
2469260-B3,2,0,0,1,201,3062,2.5415626197877907,2.5290660420170736,0.25078693247133554,0.0,0.0,0.0625,0.5796524286270142,0.7684953212738037,0.8568233251571655
2469515-B2,2,0,0,1,83,1046,1.2000221486002494,1.1833471788844712,0.33177123088451566,0.0,0.0,0.0625,0.833172082901001,0.8752935528755188,0.9395332932472229
2470647-B2,2,0,0,1,318,4267,3.12387985104358,3.1089467240259183,0.29591209882301517,0.0,0.0,0.0625,0.4653169512748718,0.5841472744941711,0.7016830444335938
2472481-B2,2,0,0,1,155,2139,2.7279557352919834,2.718994999501523,0.17827857540558195,0.0,0.0,0.0625,0.5280611515045166,0.6419837474822998,0.8092133402824402
2472509-B4,2,0,0,1,245,3499,1.5351788652996434,1.5230757339967207,0.24140270486134555,0.0,0.0,0.0625,0.8470755815505981,0.928321361541748,0.9677866697311401
2473218-B2,2,0,0,1,321,4586,1.9347986896414344,1.9179043942343648,0.332062526687019,0.0,0.0,0.0625,0.8080594539642334,0.8583125472068787,0.9076797962188721
2473228-B2,2,0,0,1,188,2583,2.665945951632898,2.654502001546084,0.22886197511348383,0.0,0.0,0.0625,0.5751329660415649,0.6774147152900696,0.8257598280906677
2473545-B2,2,0,0,1,422,6025,2.9196797638145906,2.906710205679094,0.25950817555492656,0.0,0.0,0.0625,0.47088879346847534,0.6688190698623657,0.8060158491134644
2473545-B3,2,0,0,1,248,3653,3.004067708992895,2.992118336587587,0.24335610136697272,0.0,0.0,0.0625,0.44861677289009094,0.5871644020080566,0.7497695684432983
2473623-B2,2,0,0,1,73,947,1.9622725255212363,1.950096260159102,0.24685499442942296,0.0,0.0,0.0625,0.7172623872756958,0.8037394285202026,0.9137734770774841
2474188-B2,2,0,0,1,317,4656,2.9025834142117573,2.8874572790357838,0.3051325439747857,0.0,0.0,0.0625,0.5573172569274902,0.6490296125411987,0.7695109248161316
2474626-B2,2,0,0,1,212,3019,1.9058165394161986,1.8897564133973177,0.3223990812782302,0.0,0.0,0.0625,0.7242695093154907,0.8095289468765259,0.9027579426765442
2474704-B2,2,0,0,1,144,2111,2.7270653116015953,2.718627782840847,0.17115778158026831,0.0,0.0,0.0625,0.49992844462394714,0.6569808721542358,0.8014492392539978
2476242-B2,2,0,0,1,240,3500,1.9360624768050458,1.91747970097475,0.36547131447149744,0.0,0.0,0.0625,0.7991461753845215,0.8327122330665588,0.8795145153999329
2476358-B2,2,0,0,1,212,3078,1.354173826439095,1.3370396316934965,0.34150820646724983,0.0,0.0,0.0625,0.8542500734329224,0.8975791335105896,0.9425328373908997
2476376-B2,2,0,0,1,262,3675,2.686149431985701,2.6742983231311874,0.23285582476795988,0.0,0.0,0.0625,0.5199713110923767,0.687397301197052,0.8588000535964966
2476834-B3,2,0,0,1,303,4328,2.371821638655426,2.3528614520053077,0.3827035492529643,0.0,0.0,0.0625,0.6509314179420471,0.7282074689865112,0.8397284150123596
2476983-B,2,0,0,1,178,2273,1.1062587363616199,1.0925557863083453,0.2777021932598243,0.0,0.0,0.0625,0.8647022247314453,0.9042064547538757,0.9666772484779358
2477274-B3,2,0,0,1,127,1675,2.529317402297142,2.5147570074948375,0.2987573898181321,0.0,0.0,0.0625,0.6087029576301575,0.670755922794342,0.7963021993637085
2477577-B3,2,0,0,1,254,3569,2.828924482292298,2.8121310733989784,0.3319759216514333,0.0,0.0,0.0625,0.5931071043014526,0.7000385522842407,0.7824257612228394
2477670-B2,2,0,0,1,262,3685,3.0796112870360326,3.0655166613862974,0.29027963298600906,0.0,0.0,0.0625,0.46332207322120667,0.5549950003623962,0.7150973081588745
2482483-B2,2,0,0,1,339,4942,1.9350980680059127,1.919412753078802,0.3157033277390309,0.0,0.0,0.0625,0.7510550022125244,0.8299310207366943,0.8992456197738647
2482952-B2,2,0,0,1,235,3325,2.621136579503203,2.6117882928896496,0.1833422515950869,0.0,0.0,0.0625,0.5275799036026001,0.6592597365379333,0.8395329117774963
2483055-B2,2,0,0,1,270,3762,2.749002348359059,2.737557806587282,0.23070382584213875,0.0,0.0,0.0625,0.5301278829574585,0.6565481424331665,0.8265188336372375
2484312-B2,2,0,0,1,305,4562,2.8825161917151183,2.8684690173976666,0.27664642560308034,0.0,0.0,0.0625,0.5638397336006165,0.624056339263916,0.746787965297699
2484633-B2,2,0,0,1,153,2125,0.8805072559122271,0.864885470060924,0.31363360057067563,0.0,0.0,0.0625,0.9177375435829163,0.9357325434684753,0.956658661365509
2484734-B5,2,0,0,1,97,1369,2.6745292304106285,2.6659833998241673,0.17426566748947248,0.0,0.0,0.0625,0.47136712074279785,0.6186372637748718,0.8267170786857605
2484743-B4,2,0,0,1,120,1729,2.4109323188989014,2.4032837457571548,0.15358949697164762,3663.573774335656,0.0,0.125,0.6062490940093994,0.7244458198547363,0.9089518189430237
2485303-B2,2,0,0,1,247,3388,1.4943955216140004,1.4766277113188349,0.3519216246543673,0.0,0.0,0.0625,0.831012487411499,0.8652926087379456,0.9264910221099854
2486653-B2,2,0,0,1,244,3569,2.5295628476763587,2.517100560847757,0.24416167412105558,0.0,0.0,0.0625,0.5840988159179688,0.7492624521255493,0.8638153672218323
2486812-B2,2,0,0,1,294,4161,3.49539148465946,3.48530878972394,0.20036247096233095,0.0,0.0,0.0625,0.3127124011516571,0.4642096161842346,0.6511692404747009
2486813-B2,2,0,0,1,108,1446,2.25586248117025,2.2494803870365527,0.12538763802874964,0.0,0.0,0.0625,0.5679936408996582,0.7841557264328003,0.9481458067893982
2486845-B2,2,0,0,1,154,2100,3.144990970576316,3.137387671430706,0.1513946421332255,6310.502119483046,0.0,0.125,0.3797430992126465,0.509246289730072,0.7069072127342224
2487246-B2,2,0,0,1,90,1227,1.9278635275618172,1.9172370093268105,0.2122801763533076,0.0,0.0,0.0625,0.715623140335083,0.8368936777114868,0.939243495464325
2487388-B2,2,0,0,1,239,3526,2.1642728306476413,2.1475391761629137,0.33620150538708704,0.0,0.0,0.0625,0.6606414914131165,0.7366191744804382,0.8516526222229004
2488320-B3,2,0,0,1,121,1703,2.0390538602585075,2.0278457141491906,0.22428138453529994,0.0,0.0,0.0625,0.791610836982727,0.8494288921356201,0.913094699382782
25012153B2,2,0,0,1,216,3047,2.5426693504907556,2.5244400468491492,0.37343399572566655,0.0,0.0,0.0625,0.6518449187278748,0.7060033082962036,0.7931998372077942
25012485B2,2,0,0,1,293,4287,3.8778361120188016,3.8680887827914265,0.1972920571375737,0.0,0.0,0.0625,0.24348261952400208,0.3123018741607666,0.4677999019622803
25012760B2,2,0,0,1,429,6463,2.2770508432111165,2.264009460061231,0.26212944641190605,0.0,0.0,0.0625,0.738517165184021,0.796180248260498,0.8858281970024109
25013189B2,2,0,0,1,251,3510,2.989995833928062,2.975438925395337,0.29718838047987794,0.0,0.0,0.0625,0.5307105779647827,0.6005319356918335,0.7161681056022644
25013465B2,2,0,0,1,347,5209,2.3235143995403984,2.3077074270096536,0.3225541370645899,0.0,0.0,0.0625,0.6308910846710205,0.7503227591514587,0.8556714653968811
25014226B2,2,0,0,1,236,3314,2.116115062640686,2.0996365287058545,0.3358825458650755,0.0,0.0,0.0625,0.706064760684967,0.7686442732810974,0.864078164100647
25015103B2,2,0,0,1,134,1841,2.4383403747417693,2.4297096571150707,0.16838055597710722,34827.62499428435,66338.33332244639,0.125,0.5516548156738281,0.7264561653137207,0.9068343043327332
25015234B2,2,0,0,1,214,2869,2.6631657102323176,2.6517346033292406,0.22894099182637956,0.0,0.0,0.0625,0.5590198636054993,0.7010852098464966,0.8404651284217834
25015495B4,2,0,0,1,219,3259,3.221493279527344,3.2126883592884248,0.17312646225602932,0.0,0.0,0.0625,0.34836241602897644,0.5012603402137756,0.7006317377090454
25015863B2,2,0,0,1,363,5419,0.5086440865349116,0.4989149332294599,0.19529397450979127,0.0,0.0,0.0625,0.9725512862205505,0.9816220998764038,0.9887955784797668
25016801B2,2,0,0,1,370,5448,2.7230126210335293,2.713497310790025,0.19255569135430528,0.0,0.0,0.0625,0.5381686687469482,0.6316899061203003,0.7953993082046509
25016829B2,2,0,0,1,201,2897,3.262146027363303,3.250759268659179,0.23347937052385714,0.0,0.0,0.0625,0.4124586880207062,0.5078922510147095,0.6653139591217041
25017089B2,2,0,0,1,308,4519,2.42675139965346,2.413141813388796,0.27246743270061935,0.0,0.0,0.0625,0.6408685445785522,0.7421109676361084,0.8331152200698853
25017242B2,2,0,0,1,279,4033,1.1156734467542706,1.0980380302615922,0.35557524372534627,0.0,0.0,0.0625,0.8750867247581482,0.9178628325462341,0.9499298930168152
25017354B5,2,0,0,1,119,1549,2.2395243458722236,2.2287716510000823,0.21484596870836434,0.0,0.0,0.0625,0.6659021377563477,0.8145537376403809,0.8973920941352844
25017518B2,2,0,0,1,328,4794,2.4179459421699763,2.406583266558993,0.22640499794826335,0.0,0.0,0.0625,0.6149919629096985,0.7555132508277893,0.8914766311645508
25017538B4,2,0,1,0,226,3081,0.476918015793169,0.46796941317825774,0.18148272209447797,0.0,0.0,0.0625,0.962003767490387,0.9829108119010925,0.9922354221343994
25017932B2,2,0,0,1,93,1261,1.4843386652837003,1.4694518420435383,0.29614589333061153,0.0,0.0,0.0625,0.8573375344276428,0.8902856111526489,0.9329632520675659
25019107B,2,0,0,1,235,3417,1.5037095861902339,1.48962046139216,0.2840650421765203,0.0,0.0,0.0625,0.8095981478691101,0.8909353613853455,0.9530755281448364
25019379B,2,0,0,1,219,3103,2.3062843330653484,2.2952553355308964,0.2190094488592977,0.0,0.0,0.0625,0.665642261505127,0.7726325988769531,0.8873031735420227
25019621B4,2,0,0,1,181,2623,2.4295236441038686,2.4201919722094636,0.184147031839963,0.0,0.0,0.0625,0.5746076107025146,0.7583591938018799,0.8989905118942261
25019790B2,2,0,0,1,438,6505,2.173518211560167,2.165052074991427,0.1676887174160895,0.0,0.0,0.0625,0.6604705452919006,0.8340795040130615,0.9224103093147278
25020263B2,2,0,0,1,348,4827,3.311507939477337,3.3021463831005162,0.18715964670849367,0.0,0.0,0.0625,0.375933438539505,0.5103444457054138,0.6515536308288574
25021197B2,2,0,0,1,228,3106,2.040125493697212,2.023854785958434,0.33228929033696836,0.0,0.0,0.0625,0.7399761080741882,0.7943113446235657,0.8811426758766174
25021575B4,2,0,0,1,95,1255,2.8400209768378786,2.8335117036231536,0.13112896492532436,0.0,0.0,0.0625,0.4137271046638489,0.5773720741271973,0.8023719787597656
25021658B3,2,0,0,1,245,3291,0.7815780515840042,0.7670208736113779,0.2934361573652913,0.0,0.0,0.0625,0.9142683744430542,0.9323816299438477,0.9626355171203613
