slide_id,fold,prototype_id,anchor_rank,anchor_score,coord_x,coord_y
2460602-B,2,8,1,0.4388904571533203,41376.0,21681.0
2460602-B,2,8,2,0.11235465109348297,41376.0,25777.0
2460602-B,2,8,3,0.08029861003160477,95317.0,46770.0
2460602-B,2,9,1,0.4392782151699066,41376.0,21681.0
2460602-B,2,9,2,0.1114845871925354,41376.0,25777.0
2460602-B,2,9,3,0.07939447462558746,95317.0,46770.0
2460602-B,2,10,1,0.3344157040119171,41376.0,21681.0
2460602-B,2,10,2,0.10425052791833878,41376.0,25777.0
2460602-B,2,10,3,0.07964687794446945,95317.0,46770.0
2460602-B,2,11,1,0.3276788592338562,41376.0,21681.0
2460602-B,2,11,2,0.10434123128652573,41376.0,25777.0
2460602-B,2,11,3,0.07726220786571503,95317.0,46770.0
2460602-B,2,12,1,0.4714275896549225,41376.0,21681.0
2460602-B,2,12,2,0.11121754348278046,41376.0,25777.0
2460602-B,2,12,3,0.0804835855960846,95317.0,46770.0
2460602-B,2,13,1,0.28472211956977844,41376.0,21681.0
2460602-B,2,13,2,0.09877470135688782,41376.0,25777.0
2460602-B,2,13,3,0.07544725388288498,95317.0,46770.0
2460602-B,2,14,1,0.3984696865081787,41376.0,21681.0
2460602-B,2,14,2,0.11001880466938019,41376.0,25777.0
2460602-B,2,14,3,0.07921837270259857,95317.0,46770.0
2460602-B,2,15,1,0.46450236439704895,41376.0,21681.0
2460602-B,2,15,2,0.10923953354358673,41376.0,25777.0
2460602-B,2,15,3,0.0808919295668602,95317.0,46770.0
2460949-B3,2,0,1,0.48767921328544617,86150.0,43938.0
2460949-B3,2,0,2,0.13427571952342987,98438.0,23458.0
2460949-B3,2,0,3,0.1327780783176422,102534.0,23458.0
2460949-B3,2,1,1,0.39983290433883667,86150.0,43938.0
2460949-B3,2,1,2,0.1321462243795395,102534.0,23458.0
2460949-B3,2,1,3,0.13034194707870483,98438.0,23458.0
2460949-B3,2,2,1,0.375980943441391,86150.0,43938.0
2460949-B3,2,2,2,0.12940779328346252,102534.0,23458.0
2460949-B3,2,2,3,0.12855009734630585,98438.0,23458.0
2460949-B3,2,3,1,0.5097657442092896,86150.0,43938.0
2460949-B3,2,3,2,0.13117079436779022,102534.0,23458.0
2460949-B3,2,3,3,0.13109664618968964,98438.0,23458.0
2460949-B3,2,4,1,0.5260581970214844,86150.0,43938.0
2460949-B3,2,4,2,0.12934015691280365,98438.0,23458.0
2460949-B3,2,4,3,0.12898792326450348,102534.0,23458.0
2460949-B3,2,5,1,0.5526379942893982,86150.0,43938.0
2460949-B3,2,5,2,0.1263633668422699,98438.0,23458.0
2460949-B3,2,5,3,0.12427544593811035,102534.0,23458.0
2460949-B3,2,6,1,0.493035227060318,86150.0,43938.0
2460949-B3,2,6,2,0.13340871036052704,98438.0,23458.0
2460949-B3,2,6,3,0.1299893707036972,102534.0,23458.0
2460949-B3,2,7,1,0.5010102987289429,86150.0,43938.0
2460949-B3,2,7,2,0.13077183067798615,102534.0,23458.0
2460949-B3,2,7,3,0.13016179203987122,98438.0,23458.0
2460949-B3,2,8,1,0.4966752231121063,86150.0,43938.0
2460949-B3,2,8,2,0.1335628628730774,98438.0,23458.0
2460949-B3,2,8,3,0.1312408447265625,102534.0,23458.0
2460949-B3,2,9,1,0.5011581778526306,86150.0,43938.0
2460949-B3,2,9,2,0.13152174651622772,98438.0,23458.0
2460949-B3,2,9,3,0.13090571761131287,102534.0,23458.0
2460949-B3,2,10,1,0.4047605097293854,86150.0,43938.0
2460949-B3,2,10,2,0.13326705992221832,102534.0,23458.0
2460949-B3,2,10,3,0.1318042278289795,98438.0,23458.0
2460949-B3,2,11,1,0.3960651457309723,86150.0,43938.0
2460949-B3,2,11,2,0.13170260190963745,98438.0,23458.0
2460949-B3,2,11,3,0.13089047372341156,102534.0,23458.0
2460949-B3,2,12,1,0.5308542251586914,86150.0,43938.0
2460949-B3,2,12,2,0.12896566092967987,98438.0,23458.0
2460949-B3,2,12,3,0.12734082341194153,102534.0,23458.0
2460949-B3,2,13,1,0.3598005771636963,86150.0,43938.0
2460949-B3,2,13,2,0.12692765891551971,98438.0,23458.0
2460949-B3,2,13,3,0.12520095705986023,102534.0,23458.0
2460949-B3,2,14,1,0.46086326241493225,86150.0,43938.0
2460949-B3,2,14,2,0.13531088829040527,102534.0,23458.0
2460949-B3,2,14,3,0.13294251263141632,98438.0,23458.0
2460949-B3,2,15,1,0.5288969278335571,86150.0,43938.0
2460949-B3,2,15,2,0.12768018245697021,102534.0,23458.0
2460949-B3,2,15,3,0.12691250443458557,98438.0,23458.0
2461002-B2,2,0,1,0.6063252687454224,91841.0,14752.0
2461002-B2,2,0,2,0.10748985409736633,32928.0,10944.0
2461002-B2,2,0,3,0.09954401850700378,95937.0,18848.0
2461002-B2,2,1,1,0.5102586150169373,91841.0,14752.0
2461002-B2,2,1,2,0.11382982134819031,32928.0,10944.0
2461002-B2,2,1,3,0.10638972371816635,95937.0,18848.0
2461002-B2,2,2,1,0.4825367033481598,91841.0,14752.0
2461002-B2,2,2,2,0.11443972587585449,32928.0,10944.0
2461002-B2,2,2,3,0.1069059744477272,95937.0,18848.0
2461002-B2,2,3,1,0.6297509670257568,91841.0,14752.0
2461002-B2,2,3,2,0.10486574470996857,32928.0,10944.0
2461002-B2,2,3,3,0.09415248781442642,95937.0,18848.0
2461002-B2,2,4,1,0.6384776830673218,91841.0,14752.0
2461002-B2,2,4,2,0.10343210399150848,32928.0,10944.0
2461002-B2,2,4,3,0.09274818003177643,95937.0,18848.0
2461002-B2,2,5,1,0.6616010069847107,91841.0,14752.0
2461002-B2,2,5,2,0.09843815118074417,32928.0,10944.0
2461002-B2,2,5,3,0.08910735696554184,95937.0,18848.0
2461002-B2,2,6,1,0.6040999889373779,91841.0,14752.0
2461002-B2,2,6,2,0.10873152315616608,32928.0,10944.0
2461002-B2,2,6,3,0.09869075566530228,95937.0,18848.0
2461002-B2,2,7,1,0.6172649264335632,91841.0,14752.0
2461002-B2,2,7,2,0.10533694177865982,32928.0,10944.0
2461002-B2,2,7,3,0.0978289544582367,95937.0,18848.0
2461002-B2,2,8,1,0.6174699664115906,91841.0,14752.0
2461002-B2,2,8,2,0.10645101219415665,32928.0,10944.0
2461002-B2,2,8,3,0.09685023874044418,95937.0,18848.0
2461002-B2,2,9,1,0.6151578426361084,91841.0,14752.0
2461002-B2,2,9,2,0.10687674582004547,32928.0,10944.0
2461002-B2,2,9,3,0.09705246239900589,95937.0,18848.0
2461002-B2,2,10,1,0.5125393867492676,91841.0,14752.0
2461002-B2,2,10,2,0.11529964208602905,32928.0,10944.0
2461002-B2,2,10,3,0.10726962238550186,95937.0,18848.0
2461002-B2,2,11,1,0.5057418942451477,91841.0,14752.0
2461002-B2,2,11,2,0.11573131382465363,32928.0,10944.0
2461002-B2,2,11,3,0.10705157369375229,95937.0,18848.0
2461002-B2,2,12,1,0.6409369707107544,91841.0,14752.0
2461002-B2,2,12,2,0.10383263230323792,32928.0,10944.0
2461002-B2,2,12,3,0.09336136281490326,95937.0,18848.0
2461002-B2,2,13,1,0.4593719244003296,91841.0,14752.0
2461002-B2,2,13,2,0.11765927821397781,32928.0,10944.0
2461002-B2,2,13,3,0.10865693539381027,95937.0,18848.0
2461002-B2,2,14,1,0.5829970240592957,91841.0,14752.0
2461002-B2,2,14,2,0.1075836643576622,32928.0,10944.0
2461002-B2,2,14,3,0.1004110649228096,95937.0,18848.0
2461002-B2,2,15,1,0.6448947191238403,91841.0,14752.0
2461002-B2,2,15,2,0.10034208744764328,32928.0,10944.0
2461002-B2,2,15,3,0.09105567634105682,95937.0,18848.0
2461698-B,2,0,1,0.2535773813724518,122533.0,35888.0
2461698-B,2,0,2,0.14004647731781006,122533.0,27696.0
2461698-B,2,0,3,0.10504593700170517,40576.0,32032.0
2461698-B,2,1,1,0.21244068443775177,122533.0,35888.0
2461698-B,2,1,2,0.12725992500782013,122533.0,27696.0
2461698-B,2,1,3,0.10087607055902481,40576.0,32032.0
2461698-B,2,2,1,0.20029598474502563,122533.0,35888.0
2461698-B,2,2,2,0.12288675457239151,122533.0,27696.0
2461698-B,2,2,3,0.09926638752222061,40576.0,32032.0
2461698-B,2,3,1,0.2550094425678253,122533.0,35888.0
2461698-B,2,3,2,0.14187857508659363,122533.0,27696.0
2461698-B,2,3,3,0.10974924266338348,40576.0,32032.0
2461698-B,2,4,1,0.2632195055484772,122533.0,35888.0
2461698-B,2,4,2,0.1442887932062149,122533.0,27696.0
2461698-B,2,4,3,0.10809536278247833,40576.0,32032.0
2461698-B,2,5,1,0.27032873034477234,122533.0,35888.0
2461698-B,2,5,2,0.1454426497220993,122533.0,27696.0
2461698-B,2,5,3,0.11028832197189331,40576.0,32032.0
2461698-B,2,6,1,0.24984854459762573,122533.0,35888.0
2461698-B,2,6,2,0.14044496417045593,122533.0,27696.0
2461698-B,2,6,3,0.10728516429662704,40576.0,32032.0
2461698-B,2,7,1,0.25260359048843384,122533.0,35888.0
2461698-B,2,7,2,0.1419811099767685,122533.0,27696.0
2461698-B,2,7,3,0.10758103430271149,40576.0,32032.0
2461698-B,2,8,1,0.2549852430820465,122533.0,35888.0
2461698-B,2,8,2,0.1408708244562149,122533.0,27696.0
2461698-B,2,8,3,0.10744011402130127,40576.0,32032.0
2461698-B,2,9,1,0.2525123953819275,122533.0,35888.0
2461698-B,2,9,2,0.14207853376865387,122533.0,27696.0
2461698-B,2,9,3,0.10761748999357224,40576.0,32032.0
2461698-B,2,10,1,0.21671201288700104,122533.0,35888.0
2461698-B,2,10,2,0.12798281013965607,122533.0,27696.0
2461698-B,2,10,3,0.10098806768655777,40576.0,32032.0
2461698-B,2,11,1,0.21262061595916748,122533.0,35888.0
2461698-B,2,11,2,0.12673500180244446,122533.0,27696.0
2461698-B,2,11,3,0.10105109959840775,40576.0,32032.0
2461698-B,2,12,1,0.26487603783607483,122533.0,35888.0
2461698-B,2,12,2,0.1433705985546112,122533.0,27696.0
2461698-B,2,12,3,0.10981079936027527,40576.0,32032.0
2461698-B,2,13,1,0.19301530718803406,122533.0,35888.0
2461698-B,2,13,2,0.12130969762802124,122533.0,27696.0
2461698-B,2,13,3,0.09778167307376862,40576.0,32032.0
2461698-B,2,14,1,0.2369602769613266,122533.0,35888.0
2461698-B,2,14,2,0.13742932677268982,122533.0,27696.0
2461698-B,2,14,3,0.10573765635490417,40576.0,32032.0
2461698-B,2,15,1,0.2592461109161377,122533.0,35888.0
2461698-B,2,15,2,0.14445064961910248,122533.0,27696.0
2461698-B,2,15,3,0.11035346984863281,40576.0,32032.0
2461857-B2,2,0,1,0.7330502867698669,107139.0,69047.0
2461857-B2,2,0,2,0.070902980864048,12016.0,25169.0
2461857-B2,2,0,3,0.06623291224241257,82306.0,5632.0
2461857-B2,2,1,1,0.6272116899490356,107139.0,69047.0
2461857-B2,2,1,2,0.08440130203962326,12016.0,25169.0
2461857-B2,2,1,3,0.07740692049264908,82306.0,5632.0
2461857-B2,2,2,1,0.5974174737930298,107139.0,69047.0
2461857-B2,2,2,2,0.08638875186443329,12016.0,25169.0
2461857-B2,2,2,3,0.07760467380285263,82306.0,5632.0
2461857-B2,2,3,1,0.7506163120269775,107139.0,69047.0
2461857-B2,2,3,2,0.06674529612064362,12016.0,25169.0
2461857-B2,2,3,3,0.06586281955242157,82306.0,5632.0
2461857-B2,2,4,1,0.7674623131752014,107139.0,69047.0
2461857-B2,2,4,2,0.0647854283452034,12016.0,25169.0
2461857-B2,2,4,3,0.06118787080049515,82306.0,5632.0
2461857-B2,2,5,1,0.7883462309837341,107139.0,69047.0
2461857-B2,2,5,2,0.06165560707449913,12016.0,25169.0
2461857-B2,2,5,3,0.05647673085331917,82306.0,5632.0
2461857-B2,2,6,1,0.7284060716629028,107139.0,69047.0
2461857-B2,2,6,2,0.07172971963882446,12016.0,25169.0
2461857-B2,2,6,3,0.06797967106103897,82306.0,5632.0
2461857-B2,2,7,1,0.7418996095657349,107139.0,69047.0
2461857-B2,2,7,2,0.07145772129297256,12016.0,25169.0
2461857-B2,2,7,3,0.06375572830438614,82306.0,5632.0
2461857-B2,2,8,1,0.7406988739967346,107139.0,69047.0
2461857-B2,2,8,2,0.06984128057956696,12016.0,25169.0
2461857-B2,2,8,3,0.0657024011015892,82306.0,5632.0
2461857-B2,2,9,1,0.7420690655708313,107139.0,69047.0
2461857-B2,2,9,2,0.07036309689283371,12016.0,25169.0
2461857-B2,2,9,3,0.06484043598175049,82306.0,5632.0
2461857-B2,2,10,1,0.6372610926628113,107139.0,69047.0
2461857-B2,2,10,2,0.08275167644023895,12016.0,25169.0
2461857-B2,2,10,3,0.07528200000524521,82306.0,5632.0
2461857-B2,2,11,1,0.6201413869857788,107139.0,69047.0
2461857-B2,2,11,2,0.08356974273920059,12016.0,25169.0
2461857-B2,2,11,3,0.07927894592285156,82306.0,5632.0
2461857-B2,2,12,1,0.7703779935836792,107139.0,69047.0
2461857-B2,2,12,2,0.06476015597581863,12016.0,25169.0
2461857-B2,2,12,3,0.060833223164081573,82306.0,5632.0
2461857-B2,2,13,1,0.5608910918235779,107139.0,69047.0
2461857-B2,2,13,2,0.08642274886369705,12016.0,25169.0
2461857-B2,2,13,3,0.08486674726009369,82306.0,5632.0
2461857-B2,2,14,1,0.6997956037521362,107139.0,69047.0
2461857-B2,2,14,2,0.07823001593351364,12016.0,25169.0
2461857-B2,2,14,3,0.06929899752140045,82306.0,5632.0
2461857-B2,2,15,1,0.7678924202919006,107139.0,69047.0
2461857-B2,2,15,2,0.06439931690692902,12016.0,25169.0
2461857-B2,2,15,3,0.06065145507454872,82306.0,5632.0
2462123-B2,2,0,1,0.4434943199157715,83160.0,23137.0
2462123-B2,2,0,2,0.2263362556695938,83160.0,10849.0
2462123-B2,2,0,3,0.07526715844869614,79064.0,31329.0
2462123-B2,2,1,1,0.3550630211830139,83160.0,23137.0
2462123-B2,2,1,2,0.2058665156364441,83160.0,10849.0
2462123-B2,2,1,3,0.08021949231624603,79064.0,31329.0
2462123-B2,2,2,1,0.33291852474212646,83160.0,23137.0
2462123-B2,2,2,2,0.19621196389198303,83160.0,10849.0
2462123-B2,2,2,3,0.07943776994943619,79064.0,31329.0
2462123-B2,2,3,1,0.45563971996307373,83160.0,23137.0
2462123-B2,2,3,2,0.23810455203056335,83160.0,10849.0
2462123-B2,2,3,3,0.07377181947231293,79064.0,31329.0
2462123-B2,2,4,1,0.4717103838920593,83160.0,23137.0
2462123-B2,2,4,2,0.2336585968732834,83160.0,10849.0
2462123-B2,2,4,3,0.07264137268066406,79064.0,31329.0
2462123-B2,2,5,1,0.49240127205848694,83160.0,23137.0
2462123-B2,2,5,2,0.2352192997932434,83160.0,10849.0
2462123-B2,2,5,3,0.07021544873714447,79064.0,31329.0
2462123-B2,2,6,1,0.4395025372505188,83160.0,23137.0
2462123-B2,2,6,2,0.2286553680896759,83160.0,10849.0
2462123-B2,2,6,3,0.0751536563038826,79064.0,31329.0
2462123-B2,2,7,1,0.44443973898887634,83160.0,23137.0
2462123-B2,2,7,2,0.2330298125743866,83160.0,10849.0
2462123-B2,2,7,3,0.07678345590829849,79064.0,31329.0
2462123-B2,2,8,1,0.4483964443206787,83160.0,23137.0
2462123-B2,2,8,2,0.23451313376426697,83160.0,10849.0
2462123-B2,2,8,3,0.07369209080934525,79064.0,31329.0
2462123-B2,2,9,1,0.4454919397830963,83160.0,23137.0
2462123-B2,2,9,2,0.23240287601947784,83160.0,10849.0
2462123-B2,2,9,3,0.07608506083488464,79064.0,31329.0
2462123-B2,2,10,1,0.36414679884910583,83160.0,23137.0
2462123-B2,2,10,2,0.20662665367126465,83160.0,10849.0
2462123-B2,2,10,3,0.07845388352870941,79064.0,31329.0
2462123-B2,2,11,1,0.3548046946525574,83160.0,23137.0
2462123-B2,2,11,2,0.20590895414352417,83160.0,10849.0
2462123-B2,2,11,3,0.07825110852718353,79064.0,31329.0
2462123-B2,2,12,1,0.4699384570121765,83160.0,23137.0
2462123-B2,2,12,2,0.2400064319372177,83160.0,10849.0
2462123-B2,2,12,3,0.07288183271884918,79064.0,31329.0
2462123-B2,2,13,1,0.3196629583835602,83160.0,23137.0
2462123-B2,2,13,2,0.18740235269069672,83160.0,10849.0
2462123-B2,2,13,3,0.0763305276632309,79064.0,31329.0
2462123-B2,2,14,1,0.4122936725616455,83160.0,23137.0
2462123-B2,2,14,2,0.22658604383468628,83160.0,10849.0
2462123-B2,2,14,3,0.0783858597278595,79064.0,31329.0
2462123-B2,2,15,1,0.46953803300857544,83160.0,23137.0
2462123-B2,2,15,2,0.23818515241146088,83160.0,10849.0
2462123-B2,2,15,3,0.07187113165855408,79064.0,31329.0
2462170-B4,2,0,1,0.17118634283542633,86677.0,14930.0
2462170-B4,2,0,2,0.16498158872127533,90773.0,39506.0
2462170-B4,2,0,3,0.08274777978658676,107157.0,27218.0
2462170-B4,2,1,1,0.14951393008232117,90773.0,39506.0
2462170-B4,2,1,2,0.14774972200393677,86677.0,14930.0
2462170-B4,2,1,3,0.08006670325994492,98965.0,39506.0
2462170-B4,2,2,1,0.14479240775108337,90773.0,39506.0
2462170-B4,2,2,2,0.1385156661272049,86677.0,14930.0
2462170-B4,2,2,3,0.08033611625432968,98965.0,39506.0
2462170-B4,2,3,1,0.1782594621181488,90773.0,39506.0
2462170-B4,2,3,2,0.1738758683204651,86677.0,14930.0
2462170-B4,2,3,3,0.08312054723501205,98965.0,39506.0
2462170-B4,2,4,1,0.1813281625509262,86677.0,14930.0
2462170-B4,2,4,2,0.17999111115932465,90773.0,39506.0
2462170-B4,2,4,3,0.08262351155281067,98965.0,39506.0
2462170-B4,2,5,1,0.18812035024166107,86677.0,14930.0
2462170-B4,2,5,2,0.1850351095199585,90773.0,39506.0
2462170-B4,2,5,3,0.08392162621021271,98965.0,39506.0
2462170-B4,2,6,1,0.1702648401260376,86677.0,14930.0
2462170-B4,2,6,2,0.16583490371704102,90773.0,39506.0
2462170-B4,2,6,3,0.08254332095384598,98965.0,39506.0
2462170-B4,2,7,1,0.17562776803970337,86677.0,14930.0
2462170-B4,2,7,2,0.17378829419612885,90773.0,39506.0
2462170-B4,2,7,3,0.08184565603733063,98965.0,39506.0
2462170-B4,2,8,1,0.1709541529417038,86677.0,14930.0
2462170-B4,2,8,2,0.16949187219142914,90773.0,39506.0
2462170-B4,2,8,3,0.08281531929969788,98965.0,39506.0
2462170-B4,2,9,1,0.17434348165988922,86677.0,14930.0
2462170-B4,2,9,2,0.17420604825019836,90773.0,39506.0
2462170-B4,2,9,3,0.08162900060415268,98965.0,39506.0
2462170-B4,2,10,1,0.1485753208398819,86677.0,14930.0
2462170-B4,2,10,2,0.14713281393051147,90773.0,39506.0
2462170-B4,2,10,3,0.08234241604804993,98965.0,39506.0
2462170-B4,2,11,1,0.143639475107193,86677.0,14930.0
2462170-B4,2,11,2,0.14118142426013947,90773.0,39506.0
2462170-B4,2,11,3,0.07922733575105667,107157.0,27218.0
2462170-B4,2,12,1,0.1825079470872879,90773.0,39506.0
2462170-B4,2,12,2,0.17960955202579498,86677.0,14930.0
2462170-B4,2,12,3,0.08373970538377762,107157.0,27218.0
2462170-B4,2,13,1,0.13330794870853424,86677.0,14930.0
2462170-B4,2,13,2,0.12867611646652222,90773.0,39506.0
2462170-B4,2,13,3,0.07695843279361725,107157.0,27218.0
2462170-B4,2,14,1,0.16414529085159302,90773.0,39506.0
2462170-B4,2,14,2,0.1633964478969574,86677.0,14930.0
2462170-B4,2,14,3,0.08105314522981644,98965.0,39506.0
2462170-B4,2,15,1,0.18147863447666168,86677.0,14930.0
2462170-B4,2,15,2,0.18045493960380554,90773.0,39506.0
2462170-B4,2,15,3,0.08479101210832596,98965.0,39506.0
2462614-B3,2,0,1,0.19309017062187195,76820.0,31441.0
2462614-B3,2,0,2,0.14037203788757324,85012.0,39633.0
2462614-B3,2,0,3,0.09516026079654694,89108.0,27345.0
2462614-B3,2,1,1,0.15403439104557037,76820.0,31441.0
2462614-B3,2,1,2,0.12016413360834122,85012.0,39633.0
2462614-B3,2,1,3,0.08768830448389053,93204.0,51921.0
2462614-B3,2,2,1,0.14295706152915955,76820.0,31441.0
2462614-B3,2,2,2,0.1146806925535202,85012.0,39633.0
2462614-B3,2,2,3,0.08811726421117783,93204.0,51921.0
2462614-B3,2,3,1,0.19914506375789642,76820.0,31441.0
2462614-B3,2,3,2,0.1432114988565445,85012.0,39633.0
2462614-B3,2,3,3,0.10024037957191467,93204.0,51921.0
2462614-B3,2,4,1,0.2016042172908783,76820.0,31441.0
2462614-B3,2,4,2,0.14884711802005768,85012.0,39633.0
2462614-B3,2,4,3,0.09988207370042801,89108.0,27345.0
2462614-B3,2,5,1,0.20589517056941986,76820.0,31441.0
2462614-B3,2,5,2,0.15304259955883026,85012.0,39633.0
2462614-B3,2,5,3,0.1039908304810524,93204.0,51921.0
2462614-B3,2,6,1,0.18995489180088043,76820.0,31441.0
2462614-B3,2,6,2,0.14108309149742126,85012.0,39633.0
2462614-B3,2,6,3,0.09756112843751907,89108.0,27345.0
2462614-B3,2,7,1,0.19585062563419342,76820.0,31441.0
2462614-B3,2,7,2,0.14058968424797058,85012.0,39633.0
2462614-B3,2,7,3,0.09841810166835785,93204.0,51921.0
2462614-B3,2,8,1,0.1949983835220337,76820.0,31441.0
2462614-B3,2,8,2,0.14206986129283905,85012.0,39633.0
2462614-B3,2,8,3,0.09751476347446442,89108.0,27345.0
2462614-B3,2,9,1,0.19253061711788177,76820.0,31441.0
2462614-B3,2,9,2,0.1430082619190216,85012.0,39633.0
2462614-B3,2,9,3,0.09731866419315338,93204.0,51921.0
2462614-B3,2,10,1,0.15593697130680084,76820.0,31441.0
2462614-B3,2,10,2,0.12356694787740707,85012.0,39633.0
2462614-B3,2,10,3,0.0877988189458847,93204.0,51921.0
2462614-B3,2,11,1,0.15759365260601044,76820.0,31441.0
2462614-B3,2,11,2,0.11884210258722305,85012.0,39633.0
2462614-B3,2,11,3,0.08443742990493774,93204.0,51921.0
2462614-B3,2,12,1,0.20375432074069977,76820.0,31441.0
2462614-B3,2,12,2,0.1468891054391861,85012.0,39633.0
2462614-B3,2,12,3,0.10253328084945679,93204.0,51921.0
2462614-B3,2,13,1,0.14326505362987518,76820.0,31441.0
2462614-B3,2,13,2,0.10843610018491745,85012.0,39633.0
2462614-B3,2,13,3,0.08083082735538483,89108.0,27345.0
2462614-B3,2,14,1,0.1779860109090805,76820.0,31441.0
2462614-B3,2,14,2,0.13578517735004425,85012.0,39633.0
2462614-B3,2,14,3,0.09465016424655914,93204.0,51921.0
2462614-B3,2,15,1,0.19944533705711365,76820.0,31441.0
2462614-B3,2,15,2,0.14865446090698242,85012.0,39633.0
2462614-B3,2,15,3,0.10144441574811935,89108.0,27345.0
2463126-B2,2,0,1,0.1474922001361847,83649.0,31217.0
2463126-B2,2,0,2,0.1164548322558403,28176.0,37729.0
2463126-B2,2,0,3,0.11572746932506561,19984.0,21345.0
2463126-B2,2,1,1,0.12451693415641785,83649.0,31217.0
2463126-B2,2,1,2,0.1049862802028656,28176.0,37729.0
2463126-B2,2,1,3,0.09853874891996384,32272.0,25441.0
2463126-B2,2,2,1,0.11886660009622574,83649.0,31217.0
2463126-B2,2,2,2,0.09990915656089783,28176.0,37729.0
2463126-B2,2,2,3,0.09562072902917862,32272.0,25441.0
2463126-B2,2,3,1,0.15185308456420898,83649.0,31217.0
2463126-B2,2,3,2,0.11913572996854782,28176.0,37729.0
2463126-B2,2,3,3,0.117768794298172,19984.0,21345.0
2463126-B2,2,4,1,0.15502770245075226,83649.0,31217.0
2463126-B2,2,4,2,0.12052137404680252,28176.0,37729.0
2463126-B2,2,4,3,0.11900252848863602,19984.0,21345.0
2463126-B2,2,5,1,0.16157251596450806,83649.0,31217.0
2463126-B2,2,5,2,0.12359419465065002,28176.0,37729.0
2463126-B2,2,5,3,0.12142568081617355,19984.0,21345.0
2463126-B2,2,6,1,0.14878305792808533,83649.0,31217.0
2463126-B2,2,6,2,0.1164582371711731,19984.0,21345.0
2463126-B2,2,6,3,0.11494941264390945,28176.0,37729.0
2463126-B2,2,7,1,0.14698228240013123,83649.0,31217.0
2463126-B2,2,7,2,0.11856288462877274,28176.0,37729.0
2463126-B2,2,7,3,0.1154552698135376,19984.0,21345.0
2463126-B2,2,8,1,0.15038350224494934,83649.0,31217.0
2463126-B2,2,8,2,0.11830659210681915,28176.0,37729.0
2463126-B2,2,8,3,0.11564940959215164,19984.0,21345.0
2463126-B2,2,9,1,0.14958103001117706,83649.0,31217.0
2463126-B2,2,9,2,0.11921730637550354,28176.0,37729.0
2463126-B2,2,9,3,0.11509449779987335,19984.0,21345.0
2463126-B2,2,10,1,0.12837481498718262,83649.0,31217.0
2463126-B2,2,10,2,0.10548067837953568,28176.0,37729.0
2463126-B2,2,10,3,0.09903363138437271,19984.0,21345.0
2463126-B2,2,11,1,0.12651079893112183,83649.0,31217.0
2463126-B2,2,11,2,0.10385727882385254,28176.0,37729.0
2463126-B2,2,11,3,0.09913080930709839,19984.0,21345.0
2463126-B2,2,12,1,0.15569114685058594,83649.0,31217.0
2463126-B2,2,12,2,0.12160573154687881,28176.0,37729.0
2463126-B2,2,12,3,0.1212986558675766,19984.0,21345.0
2463126-B2,2,13,1,0.11689972132444382,83649.0,31217.0
2463126-B2,2,13,2,0.09587618708610535,28176.0,37729.0
2463126-B2,2,13,3,0.09450948983430862,19984.0,21345.0
2463126-B2,2,14,1,0.14048771560192108,83649.0,31217.0
2463126-B2,2,14,2,0.11411768198013306,28176.0,37729.0
2463126-B2,2,14,3,0.1084253117442131,19984.0,21345.0
2463126-B2,2,15,1,0.1548604667186737,83649.0,31217.0
2463126-B2,2,15,2,0.12045641988515854,28176.0,37729.0
2463126-B2,2,15,3,0.11893089860677719,19984.0,21345.0
2463351-B4,2,0,1,0.6283055543899536,93863.0,52370.0
2463351-B4,2,0,2,0.11276748776435852,21712.0,48498.0
2463351-B4,2,0,3,0.096552275121212,17616.0,48498.0
2463351-B4,2,1,1,0.5493454933166504,93863.0,52370.0
2463351-B4,2,1,2,0.12274090200662613,21712.0,48498.0
2463351-B4,2,1,3,0.10700251907110214,17616.0,48498.0
2463351-B4,2,2,1,0.5262477993965149,93863.0,52370.0
2463351-B4,2,2,2,0.12508179247379303,21712.0,48498.0
2463351-B4,2,2,3,0.10733774304389954,17616.0,48498.0
2463351-B4,2,3,1,0.6429726481437683,93863.0,52370.0
2463351-B4,2,3,2,0.10743172466754913,21712.0,48498.0
2463351-B4,2,3,3,0.09515074640512466,17616.0,48498.0
2463351-B4,2,4,1,0.6565561890602112,93863.0,52370.0
2463351-B4,2,4,2,0.10621877014636993,21712.0,48498.0
2463351-B4,2,4,3,0.09006524085998535,17616.0,48498.0
2463351-B4,2,5,1,0.6756073236465454,93863.0,52370.0
2463351-B4,2,5,2,0.102175772190094,21712.0,48498.0
2463351-B4,2,5,3,0.08513003587722778,17616.0,48498.0
2463351-B4,2,6,1,0.6266361474990845,93863.0,52370.0
2463351-B4,2,6,2,0.11282004415988922,21712.0,48498.0
2463351-B4,2,6,3,0.09671445190906525,17616.0,48498.0
2463351-B4,2,7,1,0.6379311084747314,93863.0,52370.0
2463351-B4,2,7,2,0.10721687972545624,21712.0,48498.0
2463351-B4,2,7,3,0.09643612056970596,17616.0,48498.0
2463351-B4,2,8,1,0.6389368176460266,93863.0,52370.0
2463351-B4,2,8,2,0.10947111248970032,21712.0,48498.0
2463351-B4,2,8,3,0.09382505714893341,17616.0,48498.0
2463351-B4,2,9,1,0.6412464380264282,93863.0,52370.0
2463351-B4,2,9,2,0.10883031040430069,21712.0,48498.0
2463351-B4,2,9,3,0.09273625910282135,17616.0,48498.0
