slide_id,fold,top_m,anchor_rank,anchor_score,coord_x,coord_y
25017748B2,1,10,3,0.0781194418668747,96866.0,52881.0
25017748B2,1,10,4,0.0745437741279602,11888.0,26961.0
25017748B2,1,10,5,0.07056791335344315,92770.0,28305.0
25017748B2,1,10,6,0.05910925939679146,84578.0,28305.0
25017748B2,1,10,7,0.04579560458660126,20080.0,22865.0
25017748B2,1,10,8,0.04521509259939194,28272.0,14673.0
25017748B2,1,10,9,0.03706284984946251,92770.0,20113.0
25017748B2,1,10,10,0.028795750811696053,20080.0,26961.0
25017767B2,1,3,1,0.24322357773780823,86996.0,59713.0
25017767B2,1,3,2,0.22060808539390564,36240.0,39377.0
25017767B2,1,3,3,0.16161681711673737,19856.0,59857.0
25017767B2,1,5,1,0.24322357773780823,86996.0,59713.0
25017767B2,1,5,2,0.22060808539390564,36240.0,39377.0
25017767B2,1,5,3,0.16161681711673737,19856.0,59857.0
25017767B2,1,5,4,0.04117462784051895,28048.0,43473.0
25017767B2,1,5,5,0.03200493007898331,28048.0,35281.0
25017767B2,1,10,1,0.24322357773780823,86996.0,59713.0
25017767B2,1,10,2,0.22060808539390564,36240.0,39377.0
25017767B2,1,10,3,0.16161681711673737,19856.0,59857.0
25017767B2,1,10,4,0.04117462784051895,28048.0,43473.0
25017767B2,1,10,5,0.03200493007898331,28048.0,35281.0
25017767B2,1,10,6,0.026608122512698174,78804.0,39233.0
25017767B2,1,10,7,0.02427189238369465,11664.0,39377.0
25017767B2,1,10,8,0.02356131188571453,103380.0,31041.0
25017767B2,1,10,9,0.02235320582985878,82900.0,55617.0
25017767B2,1,10,10,0.01997488923370838,36240.0,35281.0
25018002B2,1,3,1,0.2659688889980316,108786.0,35040.0
25018002B2,1,3,2,0.24516037106513977,36448.0,49808.0
25018002B2,1,3,3,0.06582226604223251,104690.0,39136.0
25018002B2,1,5,1,0.2659688889980316,108786.0,35040.0
25018002B2,1,5,2,0.24516037106513977,36448.0,49808.0
25018002B2,1,5,3,0.06582226604223251,104690.0,39136.0
25018002B2,1,5,4,0.04362473636865616,116978.0,26848.0
25018002B2,1,5,5,0.04282868653535843,88306.0,26848.0
25018002B2,1,10,1,0.2659688889980316,108786.0,35040.0
25018002B2,1,10,2,0.24516037106513977,36448.0,49808.0
25018002B2,1,10,3,0.06582226604223251,104690.0,39136.0
25018002B2,1,10,4,0.04362473636865616,116978.0,26848.0
25018002B2,1,10,5,0.04282868653535843,88306.0,26848.0
25018002B2,1,10,6,0.0402987003326416,104690.0,22752.0
25018002B2,1,10,7,0.034378066658973694,40544.0,37520.0
25018002B2,1,10,8,0.026071671396493912,44640.0,33424.0
25018002B2,1,10,9,0.02005007490515709,108786.0,43232.0
25018002B2,1,10,10,0.0164348054677248,108786.0,26848.0
25019081B3,1,3,1,0.3529573976993561,41296.0,10832.0
25019081B3,1,3,2,0.16426172852516174,29008.0,35408.0
25019081B3,1,3,3,0.10171791911125183,87718.0,40128.0
25019081B3,1,5,1,0.3529573976993561,41296.0,10832.0
25019081B3,1,5,2,0.16426172852516174,29008.0,35408.0
25019081B3,1,5,3,0.10171791911125183,87718.0,40128.0
25019081B3,1,5,4,0.09437145292758942,100006.0,23744.0
25019081B3,1,5,5,0.05016246810555458,91814.0,19648.0
25019081B3,1,10,1,0.3529573976993561,41296.0,10832.0
25019081B3,1,10,2,0.16426172852516174,29008.0,35408.0
25019081B3,1,10,3,0.10171791911125183,87718.0,40128.0
25019081B3,1,10,4,0.09437145292758942,100006.0,23744.0
25019081B3,1,10,5,0.05016246810555458,91814.0,19648.0
25019081B3,1,10,6,0.038621898740530014,37200.0,10832.0
25019081B3,1,10,7,0.017287809401750565,87718.0,31936.0
25019081B3,1,10,8,0.01677478477358818,100006.0,31936.0
25019081B3,1,10,9,0.01482788473367691,29008.0,27216.0
25019081B3,1,10,10,0.014523766003549099,87718.0,36032.0
25019283B2,1,3,1,0.32557737827301025,91248.0,36384.0
25019283B2,1,3,2,0.19500406086444855,36352.0,18529.0
25019283B2,1,3,3,0.13184241950511932,24064.0,63585.0
25019283B2,1,5,1,0.32557737827301025,91248.0,36384.0
25019283B2,1,5,2,0.19500406086444855,36352.0,18529.0
25019283B2,1,5,3,0.13184241950511932,24064.0,63585.0
25019283B2,1,5,4,0.06767784059047699,32256.0,43105.0
25019283B2,1,5,5,0.048193950206041336,36352.0,51297.0
25019283B2,1,10,1,0.32557737827301025,91248.0,36384.0
25019283B2,1,10,2,0.19500406086444855,36352.0,18529.0
25019283B2,1,10,3,0.13184241950511932,24064.0,63585.0
25019283B2,1,10,4,0.06767784059047699,32256.0,43105.0
25019283B2,1,10,5,0.048193950206041336,36352.0,51297.0
25019283B2,1,10,6,0.04045526683330536,91248.0,32288.0
25019283B2,1,10,7,0.023117508739233017,36352.0,34913.0
25019283B2,1,10,8,0.022886523976922035,91248.0,40480.0
25019283B2,1,10,9,0.02247517928481102,24064.0,34913.0
25019283B2,1,10,10,0.02203250862658024,91248.0,28192.0
25019457B2,1,3,1,0.2723262906074524,11776.0,40208.0
25019457B2,1,3,2,0.20538507401943207,95697.0,46240.0
25019457B2,1,3,3,0.14944860339164734,11776.0,52496.0
25019457B2,1,5,1,0.2723262906074524,11776.0,40208.0
25019457B2,1,5,2,0.20538507401943207,95697.0,46240.0
25019457B2,1,5,3,0.14944860339164734,11776.0,52496.0
25019457B2,1,5,4,0.07241742312908173,24064.0,32016.0
25019457B2,1,5,5,0.03155241906642914,24064.0,56592.0
25019457B2,1,10,1,0.2723262906074524,11776.0,40208.0
25019457B2,1,10,2,0.20538507401943207,95697.0,46240.0
25019457B2,1,10,3,0.14944860339164734,11776.0,52496.0
25019457B2,1,10,4,0.07241742312908173,24064.0,32016.0
25019457B2,1,10,5,0.03155241906642914,24064.0,56592.0
25019457B2,1,10,6,0.030764179304242134,103889.0,38048.0
25019457B2,1,10,7,0.029114725068211555,91601.0,38048.0
25019457B2,1,10,8,0.02892974391579628,15872.0,44304.0
25019457B2,1,10,9,0.01798318885266781,15872.0,56592.0
25019457B2,1,10,10,0.01285349577665329,24064.0,36112.0
25019621B2,1,3,1,0.38459110260009766,95158.0,41842.0
25019621B2,1,3,2,0.19622492790222168,86966.0,37746.0
25019621B2,1,3,3,0.12294649332761765,19984.0,31841.0
25019621B2,1,5,1,0.38459110260009766,95158.0,41842.0
25019621B2,1,5,2,0.19622492790222168,86966.0,37746.0
25019621B2,1,5,3,0.12294649332761765,19984.0,31841.0
25019621B2,1,5,4,0.053500983864068985,86966.0,33650.0
25019621B2,1,5,5,0.04845341295003891,24080.0,48225.0
25019621B2,1,10,1,0.38459110260009766,95158.0,41842.0
25019621B2,1,10,2,0.19622492790222168,86966.0,37746.0
25019621B2,1,10,3,0.12294649332761765,19984.0,31841.0
25019621B2,1,10,4,0.053500983864068985,86966.0,33650.0
25019621B2,1,10,5,0.04845341295003891,24080.0,48225.0
25019621B2,1,10,6,0.0477144718170166,19984.0,19553.0
25019621B2,1,10,7,0.027534544467926025,28176.0,35937.0
25019621B2,1,10,8,0.013173991814255714,28176.0,40033.0
25019621B2,1,10,9,0.012015203945338726,86966.0,41842.0
25019621B2,1,10,10,0.010946372523903847,19984.0,35937.0
25019716B2,1,3,1,0.3382952809333801,85512.0,64704.0
25019716B2,1,3,2,0.12290512025356293,73224.0,36032.0
25019716B2,1,3,3,0.09379739314317703,20449.0,43536.0
25019716B2,1,5,1,0.3382952809333801,85512.0,64704.0
25019716B2,1,5,2,0.12290512025356293,73224.0,36032.0
25019716B2,1,5,3,0.09379739314317703,20449.0,43536.0
25019716B2,1,5,4,0.04829379543662071,65032.0,40128.0
25019716B2,1,5,5,0.04229526221752167,32737.0,43536.0
25019716B2,1,10,1,0.3382952809333801,85512.0,64704.0
25019716B2,1,10,2,0.12290512025356293,73224.0,36032.0
25019716B2,1,10,3,0.09379739314317703,20449.0,43536.0
25019716B2,1,10,4,0.04829379543662071,65032.0,40128.0
25019716B2,1,10,5,0.04229526221752167,32737.0,43536.0
25019716B2,1,10,6,0.03139050304889679,77320.0,27840.0
25019716B2,1,10,7,0.02929818630218506,20449.0,39440.0
25019716B2,1,10,8,0.020592328161001205,65032.0,44224.0
25019716B2,1,10,9,0.01928715407848358,73224.0,27840.0
25019716B2,1,10,10,0.018537554889917374,73224.0,40128.0
25020257B2,1,3,1,0.5897026062011719,112180.0,37249.0
25020257B2,1,3,2,0.1292596161365509,32192.0,31954.0
25020257B2,1,3,3,0.046086229383945465,40384.0,48338.0
25020257B2,1,5,1,0.5897026062011719,112180.0,37249.0
25020257B2,1,5,2,0.1292596161365509,32192.0,31954.0
25020257B2,1,5,3,0.046086229383945465,40384.0,48338.0
25020257B2,1,5,4,0.022426676005125046,112180.0,29057.0
25020257B2,1,5,5,0.016195882111787796,36288.0,36050.0
25020257B2,1,10,1,0.5897026062011719,112180.0,37249.0
25020257B2,1,10,2,0.1292596161365509,32192.0,31954.0
25020257B2,1,10,3,0.046086229383945465,40384.0,48338.0
25020257B2,1,10,4,0.022426676005125046,112180.0,29057.0
25020257B2,1,10,5,0.016195882111787796,36288.0,36050.0
25020257B2,1,10,6,0.011986703611910343,40384.0,68818.0
25020257B2,1,10,7,0.011962136253714561,44480.0,48338.0
25020257B2,1,10,8,0.009820012375712395,108084.0,24961.0
25020257B2,1,10,9,0.008160027675330639,36288.0,60626.0
25020257B2,1,10,10,0.007167360279709101,108084.0,37249.0
25020573B3,1,3,1,0.7224061489105225,19233.0,37009.0
25020573B3,1,3,2,0.03814644366502762,19233.0,32913.0
25020573B3,1,3,3,0.034540437161922455,35617.0,53393.0
25020573B3,1,5,1,0.7224061489105225,19233.0,37009.0
25020573B3,1,5,2,0.03814644366502762,19233.0,32913.0
25020573B3,1,5,3,0.034540437161922455,35617.0,53393.0
25020573B3,1,5,4,0.021844960749149323,23329.0,53393.0
25020573B3,1,5,5,0.014123212546110153,98871.0,53040.0
25020573B3,1,10,1,0.7224061489105225,19233.0,37009.0
25020573B3,1,10,2,0.03814644366502762,19233.0,32913.0
25020573B3,1,10,3,0.034540437161922455,35617.0,53393.0
25020573B3,1,10,4,0.021844960749149323,23329.0,53393.0
25020573B3,1,10,5,0.014123212546110153,98871.0,53040.0
25020573B3,1,10,6,0.01395912654697895,82487.0,48944.0
25020573B3,1,10,7,0.013938131742179394,86583.0,28464.0
25020573B3,1,10,8,0.013065198436379433,98871.0,48944.0
25020573B3,1,10,9,0.009006412699818611,19233.0,53393.0
25020573B3,1,10,10,0.00847286731004715,94775.0,53040.0
25020714B2,1,3,1,0.16869954764842987,87044.0,52000.0
25020714B2,1,3,2,0.09128369390964508,91140.0,52000.0
25020714B2,1,3,3,0.07586640864610672,103428.0,60192.0
25020714B2,1,5,1,0.16869954764842987,87044.0,52000.0
25020714B2,1,5,2,0.09128369390964508,91140.0,52000.0
25020714B2,1,5,3,0.07586640864610672,103428.0,60192.0
25020714B2,1,5,4,0.0723290666937828,107524.0,64288.0
25020714B2,1,5,5,0.05913560837507248,7856.0,53376.0
25020714B2,1,10,1,0.16869954764842987,87044.0,52000.0
25020714B2,1,10,2,0.09128369390964508,91140.0,52000.0
25020714B2,1,10,3,0.07586640864610672,103428.0,60192.0
25020714B2,1,10,4,0.0723290666937828,107524.0,64288.0
25020714B2,1,10,5,0.05913560837507248,7856.0,53376.0
25020714B2,1,10,6,0.05888763815164566,156676.0,43808.0
25020714B2,1,10,7,0.040402136743068695,152580.0,47904.0
25020714B2,1,10,8,0.03106665425002575,16048.0,65664.0
25020714B2,1,10,9,0.022999487817287445,148484.0,23328.0
25020714B2,1,10,10,0.018457582220435143,136196.0,43808.0
25021120B4,1,3,1,0.1984546184539795,92964.0,38576.0
25021120B4,1,3,2,0.17707490921020508,37120.0,44496.0
25021120B4,1,3,3,0.11537958681583405,41216.0,32208.0
25021120B4,1,5,1,0.1984546184539795,92964.0,38576.0
25021120B4,1,5,2,0.17707490921020508,37120.0,44496.0
25021120B4,1,5,3,0.11537958681583405,41216.0,32208.0
25021120B4,1,5,4,0.11064757406711578,33024.0,40400.0
25021120B4,1,5,5,0.07446141541004181,41216.0,28112.0
25021120B4,1,10,1,0.1984546184539795,92964.0,38576.0
25021120B4,1,10,2,0.17707490921020508,37120.0,44496.0
25021120B4,1,10,3,0.11537958681583405,41216.0,32208.0
25021120B4,1,10,4,0.11064757406711578,33024.0,40400.0
25021120B4,1,10,5,0.07446141541004181,41216.0,28112.0
25021120B4,1,10,6,0.03295193985104561,24832.0,44496.0
25021120B4,1,10,7,0.03188468515872955,105252.0,46768.0
25021120B4,1,10,8,0.024552708491683006,109348.0,42672.0
25021120B4,1,10,9,0.017469339072704315,88868.0,38576.0
25021120B4,1,10,10,0.017367921769618988,33024.0,36304.0
25021291B2,1,3,1,0.15001513063907623,23904.0,27712.0
25021291B2,1,3,2,0.14792583882808685,96177.0,19904.0
25021291B2,1,3,3,0.10531224310398102,108465.0,40384.0
25021291B2,1,5,1,0.15001513063907623,23904.0,27712.0
25021291B2,1,5,2,0.14792583882808685,96177.0,19904.0
25021291B2,1,5,3,0.10531224310398102,108465.0,40384.0
25021291B2,1,5,4,0.08570360392332077,120753.0,44480.0
25021291B2,1,5,5,0.05454692244529724,28000.0,44096.0
25021291B2,1,10,1,0.15001513063907623,23904.0,27712.0
25021291B2,1,10,2,0.14792583882808685,96177.0,19904.0
25021291B2,1,10,3,0.10531224310398102,108465.0,40384.0
25021291B2,1,10,4,0.08570360392332077,120753.0,44480.0
25021291B2,1,10,5,0.05454692244529724,28000.0,44096.0
25021291B2,1,10,6,0.05366164445877075,96177.0,44480.0
25021291B2,1,10,7,0.052061811089515686,104369.0,48576.0
25021291B2,1,10,8,0.035561300814151764,36192.0,48192.0
25021291B2,1,10,9,0.03549152985215187,108465.0,24000.0
25021291B2,1,10,10,0.032153982669115067,104369.0,44480.0
25021662B2,1,3,1,0.15605179965496063,66481.0,17777.0
25021662B2,1,3,2,0.1345570683479309,70577.0,54641.0
25021662B2,1,3,3,0.11068838834762573,74673.0,42353.0
25021662B2,1,5,1,0.15605179965496063,66481.0,17777.0
25021662B2,1,5,2,0.1345570683479309,70577.0,54641.0
25021662B2,1,5,3,0.11068838834762573,74673.0,42353.0
25021662B2,1,5,4,0.08891481161117554,139235.0,30897.0
25021662B2,1,5,5,0.0687263011932373,70577.0,21873.0
25021662B2,1,10,1,0.15605179965496063,66481.0,17777.0
25021662B2,1,10,2,0.1345570683479309,70577.0,54641.0
25021662B2,1,10,3,0.11068838834762573,74673.0,42353.0
25021662B2,1,10,4,0.08891481161117554,139235.0,30897.0
25021662B2,1,10,5,0.0687263011932373,70577.0,21873.0
25021662B2,1,10,6,0.05078098922967911,74673.0,34161.0
25021662B2,1,10,7,0.030169248580932617,143331.0,34993.0
25021662B2,1,10,8,0.025638706982135773,54193.0,34161.0
25021662B2,1,10,9,0.02098233625292778,54193.0,46449.0
25021662B2,1,10,10,0.019708765670657158,126947.0,14513.0
25021894B3,1,3,1,0.33426493406295776,91606.0,32384.0
25021894B3,1,3,2,0.12022579461336136,99798.0,52864.0
25021894B3,1,3,3,0.10930685698986053,23968.0,54129.0
25021894B3,1,5,1,0.33426493406295776,91606.0,32384.0
25021894B3,1,5,2,0.12022579461336136,99798.0,52864.0
25021894B3,1,5,3,0.10930685698986053,23968.0,54129.0
25021894B3,1,5,4,0.090111643075943,99798.0,48768.0
25021894B3,1,5,5,0.03294995427131653,32160.0,50033.0
25021894B3,1,10,1,0.33426493406295776,91606.0,32384.0
25021894B3,1,10,2,0.12022579461336136,99798.0,52864.0
25021894B3,1,10,3,0.10930685698986053,23968.0,54129.0
25021894B3,1,10,4,0.090111643075943,99798.0,48768.0
25021894B3,1,10,5,0.03294995427131653,32160.0,50033.0
25021894B3,1,10,6,0.029693037271499634,71126.0,40576.0
25021894B3,1,10,7,0.026951242238283157,87510.0,28288.0
25021894B3,1,10,8,0.02280118502676487,40352.0,58225.0
25021894B3,1,10,9,0.02232537791132927,28064.0,37745.0
25021894B3,1,10,10,0.021739518269896507,95702.0,28288.0
25021918B4,1,3,1,0.3107490539550781,28144.0,40352.0
25021918B4,1,3,2,0.2905779480934143,40432.0,28064.0
25021918B4,1,3,3,0.10587366670370102,24048.0,36256.0
25021918B4,1,5,1,0.3107490539550781,28144.0,40352.0
25021918B4,1,5,2,0.2905779480934143,40432.0,28064.0
25021918B4,1,5,3,0.10587366670370102,24048.0,36256.0
25021918B4,1,5,4,0.04607187956571579,112390.0,17088.0
25021918B4,1,5,5,0.03437836095690727,40432.0,23968.0
25021918B4,1,10,1,0.3107490539550781,28144.0,40352.0
25021918B4,1,10,2,0.2905779480934143,40432.0,28064.0
25021918B4,1,10,3,0.10587366670370102,24048.0,36256.0
25021918B4,1,10,4,0.04607187956571579,112390.0,17088.0
25021918B4,1,10,5,0.03437836095690727,40432.0,23968.0
25021918B4,1,10,6,0.02236289344727993,40432.0,36256.0
25021918B4,1,10,7,0.019807811826467514,96006.0,25280.0
25021918B4,1,10,8,0.01692870631814003,24048.0,32160.0
25021918B4,1,10,9,0.01527198776602745,116486.0,29376.0
25021918B4,1,10,10,0.009117037989199162,104198.0,25280.0
25022019B2,1,3,1,0.3679916262626648,76313.0,39392.0
25022019B2,1,3,2,0.36614421010017395,80409.0,35296.0
25022019B2,1,3,3,0.062440790235996246,80409.0,39392.0
25022019B2,1,5,1,0.3679916262626648,76313.0,39392.0
25022019B2,1,5,2,0.36614421010017395,80409.0,35296.0
25022019B2,1,5,3,0.062440790235996246,80409.0,39392.0
25022019B2,1,5,4,0.048558641225099564,20001.0,25664.0
25022019B2,1,5,5,0.033573925495147705,20001.0,21568.0
25022019B2,1,10,1,0.3679916262626648,76313.0,39392.0
25022019B2,1,10,2,0.36614421010017395,80409.0,35296.0
25022019B2,1,10,3,0.062440790235996246,80409.0,39392.0
25022019B2,1,10,4,0.048558641225099564,20001.0,25664.0
25022019B2,1,10,5,0.033573925495147705,20001.0,21568.0
25022019B2,1,10,6,0.019830645993351936,20001.0,37952.0
25022019B2,1,10,7,0.015152149833738804,72217.0,35296.0
25022019B2,1,10,8,0.013292016461491585,68121.0,31200.0
25022019B2,1,10,9,0.010224884375929832,15905.0,33856.0
25022019B2,1,10,10,0.008510751649737358,20001.0,29760.0
25022262B2,1,3,1,0.1456395536661148,121093.0,17362.0
25022262B2,1,3,2,0.1165086030960083,24673.0,29249.0
25022262B2,1,3,3,0.08635450899600983,49249.0,21057.0
25022262B2,1,5,1,0.1456395536661148,121093.0,17362.0
25022262B2,1,5,2,0.1165086030960083,24673.0,29249.0
25022262B2,1,5,3,0.08635450899600983,49249.0,21057.0
25022262B2,1,5,4,0.07824935764074326,24673.0,33345.0
25022262B2,1,5,5,0.07395996898412704,41057.0,41537.0
25022262B2,1,10,1,0.1456395536661148,121093.0,17362.0
25022262B2,1,10,2,0.1165086030960083,24673.0,29249.0
25022262B2,1,10,3,0.08635450899600983,49249.0,21057.0
25022262B2,1,10,4,0.07824935764074326,24673.0,33345.0
25022262B2,1,10,5,0.07395996898412704,41057.0,41537.0
25022262B2,1,10,6,0.037607233971357346,41057.0,16961.0
25022262B2,1,10,7,0.036675795912742615,49249.0,12865.0
25022262B2,1,10,8,0.029333332553505898,57441.0,41537.0
25022262B2,1,10,9,0.025794725865125656,49249.0,25153.0
25022262B2,1,10,10,0.023847520351409912,49249.0,29249.0
25022406B2,1,3,1,0.1127108782529831,108519.0,31073.0
25022406B2,1,3,2,0.0833931639790535,28752.0,27841.0
25022406B2,1,3,3,0.08272922784090042,104423.0,39265.0
25022406B2,1,5,1,0.1127108782529831,108519.0,31073.0
25022406B2,1,5,2,0.0833931639790535,28752.0,27841.0
25022406B2,1,5,3,0.08272922784090042,104423.0,39265.0
25022406B2,1,5,4,0.0722627192735672,36944.0,27841.0
25022406B2,1,5,5,0.06408733129501343,12368.0,44225.0
25022406B2,1,10,1,0.1127108782529831,108519.0,31073.0
25022406B2,1,10,2,0.0833931639790535,28752.0,27841.0
25022406B2,1,10,3,0.08272922784090042,104423.0,39265.0
25022406B2,1,10,4,0.0722627192735672,36944.0,27841.0
25022406B2,1,10,5,0.06408733129501343,12368.0,44225.0
25022406B2,1,10,6,0.05641823261976242,112615.0,31073.0
25022406B2,1,10,7,0.05414189398288727,104423.0,35169.0
25022406B2,1,10,8,0.05109245330095291,41040.0,40129.0
25022406B2,1,10,9,0.02381962537765503,45136.0,44225.0
25022406B2,1,10,10,0.023115135729312897,49232.0,40129.0
25023184B2,1,3,1,0.15625780820846558,115602.0,67632.0
25023184B2,1,3,2,0.10685443878173828,53728.0,43105.0
25023184B2,1,3,3,0.08565283566713333,107410.0,47152.0
25023184B2,1,5,1,0.15625780820846558,115602.0,67632.0
25023184B2,1,5,2,0.10685443878173828,53728.0,43105.0
25023184B2,1,5,3,0.08565283566713333,107410.0,47152.0
25023184B2,1,5,4,0.08129491657018661,99218.0,59440.0
25023184B2,1,5,5,0.05551790073513985,45536.0,63585.0
25023184B2,1,10,1,0.15625780820846558,115602.0,67632.0
25023184B2,1,10,2,0.10685443878173828,53728.0,43105.0
25023184B2,1,10,3,0.08565283566713333,107410.0,47152.0
25023184B2,1,10,4,0.08129491657018661,99218.0,59440.0
25023184B2,1,10,5,0.05551790073513985,45536.0,63585.0
25023184B2,1,10,6,0.04817913845181465,37344.0,75873.0
25023184B2,1,10,7,0.03122144192457199,41440.0,67681.0
25023184B2,1,10,8,0.0296716820448637,37344.0,67681.0
25023184B2,1,10,9,0.02482883632183075,107410.0,67632.0
25023184B2,1,10,10,0.023280054330825806,61920.0,59489.0
25023934B2,1,3,1,0.44502848386764526,44464.0,25984.0
25023934B2,1,3,2,0.1206161305308342,36272.0,42368.0
25023934B2,1,3,3,0.04435780644416809,108817.0,16384.0
25023934B2,1,5,1,0.44502848386764526,44464.0,25984.0
25023934B2,1,5,2,0.1206161305308342,36272.0,42368.0
25023934B2,1,5,3,0.04435780644416809,108817.0,16384.0
25023934B2,1,5,4,0.03051590733230114,100625.0,12288.0
25023934B2,1,5,5,0.027014173567295074,52656.0,46464.0
25023934B2,1,10,1,0.44502848386764526,44464.0,25984.0
25023934B2,1,10,2,0.1206161305308342,36272.0,42368.0
25023934B2,1,10,3,0.04435780644416809,108817.0,16384.0
25023934B2,1,10,4,0.03051590733230114,100625.0,12288.0
25023934B2,1,10,5,0.027014173567295074,52656.0,46464.0
25023934B2,1,10,6,0.026966476812958717,36272.0,46464.0
25023934B2,1,10,7,0.026966281235218048,32176.0,50560.0
25023934B2,1,10,8,0.026774849742650986,100625.0,49152.0
25023934B2,1,10,9,0.01231556385755539,44464.0,46464.0
25023934B2,1,10,10,0.011277306824922562,40368.0,25984.0
25025240B,1,3,1,0.5325198173522949,22464.0,41136.0
25025240B,1,3,2,0.192070871591568,80033.0,42640.0
25025240B,1,3,3,0.03627520054578781,80033.0,30352.0
25025240B,1,5,1,0.5325198173522949,22464.0,41136.0
25025240B,1,5,2,0.192070871591568,80033.0,42640.0
25025240B,1,5,3,0.03627520054578781,80033.0,30352.0
25025240B,1,5,4,0.03534961864352226,71841.0,42640.0
25025240B,1,5,5,0.034838415682315826,75937.0,42640.0
25025240B,1,10,1,0.5325198173522949,22464.0,41136.0
25025240B,1,10,2,0.192070871591568,80033.0,42640.0
25025240B,1,10,3,0.03627520054578781,80033.0,30352.0
25025240B,1,10,4,0.03534961864352226,71841.0,42640.0
25025240B,1,10,5,0.034838415682315826,75937.0,42640.0
25025240B,1,10,6,0.028867220506072044,84129.0,38544.0
25025240B,1,10,7,0.025772564113140106,14272.0,37040.0
25025240B,1,10,8,0.023766206577420235,14272.0,41136.0
25025240B,1,10,9,0.014269953593611717,18368.0,41136.0
25025240B,1,10,10,0.014071440324187279,84129.0,30352.0
25025510B1,1,3,1,0.7312265038490295,107825.0,38464.0
25025510B1,1,3,2,0.10424422472715378,99633.0,42560.0
25025510B1,1,3,3,0.02903282456099987,103729.0,46656.0
25025510B1,1,5,1,0.7312265038490295,107825.0,38464.0
25025510B1,1,5,2,0.10424422472715378,99633.0,42560.0
25025510B1,1,5,3,0.02903282456099987,103729.0,46656.0
25025510B1,1,5,4,0.011072196066379547,28048.0,68832.0
25025510B1,1,5,5,0.00961045641452074,32144.0,48352.0
25025510B1,1,10,1,0.7312265038490295,107825.0,38464.0
25025510B1,1,10,2,0.10424422472715378,99633.0,42560.0
25025510B1,1,10,3,0.02903282456099987,103729.0,46656.0
25025510B1,1,10,4,0.011072196066379547,28048.0,68832.0
25025510B1,1,10,5,0.00961045641452074,32144.0,48352.0
25025510B1,1,10,6,0.00608531478792429,28048.0,60640.0
25025510B1,1,10,7,0.005063882563263178,111921.0,42560.0
25025510B1,1,10,8,0.004850062076002359,107825.0,22080.0
25025510B1,1,10,9,0.004549198318272829,111921.0,38464.0
25025510B1,1,10,10,0.004083265550434589,19856.0,44256.0
25025575B2,1,3,1,0.14416632056236267,133409.0,43152.0
25025575B2,1,3,2,0.12045499682426453,56128.0,41904.0
25025575B2,1,3,3,0.09881123155355453,35648.0,41904.0
25025575B2,1,5,1,0.14416632056236267,133409.0,43152.0
25025575B2,1,5,2,0.12045499682426453,56128.0,41904.0
25025575B2,1,5,3,0.09881123155355453,35648.0,41904.0
25025575B2,1,5,4,0.08293581753969193,60224.0,41904.0
25025575B2,1,5,5,0.06394180655479431,141601.0,43152.0
25025575B2,1,10,1,0.14416632056236267,133409.0,43152.0
25025575B2,1,10,2,0.12045499682426453,56128.0,41904.0
25025575B2,1,10,3,0.09881123155355453,35648.0,41904.0
25025575B2,1,10,4,0.08293581753969193,60224.0,41904.0
25025575B2,1,10,5,0.06394180655479431,141601.0,43152.0
25025575B2,1,10,6,0.04876751825213432,47936.0,37808.0
25025575B2,1,10,7,0.04509274661540985,43840.0,50096.0
25025575B2,1,10,8,0.04408196359872818,137505.0,43152.0
25025575B2,1,10,9,0.033102329820394516,137505.0,47248.0
25025575B2,1,10,10,0.020607637241482735,141601.0,47248.0
25025960B2,1,3,1,0.1291150599718094,112752.0,39728.0
25025960B2,1,3,2,0.12323033064603806,44624.0,39952.0
25025960B2,1,3,3,0.09978985041379929,112752.0,35632.0
25025960B2,1,5,1,0.1291150599718094,112752.0,39728.0
25025960B2,1,5,2,0.12323033064603806,44624.0,39952.0
25025960B2,1,5,3,0.09978985041379929,112752.0,35632.0
25025960B2,1,5,4,0.05191422998905182,104560.0,52016.0
25025960B2,1,5,5,0.040763676166534424,112752.0,47920.0
25025960B2,1,10,1,0.1291150599718094,112752.0,39728.0
25025960B2,1,10,2,0.12323033064603806,44624.0,39952.0
25025960B2,1,10,3,0.09978985041379929,112752.0,35632.0
25025960B2,1,10,4,0.05191422998905182,104560.0,52016.0
25025960B2,1,10,5,0.040763676166534424,112752.0,47920.0
25025960B2,1,10,6,0.03891460970044136,44624.0,44048.0
25025960B2,1,10,7,0.038739223033189774,112752.0,52016.0
25025960B2,1,10,8,0.03815451264381409,108656.0,52016.0
25025960B2,1,10,9,0.03663117066025734,40528.0,44048.0
25025960B2,1,10,10,0.02659621648490429,104560.0,47920.0
25026103B3,1,3,1,0.33765554428100586,19856.0,22704.0
25026103B3,1,3,2,0.2878134846687317,23952.0,18608.0
25026103B3,1,3,3,0.15901094675064087,104099.0,24049.0
25026103B3,1,5,1,0.33765554428100586,19856.0,22704.0
25026103B3,1,5,2,0.2878134846687317,23952.0,18608.0
25026103B3,1,5,3,0.15901094675064087,104099.0,24049.0
25026103B3,1,5,4,0.04416476562619209,100003.0,24049.0
25026103B3,1,5,5,0.032100651413202286,23952.0,14512.0
25026103B3,1,10,1,0.33765554428100586,19856.0,22704.0
25026103B3,1,10,2,0.2878134846687317,23952.0,18608.0
25026103B3,1,10,3,0.15901094675064087,104099.0,24049.0
