slide_id,fold,top_m,sigma,high_prior_mean,high_prior_std,high_prior_max,high_prior_p90,high_prior_effective_ratio_0.1,high_prior_effective_ratio_0.3,high_prior_effective_ratio_0.5
2473212-B4,0,5,2048.0,0.019790516294015507,0.0857884589801355,1.0,0.018703197181904427,0.05504218561671354,0.01888308557653676,0.009642426677380474
2473212-B4,0,5,4096.0,0.05289490145841682,0.13343736071348172,1.0,0.16476748907434327,0.15588589795098434,0.042989152269987944,0.023704298915227
2473212-B4,0,5,8192.0,0.1384802733667094,0.19958927147392563,1.0,0.32614861863323874,0.4106066693451185,0.11169144234632382,0.07231820008035356
2473212-B4,0,10,1024.0,0.008008667015300178,0.04563178307832945,1.0,0.0005348595207709931,0.02691844114102049,0.006026516673362796,0.0016070711128967456
2473212-B4,0,10,2048.0,0.027211335641294743,0.0939156956024717,1.0,0.06721971979109262,0.08396946564885496,0.028525512253917237,0.009642426677380474
2473212-B4,0,10,4096.0,0.07047665839596909,0.14828355770588772,1.0,0.25650246256437487,0.20650863800723182,0.08115709120128566,0.023704298915227
2473212-B4,0,10,8192.0,0.18184563399378828,0.21339722999075286,1.0,0.4410972123040737,0.5018079550020088,0.24467657693852954,0.07593411008437123
2473218-B3,0,3,1024.0,0.0036051278533589105,0.03836843056651934,1.0,1.99980912517128e-09,0.0077951002227171495,0.005011135857461025,0.0019487750556792874
2473218-B3,0,3,2048.0,0.014761786189796185,0.07489835743022093,1.0,0.0059456568906220714,0.0400890868596882,0.015590200445434299,0.008073496659242762
2473218-B3,0,3,4096.0,0.060392646278616194,0.14734155070349392,1.0,0.21970669579672011,0.15757238307349666,0.07962138084632517,0.03229398663697105
2473218-B3,0,3,8192.0,0.1874570965677221,0.22878713388524832,1.0,0.5301869609476165,0.4768930957683742,0.23997772828507796,0.1138641425389755
2473218-B3,0,5,1024.0,0.005232600737031728,0.043143126618598586,1.0,2.698918439412093e-07,0.013641425389755012,0.0066815144766146995,0.0019487750556792874
2473218-B3,0,5,2048.0,0.01992536043736615,0.08774578815518273,1.0,0.016591363506872427,0.05150334075723831,0.024220489977728285,0.011692650334075724
2473218-B3,0,5,4096.0,0.06398690804199213,0.14986706406068118,1.0,0.23808468908850705,0.16982182628062362,0.08101336302895323,0.031180400890868598
2473218-B3,0,5,8192.0,0.18193516006788282,0.23237887107820315,1.0,0.5420180393788957,0.45879732739420936,0.219097995545657,0.11330734966592428
2473218-B3,0,10,1024.0,0.008142376994842415,0.04926063824003092,1.0,0.00010847378816918372,0.025612472160356347,0.008073496659242762,0.0019487750556792874
2473218-B3,0,10,2048.0,0.028968197251796064,0.10088674561450711,1.0,0.06624812835676663,0.08240534521158129,0.03479955456570156,0.012249443207126948
2473218-B3,0,10,4096.0,0.07494327695417034,0.15814619110840988,1.0,0.2749297566877384,0.20601336302895323,0.09187082405345212,0.03535634743875279
2473218-B3,0,10,8192.0,0.19013023054876613,0.22997026946991617,1.0,0.537541453116407,0.4983296213808463,0.23134743875278396,0.1116369710467706
2473534-B2,0,3,1024.0,0.004394811771002706,0.04155213017430904,1.0,7.057505556219037e-10,0.009648303765950824,0.005913476501711796,0.002178649237472767
2473534-B2,0,3,2048.0,0.017455471754530622,0.08415120254844367,1.0,0.0036065631360157305,0.046062869592281355,0.023031434796140678,0.011204481792717087
2473534-B2,0,3,4096.0,0.06379618172618329,0.17368024647772692,1.0,0.21626516682988728,0.14223467164643636,0.08247743541861188,0.049797696856520385
2473534-B2,0,3,8192.0,0.16841795788766314,0.25246180332205953,1.0,0.6178433571620839,0.3675692499221911,0.22066604419545596,0.14067849361967008
2473534-B2,0,5,1024.0,0.006051782852387021,0.0465863061870814,1.0,2.3376644744676715e-08,0.014939309056956116,0.00778089013383131,0.0024898848428260194
2473534-B2,0,5,2048.0,0.021502707403763473,0.09304302673295617,1.0,0.009538451771999665,0.05664488017429194,0.027699968876439465,0.011826953003423592
2473534-B2,0,5,4096.0,0.05917590136680407,0.1553833085698711,1.0,0.22224628115609377,0.14814814814814814,0.07936507936507936,0.038593215063803296
2473534-B2,0,5,8192.0,0.1701994455284547,0.24590500416016986,1.0,0.5940492982526264,0.38375350140056025,0.23249299719887956,0.13725490196078433
2473534-B2,0,10,1024.0,0.009809521481402444,0.05419835406452719,1.0,0.0001864946176645008,0.028944911297852476,0.00902583255524432,0.0024898848428260194
2473534-B2,0,10,2048.0,0.03543940782169883,0.116714357207156,1.0,0.0840452132837089,0.09461562402738874,0.047619047619047616,0.020230314347961405
2473534-B2,0,10,4096.0,0.0850035908553276,0.18979918985807462,1.0,0.33051217754294715,0.19919078742608154,0.11017740429505135,0.06224712107065048
2473534-B2,0,10,8192.0,0.17313211112205976,0.24159614259549633,1.0,0.5769846334255669,0.4086523498288204,0.22377840024898848,0.1300964830376595
2473549-B,0,3,1024.0,0.004308552165019625,0.04151570909983205,1.0,3.601761834523568e-15,0.01004566210045662,0.00578386605783866,0.00213089802130898
2473549-B,0,3,2048.0,0.016930384054136133,0.09036939559515002,1.0,0.0001851611124520568,0.039269406392694065,0.0228310502283105,0.0136986301369863
2473549-B,0,3,4096.0,0.043713071942022175,0.15099076313631307,1.0,0.07779864852553224,0.0928462709284627,0.05814307458143075,0.034703196347031964
2473549-B,0,3,8192.0,0.09910431710604341,0.22224405229896993,1.0,0.4479821068135456,0.19604261796042619,0.13302891933028918,0.08797564687975647
2473549-B,0,5,1024.0,0.005414505564900931,0.043685463665750324,1.0,2.6413418062376906e-08,0.014916286149162862,0.006392694063926941,0.00213089802130898
2473549-B,0,5,2048.0,0.021496480513987476,0.09737843354582855,1.0,0.00897481977893347,0.05357686453576865,0.026788432267884323,0.015220700152207
2473549-B,0,5,4096.0,0.053576405194302595,0.15820658777685587,1.0,0.14653252940376765,0.1248097412480974,0.0624048706240487,0.0395738203957382
2473549-B,0,5,8192.0,0.1165013869915396,0.22213563261578992,1.0,0.4643933057579035,0.26149162861491626,0.13972602739726028,0.09193302891933029
2473549-B,0,10,1024.0,0.007567786405344956,0.04625977225170215,1.0,0.0004436070853828037,0.022526636225266364,0.006392694063926941,0.00213089802130898
2473549-B,0,10,2048.0,0.02980374672382736,0.10231555524447108,1.0,0.07575606440776432,0.0837138508371385,0.028310502283105023,0.015220700152207
2473549-B,0,10,4096.0,0.07416898441410164,0.16436295593043956,1.0,0.24827671762696216,0.1954337899543379,0.08127853881278539,0.0395738203957382
2473549-B,0,10,8192.0,0.16309659985343006,0.226653550704441,1.0,0.4757412242753554,0.41278538812785387,0.20791476407914763,0.09467275494672756
2473621-B3,0,3,1024.0,0.005388534574326269,0.04415907221571502,1.0,3.2950896372742943e-06,0.014712861888941622,0.005220692928334125,0.0023730422401518746
2473621-B3,0,3,2048.0,0.021466643965885292,0.08670535210905696,1.0,0.03562363818572827,0.06549596582819174,0.02040816326530612,0.009966777408637873
2473621-B3,0,3,4096.0,0.07822161779281814,0.17579932101339063,1.0,0.332779810363413,0.19648789748457524,0.10963455149501661,0.04271476032273375
2473621-B3,0,3,8192.0,0.1802448091907136,0.2840325011897073,1.0,0.6829827602635761,0.34504034171808257,0.25486473659231135,0.1741813004271476
2473621-B3,0,5,1024.0,0.0074171183153437245,0.047731759510976225,1.0,0.0003354626279025118,0.023730422401518746,0.006169909824394874,0.0023730422401518746
2473621-B3,0,5,2048.0,0.029449772602166645,0.09578322391487315,1.0,0.0860993332444039,0.09302325581395349,0.026578073089700997,0.009966777408637873
2473621-B3,0,5,4096.0,0.10668586768068516,0.1940834983742223,1.0,0.4115451791444295,0.26720455624110107,0.13953488372093023,0.07451352634076887
2473621-B3,0,5,8192.0,0.2305726241193674,0.28840168336137045,1.0,0.7431973471013588,0.5002373042240151,0.27669672520170857,0.20408163265306123
2473621-B3,0,10,1024.0,0.010579093099275879,0.0508431235091401,1.0,0.011108996338189975,0.03512102515424775,0.006169909824394874,0.0023730422401518746
2473621-B3,0,10,2048.0,0.04168498882283295,0.10589196137492508,1.0,0.14810734916464965,0.1362126245847176,0.036544850498338874,0.009966777408637873
2473621-B3,0,10,4096.0,0.13374236593272432,0.21655956162414608,1.0,0.4865379723620767,0.34266729947793073,0.14902705268153774,0.09682012339819648
2473621-B3,0,10,8192.0,0.2292376634950807,0.26884707613949926,1.0,0.70385852088925,0.5813953488372093,0.2562885619364025,0.18130042714760322
2474150-B3,0,3,1024.0,0.0032493526192281944,0.03700335376798158,1.0,2.0802203837717625e-12,0.006918238993710692,0.00440251572327044,0.0018867924528301887
2474150-B3,0,3,2048.0,0.012833920543793627,0.0735588211572993,1.0,0.0008906604665071928,0.03333333333333333,0.016037735849056604,0.008176100628930818
2474150-B3,0,3,4096.0,0.047822868669744154,0.13723555256499093,1.0,0.13585558671457124,0.12044025157232705,0.05660377358490566,0.02830188679245283
2474150-B3,0,3,8192.0,0.17052507514807755,0.2604536280936476,1.0,0.6273553718551605,0.35471698113207545,0.24528301886792453,0.16383647798742138
2474150-B3,0,5,1024.0,0.0053407042183542626,0.04386433415410127,1.0,2.753549798818446e-07,0.012578616352201259,0.007547169811320755,0.0025157232704402514
2474150-B3,0,5,2048.0,0.020672887870124286,0.0881046222502335,1.0,0.016554580183460316,0.057232704402515724,0.026415094339622643,0.010062893081761006
2474150-B3,0,5,4096.0,0.06287229135679569,0.1495441932235153,1.0,0.23018653856553167,0.17169811320754716,0.07672955974842767,0.02610062893081761
2474150-B3,0,5,8192.0,0.16987937477695156,0.2520185425980739,1.0,0.5703485810276225,0.3757861635220126,0.2559748427672956,0.13050314465408805
2474150-B3,0,10,1024.0,0.007990528248105876,0.048533257050682725,1.0,0.00023200402840614114,0.024213836477987423,0.00880503144654088,0.0025157232704402514
2474150-B3,0,10,2048.0,0.03126634760709394,0.10108322509734237,1.0,0.0812940665650618,0.09025157232704402,0.036163522012578615,0.013522012578616353
2474150-B3,0,10,4096.0,0.09467304867262902,0.18753895264587925,1.0,0.36760659396302614,0.24150943396226415,0.13427672955974843,0.05911949685534591
2474150-B3,0,10,8192.0,0.19839521196639706,0.28612833825681094,1.0,0.6868872738507472,0.38805031446540883,0.28647798742138364,0.18647798742138363
2474291-B2,0,3,1024.0,0.0025324194455175917,0.03245346020897658,1.0,5.372210886022042e-17,0.005577005577005577,0.0036465036465036463,0.0015015015015015015
2474291-B2,0,3,2048.0,0.009628305408373696,0.0628779810944277,1.0,6.050968963539145e-05,0.02531102531102531,0.011797511797511798,0.005791505791505791
2474291-B2,0,3,4096.0,0.035170905250887,0.11989072198958836,1.0,0.07691984198800549,0.0903045903045903,0.0444015444015444,0.020163020163020164
2474291-B2,0,3,8192.0,0.11026405194882431,0.2050205044377817,1.0,0.43853785130205286,0.25911625911625913,0.148005148005148,0.07893607893607893
2474291-B2,0,5,1024.0,0.003115412818997466,0.03426598432088549,1.0,7.26596025422075e-11,0.0075075075075075074,0.003861003861003861,0.0015015015015015015
2474291-B2,0,5,2048.0,0.012167762185602666,0.06646890986775866,1.0,0.002187491118182885,0.0341055341055341,0.013728013728013728,0.005791505791505791
2474291-B2,0,5,4096.0,0.04517664338435828,0.12656484591909087,1.0,0.1632455124539584,0.12848562848562847,0.05405405405405406,0.020163020163020164
2474291-B2,0,5,8192.0,0.1403116665141451,0.2265000613265592,1.0,0.520136507820718,0.3204633204633205,0.20012870012870013,0.10832260832260832
2474291-B2,0,10,1024.0,0.004625149435208689,0.037502112092582265,1.0,1.4229197442282457e-06,0.014800514800514801,0.004075504075504076,0.0015015015015015015
2474291-B2,0,10,2048.0,0.0172859404047152,0.07349424405713585,1.0,0.02016483258339726,0.05405405405405406,0.01716001716001716,0.006006006006006006
2474291-B2,0,10,4096.0,0.055449374981771576,0.13288083166869838,1.0,0.2199587168158514,0.1688116688116688,0.06563706563706563,0.020163020163020164
2474291-B2,0,10,8192.0,0.15083554187427392,0.22524986154693746,1.0,0.5161771776115923,0.351994851994852,0.2235092235092235,0.10853710853710853
2474337-B3,0,3,1024.0,0.003163508998560977,0.03710098965004948,1.0,1.2088469070993151e-11,0.007098694756125487,0.004808793221891459,0.002289901534234028
2474337-B3,0,3,2048.0,0.013158934578379366,0.07438306901193009,1.0,0.0015034414335156978,0.034577513166933825,0.015113350125944584,0.008472635676665903
2474337-B3,0,3,4096.0,0.05335623152989178,0.1433879135115482,1.0,0.17372451904065603,0.1385390428211587,0.06457522326539959,0.03160064117242958
2474337-B3,0,3,8192.0,0.1868885648497568,0.24435269327137943,1.0,0.5984725201406387,0.43874513395923975,0.24914128692466225,0.1399129837416991
2474337-B3,0,5,1024.0,0.004216783441910532,0.03962045635208175,1.0,1.5017708937692226e-07,0.011220517517746737,0.005037783375314861,0.002289901534234028
2474337-B3,0,5,2048.0,0.017371655979307243,0.07895780833561904,1.0,0.012751977042504525,0.04991985344630181,0.01717426150675521,0.008472635676665903
2474337-B3,0,5,4096.0,0.06848288328395143,0.15796416798973711,1.0,0.2562864197312211,0.17861231967025418,0.08426837645981222,0.039157316235401876
2474337-B3,0,5,8192.0,0.2161772314300468,0.2569967647733252,1.0,0.6388421325044151,0.5021754064575223,0.2876116326997939,0.163727959697733
2474337-B3,0,10,1024.0,0.006085638801589214,0.04242206485630163,1.0,0.00012337670387477053,0.01877719258071903,0.005037783375314861,0.002289901534234028
2474337-B3,0,10,2048.0,0.024820834626153473,0.08611009238719751,1.0,0.0662848494893094,0.07671170139683993,0.019464163040989236,0.008472635676665903
2474337-B3,0,10,4096.0,0.09702001785350554,0.1824920056798509,1.0,0.3618778746644689,0.25051522784520264,0.12548660407602474,0.05793450881612091
2474337-B3,0,10,8192.0,0.23891849409088756,0.24507105865556086,1.0,0.6190023607547078,0.5784291275475154,0.3265399587817724,0.17471948706205634
2474638-B3,0,3,1024.0,0.005379973322836603,0.04626550999732205,1.0,7.965137092846817e-07,0.01200533570475767,0.006224988883948421,0.0026678523788350376
2474638-B3,0,3,2048.0,0.021395702021839682,0.09203329416297891,1.0,0.018899545285458976,0.055135615829257446,0.02401067140951534,0.013339261894175189
2474638-B3,0,3,4096.0,0.07735631173864538,0.16935871983746775,1.0,0.2929068397182914,0.19430858159181857,0.09559804357492219,0.04668741662961316
2474638-B3,0,3,8192.0,0.2347492705148915,0.24544214664647473,1.0,0.5905617703022016,0.5722543352601156,0.318808359270787,0.1627389951089373
2474638-B3,0,5,1024.0,0.006246383432641543,0.04700077711655619,1.0,3.395546303197818e-05,0.014228546020453535,0.006224988883948421,0.0026678523788350376
2474638-B3,0,5,2048.0,0.024841058133678325,0.0975429775103071,1.0,0.035038812921707435,0.0658070253445976,0.028012449977767896,0.014228546020453535
2474638-B3,0,5,4096.0,0.08962248546287066,0.1862149902667911,1.0,0.33615960654843496,0.2169853268119164,0.11160515784793242,0.06136060471320587
2474638-B3,0,5,8192.0,0.27102840185842575,0.2677903790365977,1.0,0.7065126882637739,0.609159626500667,0.3690529124055136,0.22009782125389063
2474638-B3,0,10,1024.0,0.007374324946192041,0.04748226860147455,1.0,0.0021661705587519738,0.01511783014673188,0.006224988883948421,0.0026678523788350376
2474638-B3,0,10,2048.0,0.028574481541818776,0.09881740377439048,1.0,0.05688570301940562,0.07025344597598933,0.02845709204090707,0.014228546020453535
2474638-B3,0,10,4096.0,0.09633243001175347,0.1807594775748856,1.0,0.32888476716566795,0.23477100933748332,0.11293908403734994,0.05869275233437083
2474638-B3,0,10,8192.0,0.27528637726600735,0.25248686508462814,1.0,0.6738221524473863,0.6634059582036461,0.36860827034237437,0.2072032014228546
2474739-B2,0,3,1024.0,0.002988028474958618,0.03553861901284181,1.0,4.917176479316645e-14,0.007404273323460969,0.0040194626613073835,0.0021155066638459913
2474739-B2,0,3,2048.0,0.011467969606642564,0.06989488743829793,1.0,0.0003704242063142008,0.03067484662576687,0.013327691982229745,0.007192722657076369
2474739-B2,0,3,4096.0,0.042815384938927226,0.13197947595369883,1.0,0.11467107096313175,0.10831394118891474,0.04992595726676539,0.02602073196530569
2474739-B2,0,3,8192.0,0.1463054532023915,0.22662850513960295,1.0,0.5133101641381074,0.34525068753966576,0.1933573090755236,0.10535223185953035
2474739-B2,0,5,1024.0,0.003783049588485082,0.03710213026966858,1.0,1.2837021499622105e-08,0.011212185318383753,0.0042310133276919825,0.0021155066638459913
2474739-B2,0,5,2048.0,0.014576442385224138,0.07265360214049647,1.0,0.007831746961359997,0.04125237994499683,0.013539242648614343,0.007192722657076369
2474739-B2,0,5,4096.0,0.05417519569136836,0.1370593805422572,1.0,0.1935185199814178,0.15464353712714196,0.052887666596149775,0.02623228263169029
2474739-B2,0,5,8192.0,0.17510922446764154,0.24349084445600094,1.0,0.5759026208692283,0.3977152528030463,0.2371482970171356,0.13010365982652847
2474739-B2,0,10,1024.0,0.005201996965425683,0.038955453974700884,1.0,8.253344269195169e-05,0.01650095197799873,0.0042310133276919825,0.0021155066638459913
2474739-B2,0,10,2048.0,0.02020736560651078,0.07598115032537678,1.0,0.04310358829993358,0.06536915591284112,0.013539242648614343,0.007192722657076369
2474739-B2,0,10,4096.0,0.07532240975427172,0.14334259272043237,1.0,0.24108740617773575,0.2398984556801354,0.0704463719060715,0.026866934630844087
2474739-B2,0,10,8192.0,0.2419390440660433,0.256805541594034,1.0,0.6402402299031731,0.5690712925745716,0.32621112756505183,0.18214512375713984
2475011-B2,0,3,1024.0,0.006376466166811378,0.05391656209372572,1.0,2.0606638063213674e-09,0.013983371126228269,0.008692365835222978,0.0041572184429327285
2475011-B2,0,3,2048.0,0.022564749562078885,0.10441124247318825,1.0,0.006134588675038938,0.054043839758125475,0.027966742252456538,0.016250944822373395
2475011-B2,0,3,4096.0,0.05968244855686274,0.15712071010069895,1.0,0.2067991648136575,0.14134542705971279,0.07596371882086168,0.03854875283446712
2475011-B2,0,3,8192.0,0.18846187627108676,0.2293426925663754,1.0,0.5356077892718314,0.47127739984882844,0.23658352229780802,0.12055933484504913
2475011-B2,0,5,1024.0,0.008014216799593644,0.05627583776465041,1.0,4.232205741704439e-05,0.020786092214663644,0.00944822373393802,0.0041572184429327285
2475011-B2,0,5,2048.0,0.028418932621302653,0.10910339198074172,1.0,0.04001468963616779,0.07445200302343159,0.031746031746031744,0.017006802721088437
2475011-B2,0,5,4096.0,0.07602819306531705,0.17020822412056838,1.0,0.2809863089103619,0.1889644746787604,0.09372637944066516,0.04837490551776266
2475011-B2,0,5,8192.0,0.2407831832047422,0.25220581864724795,1.0,0.668896383566703,0.5710506424792139,0.30498866213151926,0.1746031746031746
2475011-B2,0,10,1024.0,0.01108547675154612,0.059538728313982575,1.0,0.0030283053594203145,0.03250188964474679,0.009826152683295541,0.0041572184429327285
2475011-B2,0,10,2048.0,0.03966590405455517,0.11737382049356425,1.0,0.12521617389951373,0.1126228269085412,0.04421768707482993,0.017006802721088437
2475011-B2,0,10,4096.0,0.10452577355481926,0.18747179942211428,1.0,0.38162891582276615,0.2773998488284203,0.12433862433862433,0.06802721088435375
2475011-B2,0,10,8192.0,0.29515818543102174,0.26802409201819877,1.0,0.739951597264019,0.690098261526833,0.3813303099017385,0.2222222222222222
2475022-B,0,3,1024.0,0.004297034752151647,0.04439096657440128,1.0,1.6225708036689543e-10,0.00916310323762981,0.006108735491753207,0.0030543677458766036
2475022-B,0,3,2048.0,0.0171960117856944,0.0884909494561313,1.0,0.00345878076225131,0.04276114844227245,0.020769700671960906,0.014050091631032376
2475022-B,0,3,4096.0,0.06543601984612703,0.17067849126650653,1.0,0.24339129184803626,0.1508857666463042,0.08643860720830789,0.05192425167990226
2475022-B,0,3,8192.0,0.1672363881769781,0.25258109533788925,1.0,0.598394232018292,0.37538179596823457,0.22693952351863164,0.13775198533903482
2475022-B,0,5,1024.0,0.006326076357708795,0.05015537393344571,1.0,1.3686645780236045e-07,0.015271838729383017,0.00916310323762981,0.0036652412950519244
2475022-B,0,5,2048.0,0.023073553026438563,0.09863826975560228,1.0,0.015747957931839432,0.05956017104459377,0.02687843616371411,0.013439218081857055
2475022-B,0,5,4096.0,0.06648468809527208,0.15964590746597843,1.0,0.24519224262404316,0.1695174098961515,0.0855222968845449,0.04367745876603543
2475022-B,0,5,8192.0,0.16267599637495692,0.22420024679253575,1.0,0.48321208794653087,0.41997556505803296,0.19059254734270006,0.09437996334758705
2475022-B,0,10,1024.0,0.008499111188364725,0.052495643239201605,1.0,0.0007847707288700435,0.02412950519242517,0.00916310323762981,0.0036652412950519244
2475022-B,0,10,2048.0,0.030792336935625563,0.10367870529295904,1.0,0.07340110556547397,0.08827122785583384,0.029321930360415395,0.014660965180207697
2475022-B,0,10,4096.0,0.08080864948633065,0.15611477519148695,1.0,0.25045965263549086,0.21624923640806354,0.08032987171655467,0.040623091020158826
2475022-B,0,10,8192.0,0.19250519602070618,0.21239881500255442,1.0,0.46210071954058696,0.5403176542455712,0.19761759315821625,0.08979841172877215
2475126-B2,0,3,1024.0,0.0028573323927073564,0.033678080613752416,1.0,2.142432217634075e-24,0.008998200359928014,0.002999400119976005,0.0014997000599880025
2475126-B2,0,3,2048.0,0.009730682310049775,0.06781386375289268,1.0,7.052535872696444e-07,0.02489502099580084,0.01259748050389922,0.0065986802639472104
2475126-B2,0,3,4096.0,0.029341187977344693,0.12043901908388098,1.0,0.022529498437919074,0.0674865026994601,0.038992201559688064,0.020695860827834433
2475126-B2,0,3,8192.0,0.08261079586952756,0.19978618727374406,1.0,0.3184947035903971,0.17816436712657469,0.10647870425914817,0.06718656268746251
2475126-B2,0,5,1024.0,0.003866055874181162,0.035536705949040126,1.0,2.9649971934394196e-08,0.013197360527894421,0.002999400119976005,0.0014997000599880025
2475126-B2,0,5,2048.0,0.01354379578657719,0.0707552799789514,1.0,0.006910934091363316,0.03749250149970006,0.01259748050389922,0.0065986802639472104
2475126-B2,0,5,4096.0,0.0420573464176062,0.12333660007428598,1.0,0.12951144238580953,0.12297540491901619,0.038992201559688064,0.020695860827834433
2475126-B2,0,5,8192.0,0.12041726066821228,0.19623380749111002,1.0,0.3184946732518972,0.33413317336532694,0.10647870425914817,0.06718656268746251
2475126-B2,0,10,1024.0,0.005159735878494112,0.037247231360799875,1.0,7.963267576481925e-05,0.017996400719856028,0.002999400119976005,0.0014997000599880025
2475126-B2,0,10,2048.0,0.01888111375148921,0.0737855176003261,1.0,0.04122334890553827,0.05818836232753449,0.01259748050389922,0.0065986802639472104
2475126-B2,0,10,4096.0,0.06100341611309541,0.12989190799954753,1.0,0.1840179476121314,0.19946010797840433,0.04469106178764247,0.021295740851829635
2475126-B2,0,10,8192.0,0.16791952787661577,0.2068359554058805,1.0,0.42124581123512617,0.4958008398320336,0.17006598680263948,0.08278344331133773
2475349-B2,0,3,1024.0,0.006723937603281889,0.04999346970373846,1.0,2.2603294069810542e-06,0.017195056421278884,0.008060182697474477,0.0032240730789897904
2475349-B2,0,3,2048.0,0.026555898033177483,0.10291089007242646,1.0,0.036147420932699466,0.06878022568511553,0.03492745835572273,0.018807092960773777
2475349-B2,0,3,4096.0,0.0970309411564912,0.19777307146887652,1.0,0.3824665870684131,0.2294465341214401,0.12358946802794196,0.07092960773777539
2475349-B2,0,3,8192.0,0.2962170894137068,0.2893613475953577,1.0,0.7667265861866849,0.6346050510478237,0.3922622246104245,0.25308973670069856
2475349-B2,0,5,1024.0,0.009084797291343222,0.05374043441656341,1.0,0.0006600035658922153,0.026867275658248254,0.008597528210639442,0.0032240730789897904
2475349-B2,0,5,2048.0,0.03557782546426323,0.11079199149386396,1.0,0.09231481561765073,0.09779688339602365,0.042987641053197204,0.018269747447608814
2475349-B2,0,5,4096.0,0.11150642160154267,0.19441803584720319,1.0,0.38511202561682856,0.2944653412144009,0.12842557764642665,0.07092960773777539
2475349-B2,0,5,8192.0,0.2962353191284154,0.26447574871932095,1.0,0.7014300353404952,0.6861902203116604,0.40945728103170337,0.24073078989790436
2475349-B2,0,10,1024.0,0.011623983629984225,0.055339557135928336,1.0,0.011632213988530878,0.03277807630306287,0.008597528210639442,0.0032240730789897904
2475349-B2,0,10,2048.0,0.04409028584419329,0.11707726757923179,1.0,0.1476143411437093,0.12842557764642665,0.046211714132187,0.019881783987103708
2475349-B2,0,10,4096.0,0.12453055536569504,0.19539541845784092,1.0,0.4084238186290274,0.35948414830736164,0.138635142396561,0.07361633530360022
2475349-B2,0,10,8192.0,0.3103771041818906,0.25540367592848484,1.0,0.6846007257265974,0.738850080601827,0.4411606663084363,0.23858140784524448
2476252-B2,0,3,1024.0,0.008166108858189544,0.057917095153585625,1.0,3.7266531749679884e-06,0.01819322459222083,0.01191969887076537,0.00439146800501882
2476252-B2,0,3,2048.0,0.029395860020905655,0.10880993241215348,1.0,0.044094940944059094,0.07779171894604768,0.03450439146800502,0.018820577164366373
2476252-B2,0,3,4096.0,0.10018806608852159,0.2016332029289334,1.0,0.40972314042455826,0.23086574654956085,0.13362609786700125,0.07904642409033877
2476252-B2,0,3,8192.0,0.23420894783338758,0.2676135400729964,1.0,0.6761084979586612,0.5257214554579673,0.3174404015056462,0.16624843161856964
2476252-B2,0,5,1024.0,0.008262239324706634,0.05798298554989035,1.0,4.539992976248485e-05,0.01819322459222083,0.01191969887076537,0.00439146800501882
2476252-B2,0,5,2048.0,0.031566918149073184,0.11235778349632354,1.0,0.062366943371744345,0.08281053952321205,0.03513174404015056,0.01944792973651192
2476252-B2,0,5,4096.0,0.11610568498664806,0.2146210518634453,1.0,0.44077350156478434,0.2716436637390213,0.14491844416562108,0.0890840652446675
2476252-B2,0,5,8192.0,0.28029108517076323,0.283499879290233,1.0,0.7340541069723282,0.5997490589711418,0.383939774153074,0.23776662484316186
2476252-B2,0,10,1024.0,0.012471083629494308,0.06397125592676706,1.0,0.0032276637944125253,0.037641154328732745,0.013174404015056462,0.00439146800501882
2476252-B2,0,10,2048.0,0.04425936611419986,0.12679109712225747,1.0,0.1407724646135746,0.11731493099121706,0.053952321204516936,0.02383939774153074
2476252-B2,0,10,4096.0,0.12260072005994138,0.2085626708973133,1.0,0.4271646366923744,0.3212045169385194,0.1398996235884567,0.07967377666248432
2476252-B2,0,10,8192.0,0.2567024545954284,0.2612374241943107,1.0,0.6836710109662654,0.6066499372647428,0.34127979924717694,0.16938519447929737
2477189-B3,0,3,1024.0,0.008372350199869637,0.0605072199571617,1.0,3.726653172078671e-06,0.018591549295774647,0.012394366197183098,0.006197183098591549
2477189-B3,0,3,2048.0,0.03199667158073626,0.11634946755211562,1.0,0.04393693364451739,0.08112676056338028,0.038873239436619716,0.02140845070422535
2477189-B3,0,3,4096.0,0.11152774805904354,0.20518565318636287,1.0,0.4172483528995319,0.28056338028169014,0.14366197183098592,0.08056338028169015
2477189-B3,0,3,8192.0,0.2882136575195084,0.29728957739187256,1.0,0.760595161344526,0.5740845070422536,0.39098591549295775,0.27436619718309857
2477189-B3,0,5,1024.0,0.011496154723214976,0.06568782727872961,1.0,0.0006682410290968865,0.029859154929577466,0.013521126760563381,0.006197183098591549
2477189-B3,0,5,2048.0,0.044133455990135906,0.13188477705614607,1.0,0.1256887304033982,0.1143661971830986,0.0523943661971831,0.025915492957746478
2477189-B3,0,5,4096.0,0.12950317764135305,0.20268009810653034,1.0,0.429662764471284,0.3554929577464789,0.1588732394366197,0.07436619718309859
2477189-B3,0,5,8192.0,0.3384711332707547,0.27983177773470286,1.0,0.7575520562209331,0.72,0.483943661971831,0.30140845070422534
2477189-B3,0,10,1024.0,0.017402910752072228,0.07206555611405552,1.0,0.026489594558088577,0.056338028169014086,0.015211267605633802,0.006197183098591549
2477189-B3,0,10,2048.0,0.06652955568569242,0.15089987685092965,1.0,0.24185966408499668,0.18816901408450704,0.08169014084507042,0.03267605633802817
2477189-B3,0,10,4096.0,0.15568610784325287,0.21071530661525104,1.0,0.45624492697260066,0.4315492957746479,0.19943661971830987,0.08450704225352113
