slide_id,fold_ids,num_folds,status,scale_ratio,n_low,n_high,n_low_sampled,n_high_sampled,nearest_dist_mean,nearest_dist_median,nearest_dist_p10,nearest_dist_p90,nearest_dist_min,nearest_dist_max,coverage_256,coverage_512,coverage_1024
25019102B4,3,1,ok,2.0,312,4517,312,2000,6105.332185593889,4292.621576612595,1739.436690425955,13936.384897095802,279.0286723618202,23014.268443728557,0.0,0.005,0.0365
25019102B4,3,1,ok,4.0,312,4517,312,2000,15845.10201464988,11772.202734264925,4850.2928521559625,33382.06944420527,331.18574848564964,49516.13338094969,0.0,0.0005,0.0035
25019102B4,3,1,ok,8.0,312,4517,312,2000,63115.52087388139,65131.138412035165,23923.809043390655,100819.83574245228,1802.4438964916494,118941.65218711231,0.0,0.0,0.0
25019107B,2,1,ok,1.0,235,3417,235,2000,1683.3894249842517,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0545,0.0545,0.3015
25019107B,2,1,ok,2.0,235,3417,235,2000,8316.498752762735,5097.38835091069,1920.63531155709,19198.463480185073,472.8889933166134,29975.006255212025,0.0,0.004,0.029
25019107B,2,1,ok,4.0,235,3417,235,2000,26663.551498916833,23746.534868942417,5470.1184630682355,54412.56830477526,351.8465574650404,66116.13256233308,0.0,0.0015,0.0035
25019107B,2,1,ok,8.0,235,3417,235,2000,112220.4410834913,111825.7429681627,82118.69903838178,143641.0908897645,65417.4000400505,154938.470526206,0.0,0.0,0.0
25019273B,0,1,ok,1.0,379,5410,379,2000,1675.5752831553077,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0655,0.0655,0.31
25019273B,0,1,ok,2.0,379,5410,379,2000,6884.331231523773,4249.638219895901,1969.01625183745,15978.695305087134,401.3601873629222,44868.618966935006,0.0,0.008,0.0195
25019273B,0,1,ok,4.0,379,5410,379,2000,15969.848942411334,9433.823810452841,3875.755539246509,37917.94886593542,455.8705956738162,59332.689480589026,0.0,0.001,0.008
25019273B,0,1,ok,8.0,379,5410,379,2000,82898.53773105232,81755.45248642788,48761.76898532597,117462.70013112662,29661.773143222574,137571.68714891883,0.0,0.0,0.0
25019283B2,1,1,ok,1.0,166,2178,166,2000,1816.8654563271002,2048.0,1024.0,2896.309375740099,0.0,5514.408762505732,0.058,0.0585,0.2725
25019283B2,1,1,ok,2.0,166,2178,166,2000,6385.652594142426,4825.094817721202,2017.063459586733,13442.569456957399,367.48333295538725,21517.32632089777,0.0,0.0035,0.019
25019283B2,1,1,ok,4.0,166,2178,166,2000,29181.135596996923,27869.204727124234,9769.337816653597,50540.064963906116,875.1959780529158,63675.93712698699,0.0,0.0,0.001
25019283B2,1,1,ok,8.0,166,2178,166,2000,109507.0021047491,109771.55635452617,78224.809042695,136140.1155541391,62134.48176334941,149297.18652740915,0.0,0.0,0.0
25019284B2,4,1,ok,1.0,244,3526,244,2000,1690.930461949966,1448.1546878700494,1024.0,2289.7336089597848,0.0,4222.060160632484,0.0555,0.0555,0.2985
25019284B2,4,1,ok,2.0,244,3526,244,2000,8210.873702160006,4766.825463555384,1967.9514729789453,19747.517139243013,452.62014979450487,30445.414843618077,0.0,0.0055,0.0265
25019284B2,4,1,ok,4.0,244,3526,244,2000,21936.580447374843,20178.275074941368,5598.802818460389,43128.0907571535,722.59601438148,55696.26035022459,0.0,0.0,0.002
25019284B2,4,1,ok,8.0,244,3526,244,2000,94381.28718605853,95061.31046945992,69813.7007835953,118720.32949700307,50160.79569743686,132039.4728291506,0.0,0.0,0.0
25019294B1,1,1,ok,1.0,35,453,35,453,1765.3325706374605,2048.0,1024.0,2896.309375740099,0.0,4579.4672179195695,0.05518763796909492,0.05518763796909492,0.2781456953642384
25019294B1,1,1,ok,2.0,35,453,35,453,33193.55854108016,34103.167946687885,19129.93184834661,45012.481200195296,11030.657641319487,49713.134401282725,0.0,0.0,0.0
25019294B1,1,1,ok,4.0,35,453,35,453,101063.81489497206,101567.92700454214,91439.28775573517,109341.19883045668,85640.82923465886,113034.13553435971,0.0,0.0,0.0
25019294B1,1,1,ok,8.0,35,453,35,453,248727.2709805732,249234.0093967916,239439.7521483764,256859.35590226762,234908.22803810003,260811.736453711,0.0,0.0,0.0
25019294B2,2,1,ok,1.0,38,464,38,464,1744.557270993005,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.0603448275862069,0.0603448275862069,0.29310344827586204
25019294B2,2,1,ok,2.0,38,464,38,464,16320.219293376951,15692.59589928003,2863.6427849855854,30192.473671701333,572.6587116249957,33968.9679707818,0.0,0.0,0.017241379310344827
25019294B2,2,1,ok,4.0,38,464,38,464,32550.098603377985,32446.351293624408,22133.46853670883,43361.73669086323,16298.395902664777,48947.10796359678,0.0,0.0,0.0
25019294B2,2,1,ok,8.0,38,464,38,464,94850.26294951494,95238.57274139706,79826.47335385591,108786.47205261873,74515.32796009154,115215.63700296935,0.0,0.0,0.0
25019335B6,4,1,ok,1.0,150,1992,150,1992,1721.4001990633892,1448.1546878700494,1024.0,2896.309375740099,0.0,5792.618751480198,0.05823293172690763,0.05823293172690763,0.2896586345381526
25019335B6,4,1,ok,2.0,150,1992,150,1992,13518.394977982025,12372.50904222745,3326.5381404697587,25994.74043798359,343.4472302989209,38153.92074217275,0.0,0.0035140562248995983,0.011546184738955823
25019335B6,4,1,ok,4.0,150,1992,150,1992,51102.46072031661,52074.53677182352,33956.2124922604,66661.34695636162,19487.46314941994,77444.82960146533,0.0,0.0,0.0
25019335B6,4,1,ok,8.0,150,1992,150,1992,150843.3524404561,151542.15814983027,128977.47765414446,171728.8045324752,108974.93379672227,184005.3717476748,0.0,0.0,0.0
25019339B2,3,1,ok,1.0,227,3354,227,2000,1704.8259473986334,1448.1546878700494,1024.0,2896.309375740099,0.0,4222.060160632484,0.059,0.059,0.2965
25019339B2,3,1,ok,2.0,227,3354,227,2000,10229.503535946245,5237.6030998716915,2112.667205809246,26253.011142191575,345.94363702776786,35281.28610184158,0.0,0.0075,0.018
25019339B2,3,1,ok,4.0,227,3354,227,2000,12939.362296399653,10032.093471979086,4110.973728935762,26445.275002266364,437.7133765376608,40890.90550476964,0.0,0.0005,0.0085
25019339B2,3,1,ok,8.0,227,3354,227,2000,51296.15921541858,52348.6522544857,18816.749759203474,82642.52390440997,697.0975541486284,98442.83369042157,0.0,0.0,0.0005
25019339B3,3,1,ok,1.0,211,3018,211,2000,1730.0721988132448,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.054,0.054,0.2885
25019339B3,3,1,ok,2.0,211,3018,211,2000,5886.042583056063,4358.700723839617,1807.5646599776176,12553.902739785744,427.7873303406729,21760.72264425058,0.0,0.0045,0.036
25019339B3,3,1,ok,4.0,211,3018,211,2000,19825.283215120813,14970.015858447496,4422.063997727758,42524.4554823685,705.6982357920416,54504.56773519078,0.0,0.0,0.008
25019339B3,3,1,ok,8.0,211,3018,211,2000,78713.99729323649,74533.48333758138,43935.90419190865,114360.83046346038,32908.78487577443,124195.52893723671,0.0,0.0,0.0
25019352B2,4,1,ok,1.0,232,3152,232,2000,1744.1235383246965,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.055,0.055,0.284
25019352B2,4,1,ok,2.0,232,3152,232,2000,9861.78080897537,6162.678329697596,2166.562700467597,23971.123672111127,234.8297255459794,35068.610822215356,0.0035,0.006,0.026
25019352B2,4,1,ok,4.0,232,3152,232,2000,24130.687393780165,23432.25051764356,6672.573858463118,42824.487441271354,241.5367466867102,54334.41179400031,0.0005,0.0005,0.0025
25019352B2,4,1,ok,8.0,232,3152,232,2000,96857.57984177565,96359.55153616206,76940.91883071071,117244.81247824222,62765.30494628382,131528.09242515455,0.0,0.0,0.0
25019376B2,3,1,ok,1.0,412,6083,412,2000,1695.3622667507693,1448.1546878700494,1024.0,2289.7336089597848,0.0,6228.748831025377,0.0565,0.0565,0.293
25019376B2,3,1,ok,2.0,412,6083,412,2000,7280.318154148823,4318.400166728415,1886.1686032802052,18102.696414147707,238.40302011509837,35729.07176236181,0.002,0.0075,0.0235
25019376B2,3,1,ok,4.0,412,6083,412,2000,14609.806443481728,9504.639919534038,4148.198645195285,32992.04129674979,171.96511274092776,51894.21609389625,0.002,0.002,0.006
25019376B2,3,1,ok,8.0,412,6083,412,2000,58232.19860538385,56181.64459230688,15174.024869381114,100811.32299031594,885.4400036140224,122612.90242058541,0.0,0.0,0.0005
25019379B,2,1,ok,1.0,219,3103,219,2000,1687.088281238917,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0595,0.0595,0.299
25019379B,2,1,ok,2.0,219,3103,219,2000,12117.537782381105,10528.616670769243,2788.6780896977048,24436.247880379662,313.3368794125581,47891.766515759264,0.0,0.0035,0.012
25019379B,2,1,ok,4.0,219,3103,219,2000,56620.1687650241,57950.31231670629,32988.384357609975,79563.83427372247,1473.8154565616417,89650.2653872257,0.0,0.0,0.0
25019379B,2,1,ok,8.0,219,3103,219,2000,172442.71500408347,171947.18773434544,142062.33786537714,202055.36234814534,112656.73868881524,213044.902243635,0.0,0.0,0.0
25019384B2,0,1,ok,1.0,226,3241,226,2000,1728.336845247684,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.0585,0.0585,0.291
25019384B2,0,1,ok,2.0,226,3241,226,2000,10238.969527551959,7560.537811558117,2317.987057772325,21893.828609329543,355.0887213077881,53365.44943125655,0.0,0.004,0.022
25019384B2,0,1,ok,4.0,226,3241,226,2000,49292.450590279994,51104.08980891053,26825.779272901633,67752.44647814595,7402.307207891334,81393.79205443128,0.0,0.0,0.0
25019384B2,0,1,ok,8.0,226,3241,226,2000,148536.4987630375,150587.02532706287,118161.32988368749,174809.26592302567,98573.89322229289,187379.65585409745,0.0,0.0,0.0
25019457B2,1,1,ok,1.0,192,2629,192,2000,1761.1717140430267,1448.1546878700494,1024.0,2896.309375740099,0.0,5792.618751480198,0.0545,0.0545,0.282
25019457B2,1,1,ok,2.0,192,2629,192,2000,15883.206530081314,11814.922664286987,2574.4094468440717,36436.39067955376,579.76546982379,44512.749465742956,0.0,0.0,0.0215
25019457B2,1,1,ok,4.0,192,2629,192,2000,25666.35596369595,24933.359988127242,7725.210741462009,44523.73286822459,474.806276285392,56055.32581298587,0.0,0.0005,0.001
25019457B2,1,1,ok,8.0,192,2629,192,2000,94266.38455287431,95740.5381200077,65749.4800869348,120575.69190602643,49122.20093806872,134224.4195964356,0.0,0.0,0.0
25019468B2,3,1,ok,1.0,185,2556,185,2000,1839.113492659207,1448.1546878700494,1024.0,2289.7336089597848,0.0,24704.487446615847,0.0585,0.06,0.2985
25019468B2,3,1,ok,2.0,185,2556,185,2000,25748.77424596899,31005.449809182315,2322.082503653224,51935.484928139,260.0,58893.830169212124,0.0,0.007,0.0205
25019468B2,3,1,ok,4.0,185,2556,185,2000,22206.672047768676,21373.299604880853,9839.721947290991,34764.03129051671,1598.3691688718222,64305.92461041206,0.0,0.0,0.0
25019468B2,3,1,ok,8.0,185,2556,185,2000,49214.78249932413,53502.49406770748,9268.887199667444,87546.69179498951,832.8649350284835,101783.3646132805,0.0,0.0,0.001
25019474B2,1,1,ok,1.0,251,3619,251,2000,1722.22553740132,1448.1546878700494,1024.0,2896.309375740099,0.0,5514.408762505732,0.0585,0.0585,0.3065
25019474B2,1,1,ok,2.0,251,3619,251,2000,6383.077326867413,4029.7852300091627,1787.0111919067547,14913.97876391462,421.24577149213025,36035.91014529812,0.0,0.0005,0.0365
25019474B2,1,1,ok,4.0,251,3619,251,2000,17666.85449424179,16164.241071831344,4763.39059914259,33485.51299963916,369.14089451048363,49540.184093319636,0.0,0.001,0.007
25019474B2,1,1,ok,8.0,251,3619,251,2000,60040.123544006434,59175.635530848616,29072.20740849876,90935.53513337088,3753.057420290822,105804.35794899943,0.0,0.0,0.0
25019503B,1,1,ok,1.0,109,1589,109,1589,1800.760341163326,2048.0,1024.0,2896.309375740099,0.0,4579.4672179195695,0.05726872246696035,0.05726872246696035,0.2800503461296413
25019503B,1,1,ok,2.0,109,1589,109,1589,26833.021261422913,33377.65435137706,2748.70751445111,55051.77201623718,491.91970889566926,64229.32391050057,0.0,0.005034612964128383,0.009439899307740718
25019503B,1,1,ok,4.0,109,1589,109,1589,150977.70927014248,159815.49557536654,118848.06538069148,182781.3359448732,110055.71394979909,192687.97173150172,0.0,0.0,0.0
25019503B,1,1,ok,8.0,109,1589,109,1589,407621.9418612976,416334.2723941905,375548.96403696085,439538.7848477837,366961.1617446729,449605.267373504,0.0,0.0,0.0
25019508B4,4,1,ok,1.0,178,2594,178,2000,1716.9257504944517,1448.1546878700494,1024.0,2896.309375740099,0.0,4222.060160632484,0.0585,0.0585,0.294
25019508B4,4,1,ok,2.0,178,2594,178,2000,8790.170899118148,6484.744250932337,2161.437484638406,18693.22984551235,290.33084576048753,28357.8921995271,0.0,0.007,0.0175
25019508B4,4,1,ok,4.0,178,2594,178,2000,35128.584198824734,34965.21887564085,16869.684536539007,54042.021533935564,3659.5488793019285,64198.25969603849,0.0,0.0,0.0
25019508B4,4,1,ok,8.0,178,2594,178,2000,116013.51495174125,116023.43424653281,91597.56592480013,140898.71298360723,74009.97615186752,149378.0342754583,0.0,0.0,0.0
25019621B2,1,1,ok,1.0,124,1765,124,1765,1788.8851145542026,1806.9037052372216,1024.0,2896.309375740099,0.0,5221.395981919011,0.053824362606232294,0.053824362606232294,0.2725212464589235
25019621B2,1,1,ok,2.0,124,1765,124,1765,21429.5458192064,14655.491291662658,2598.278948248745,43959.3496312218,505.3958844312051,49540.971730477795,0.0,0.0033994334277620396,0.009065155807365438
25019621B2,1,1,ok,4.0,124,1765,124,1765,22930.984070541643,21507.069163416945,7767.851347565748,40490.40428578298,547.7015610713557,51352.602047023865,0.0,0.0,0.0022662889518413596
25019621B2,1,1,ok,8.0,124,1765,124,1765,83601.76244329252,82570.64418423778,62493.056763516375,105947.20252146236,51566.675207928616,120415.67466488738,0.0,0.0,0.0
25019621B4,2,1,ok,1.0,181,2623,181,2000,1735.6741982218705,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.059,0.059,0.2925
25019621B4,2,1,ok,2.0,181,2623,181,2000,12994.174298439439,12275.14566105022,3091.51005244494,24561.49875312987,309.6853241598639,33728.60941396784,0.0,0.0035,0.0115
25019621B4,2,1,ok,4.0,181,2623,181,2000,46423.55667829819,47285.94720020965,19351.67708668613,71905.78806828067,2104.8897833378355,82082.28247922934,0.0,0.0,0.0
25019621B4,2,1,ok,8.0,181,2623,181,2000,152255.10067450273,153731.50909310282,120517.43955071807,181087.8534966443,103390.59679197137,190471.85253732375,0.0,0.0,0.0
25019629B2,1,1,ok,1.0,166,2187,166,2000,1841.0632631450426,2048.0,1024.0,2896.309375740099,0.0,6556.799219131237,0.0555,0.056,0.2785
25019629B2,1,1,ok,2.0,166,2187,166,2000,10619.563353203923,9818.590377442171,2588.395815323225,20474.71275760966,356.24850876880873,28174.28616664493,0.0,0.0035,0.0195
25019629B2,1,1,ok,4.0,166,2187,166,2000,49127.15009363906,50536.13053044065,29702.737264434065,66614.3695285701,14448.5158061304,75345.12258268613,0.0,0.0,0.0
25019629B2,1,1,ok,8.0,166,2187,166,2000,143719.42698068495,143724.5637456802,119823.40230110576,168099.50568822311,95111.66847974017,177826.11907422374,0.0,0.0,0.0
25019675B2,4,1,ok,1.0,172,2526,172,2000,1777.4953702394475,2048.0,1024.0,2896.309375740099,0.0,5514.408762505732,0.0555,0.0555,0.275
25019675B2,4,1,ok,2.0,172,2526,172,2000,12106.283938167371,10179.956247791422,2839.769356831642,25005.589101914367,190.07893097342483,34623.13171854909,0.0015,0.004,0.0115
25019675B2,4,1,ok,4.0,172,2526,172,2000,60708.034664958504,61297.184849241516,41536.13890291131,79504.23079077143,27357.414972909995,89564.02070586156,0.0,0.0,0.0
25019675B2,4,1,ok,8.0,172,2526,172,2000,181333.1623579486,182342.5806427172,162131.5620490648,199680.96653446535,147650.34556681538,210045.45722533492,0.0,0.0,0.0
25019705B2,4,1,ok,1.0,276,4073,276,2000,1709.6283413135088,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0565,0.0565,0.2855
25019705B2,4,1,ok,2.0,276,4073,276,2000,7784.671835015357,4672.7053403298405,1878.6048014417509,19938.70778159909,464.2111588490738,32692.32576614885,0.0,0.0105,0.019
25019705B2,4,1,ok,4.0,276,4073,276,2000,15854.97941272169,13141.626687743035,4650.379970861409,31459.619157485504,432.46271515588484,42613.62985008435,0.0,0.0015,0.0035
25019705B2,4,1,ok,8.0,276,4073,276,2000,59042.205116256315,61027.62357812967,27898.428817335076,88003.45983392453,8157.666332965574,102417.98881544199,0.0,0.0,0.0
25019716B2,1,1,ok,1.0,186,2594,186,2000,1734.23196026982,1448.1546878700494,1024.0,2896.309375740099,0.0,7249.897723416518,0.0605,0.061,0.2915
25019716B2,1,1,ok,2.0,186,2594,186,2000,10261.74566078228,7397.287664350799,2283.4158622554937,23545.459710950643,470.0680801756273,30780.693185826727,0.0,0.0065,0.0175
25019716B2,1,1,ok,4.0,186,2594,186,2000,55251.29180961758,53932.22739232032,24919.907477659217,83616.61046108004,10372.592347142541,92237.14935425964,0.0,0.0,0.0
25019716B2,1,1,ok,8.0,186,2594,186,2000,177913.60400623747,176100.10241964523,147613.88968588307,206505.13141640648,134174.54614046586,215626.9281536979,0.0,0.0,0.0
25019773B3,3,1,ok,1.0,139,1993,139,1993,1649.6723752426044,1448.1546878700494,1024.0,2289.7336089597848,0.0,4096.0,0.06422478675363773,0.06422478675363773,0.31209232313095836
25019773B3,3,1,ok,2.0,139,1993,139,1993,8827.771806622499,6541.000687968164,2225.8524188156584,19358.575097640485,412.09950254762504,27789.156770222446,0.0,0.006522829904666332,0.018564977420973405
25019773B3,3,1,ok,4.0,139,1993,139,1993,22987.8896748423,21612.37501988155,5731.772675185226,43607.58648648312,298.8544796385023,52322.462193593296,0.0,0.0010035122930255895,0.0030105368790767687
25019773B3,3,1,ok,8.0,139,1993,139,1993,87940.84297491884,87688.30582238433,65137.60554128234,111349.8640217595,54267.54803747816,119550.22884963457,0.0,0.0,0.0
25019776B2,4,1,ok,1.0,287,4229,287,2000,1691.0933225704948,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0605,0.0605,0.2975
25019776B2,4,1,ok,2.0,287,4229,287,2000,6844.138449070859,4377.601169590487,1794.569586279674,16737.01717750209,273.408119850161,25166.77937281606,0.0,0.005,0.031
25019776B2,4,1,ok,4.0,287,4229,287,2000,34153.054927859695,33187.74775838453,6401.279872025593,65322.74645713307,286.2167011199731,76793.04135141413,0.0,0.001,0.0025
25019776B2,4,1,ok,8.0,287,4229,287,2000,134253.93233153078,134952.84734363234,100160.17985110595,168071.30113614452,80669.37877534449,181243.67862080046,0.0,0.0,0.0
25019790B2,2,1,ok,1.0,438,6505,438,2000,1727.9178627232145,1448.1546878700494,1024.0,2896.309375740099,0.0,12712.63249685131,0.0675,0.0675,0.295
25019790B2,2,1,ok,2.0,438,6505,438,2000,4142.976844552475,3733.078086512523,1668.2880446733411,7213.533839371366,97.32420048477151,24013.53351758129,0.006,0.0125,0.029
25019790B2,2,1,ok,4.0,438,6505,438,2000,13533.251453375962,10753.26995524402,4273.1967126059135,27969.878699986315,413.3194890154588,47034.94122458324,0.0,0.0015,0.0045
25019790B2,2,1,ok,8.0,438,6505,438,2000,56810.37744300363,55335.136626218315,30215.6528948206,86005.07458540684,10903.580329414737,111158.4256095776,0.0,0.0,0.0
25019806B2,3,1,ok,1.0,220,3141,220,2000,1750.1743897005406,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.057,0.057,0.286
25019806B2,3,1,ok,2.0,220,3141,220,2000,7491.108315738171,4977.2607928458,2116.854720011443,16518.194811989266,208.62646045025065,53912.63369563761,0.0045,0.0085,0.0245
25019806B2,3,1,ok,4.0,220,3141,220,2000,24805.210919576482,17340.672705747944,5025.089551440849,54155.289282238446,540.8779899385812,70339.19425896204,0.0,0.0,0.004
25019806B2,3,1,ok,8.0,220,3141,220,2000,96192.00123415916,86036.97527250471,51521.66315793363,143362.95224973164,20019.911088713656,161161.94206139364,0.0,0.0,0.0
25020232B,2,1,ok,1.0,341,4933,341,2000,1732.6653239392294,1448.1546878700494,1024.0,2289.7336089597848,0.0,7240.773439350247,0.0545,0.055,0.2885
25020232B,2,1,ok,2.0,341,4933,341,2000,10812.114195359129,6228.502390848327,2184.4186869737223,25461.168570982754,303.3232599059953,47494.08431583874,0.0,0.006,0.0195
25020232B,2,1,ok,4.0,341,4933,341,2000,46686.58181713453,45332.98338520863,14283.853558965731,80147.93575374698,719.4087850450535,92410.52929185072,0.0,0.0,0.0005
25020232B,2,1,ok,8.0,341,4933,341,2000,170647.69802641947,171501.39873930055,136600.42189466467,202770.71193837264,113082.84613061346,215646.45726744505,0.0,0.0,0.0
25020257B2,1,1,ok,1.0,287,4243,287,2000,1808.2611163018657,2048.0,1024.0,2896.309375740099,0.0,5221.395981919011,0.0475,0.0475,0.264
25020257B2,1,1,ok,2.0,287,4243,287,2000,8645.595861712649,5330.0,2020.5830841615991,20540.794712273608,333.83978193139296,28931.806234661533,0.0,0.007,0.0195
25020257B2,1,1,ok,4.0,287,4243,287,2000,46991.217317421186,46573.324486947284,24105.646764850142,71112.27318224571,7915.560624491483,85732.07195093327,0.0,0.0,0.0
25020257B2,1,1,ok,8.0,287,4243,287,2000,123031.5034956508,124238.91637819016,102990.58144762211,141100.09168797292,83215.01624706926,158822.1163566334,0.0,0.0,0.0
25020263B2,2,1,ok,1.0,348,4827,348,2000,1717.3200496990116,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.065,0.065,0.2985
25020263B2,2,1,ok,2.0,348,4827,348,2000,8875.454433665458,4726.7292073906665,2006.3897926375123,23594.099961642954,473.8269726387471,38652.90489730364,0.0,0.01,0.0185
25020263B2,2,1,ok,4.0,348,4827,348,2000,9578.732677727383,8080.570276904966,3439.314030442699,18528.772636665184,347.08068226278453,28320.510729857964,0.0,0.0025,0.011
25020263B2,2,1,ok,8.0,348,4827,348,2000,36467.59095319193,37476.230399466,15623.99920691582,55696.919417162964,393.547964039963,69939.72627913266,0.0,0.0005,0.001
25020282B2,4,1,ok,1.0,342,5158,342,2000,1718.398230347134,1448.1546878700494,1024.0,2896.309375740099,0.0,5318.575937222294,0.0665,0.0665,0.29
25020282B2,4,1,ok,2.0,342,5158,342,2000,21965.315272180513,16107.496671191813,2098.0,53110.66724916901,387.2415266987775,68057.34714195081,0.0,0.008,0.014
25020282B2,4,1,ok,4.0,342,5158,342,2000,143369.17447916695,146759.21034197015,99143.94141128068,186768.66284927778,83457.02954215421,201064.94498047142,0.0,0.0,0.0
25020282B2,4,1,ok,8.0,342,5158,342,2000,409040.7366447116,412339.96950889763,364594.7380912156,451817.31841716,345903.7445359619,466141.8843270791,0.0,0.0,0.0
25020291B2,3,1,ok,1.0,159,2136,159,2000,1794.1064668306615,2018.8718333868244,1024.0,2896.309375740099,0.0,5313.855474135517,0.0545,0.056,0.273
25020291B2,3,1,ok,2.0,159,2136,159,2000,14126.118737014722,13015.627069027447,3271.492014356752,27672.339895334797,399.4446144335908,37030.51395808597,0.0,0.0025,0.008
25020291B2,3,1,ok,4.0,159,2136,159,2000,53449.175536991715,54027.849248955565,22674.494201641177,82196.52772695619,9448.124681649793,93820.84655341797,0.0,0.0,0.0
25020291B2,3,1,ok,8.0,159,2136,159,2000,171951.36880739016,175521.20182619896,136028.22935080732,205101.8084727684,120750.78634940644,215977.55501903433,0.0,0.0,0.0
25020353B2,4,1,ok,1.0,94,1279,94,1279,1849.1779388340562,1448.1546878700494,1024.0,2896.309375740099,0.0,8326.704990571001,0.05785770132916341,0.05785770132916341,0.28225175918686474
25020353B2,4,1,ok,2.0,94,1279,94,1279,21833.03830887724,22196.9417938598,6563.245663072398,36797.47225039024,466.85436701395435,44993.772057919305,0.0,0.0007818608287724785,0.0023455824863174357
25020353B2,4,1,ok,4.0,94,1279,94,1279,54785.79250600899,55045.24140195953,35306.83208330124,72800.55944674475,22624.8000433153,83356.31935852254,0.0,0.0,0.0
25020353B2,4,1,ok,8.0,94,1279,94,1279,156986.65288572657,159949.75896512004,128810.58076249913,184036.04617697495,113841.53351479415,195477.4573627353,0.0,0.0,0.0
25020556B4,0,1,ok,1.0,152,2208,152,2000,1757.97133717441,1448.1546878700494,1024.0,2896.309375740099,0.0,5120.0,0.059,0.059,0.2885
25020556B4,0,1,ok,2.0,152,2208,152,2000,13831.460911957764,12304.984649767262,3544.183418443058,26513.178697153056,451.32804034316325,36535.91396147084,0.0,0.0005,0.01
25020556B4,0,1,ok,4.0,152,2208,152,2000,49518.4196584312,49860.77074977763,28866.140613682022,69432.63374829323,14107.305093461331,80021.84307425068,0.0,0.0,0.0
25020556B4,0,1,ok,8.0,152,2208,152,2000,153451.57835268762,154206.6657340757,125799.8460152107,179706.71628648782,116986.1422263338,189628.21727000442,0.0,0.0,0.0
25020573B3,1,1,ok,1.0,286,4278,286,2000,1716.680149473122,1448.1546878700494,1024.0,2289.7336089597848,0.0,5221.395981919011,0.053,0.053,0.2935
25020573B3,1,1,ok,2.0,286,4278,286,2000,7567.540662409161,4716.968200020008,2096.9914162914447,17941.16878248506,265.9962405749375,30470.337083793478,0.0,0.0095,0.018
25020573B3,1,1,ok,4.0,286,4278,286,2000,47010.99514342341,45639.742403233424,16048.364934146568,80101.97595571342,900.0938839921089,94314.59111929606,0.0,0.0,0.0005
25020573B3,1,1,ok,8.0,286,4278,286,2000,169923.1433998222,168185.29400584655,134088.39968904248,205741.70406849033,95032.45921789038,221655.94485598622,0.0,0.0,0.0
25020714B2,1,1,ok,1.0,515,7718,515,2000,1702.1153430485838,1448.1546878700494,1024.0,2289.7336089597848,0.0,5221.395981919011,0.0585,0.0585,0.296
25020714B2,1,1,ok,2.0,515,7718,515,2000,7129.303282341825,4221.847936626804,1716.7783782422239,18405.714703723872,359.5552808679077,35057.8949738857,0.0,0.0055,0.039
25020714B2,1,1,ok,4.0,515,7718,515,2000,17036.59823595746,13310.750542324802,4486.340156519565,35153.52045158566,384.33318878285803,50996.879590814184,0.0,0.0035,0.0065
25020714B2,1,1,ok,8.0,515,7718,515,2000,66798.49042976655,67955.56960249836,37264.883225952144,94329.35770020976,21173.798525536225,119929.41817585875,0.0,0.0,0.0
25020714B4,3,1,ok,1.0,340,4936,340,2000,1705.9858148120702,1448.1546878700494,1024.0,2350.391185637899,0.0,6228.748831025377,0.0595,0.0595,0.302
25020714B4,3,1,ok,2.0,340,4936,340,2000,7993.470472458072,5510.287469814983,2149.921859045114,17884.43918848531,319.4056981332675,28888.663399333655,0.0,0.0035,0.027
25020714B4,3,1,ok,4.0,340,4936,340,2000,39678.75735078904,40620.319496527845,9353.997089511111,66688.709570589,397.4166579296847,80046.68500319048,0.0,0.0005,0.001
25020714B4,3,1,ok,8.0,340,4936,340,2000,138282.84461299118,138232.45052508658,101296.10854819253,174432.87193348465,75016.75119598288,189620.3298910747,0.0,0.0,0.0
25020717B2,3,1,ok,1.0,219,3029,219,2000,1936.5953999105682,2048.0,1024.0,3072.0,0.0,9158.934435839139,0.05,0.05,0.2585
25020717B2,3,1,ok,2.0,219,3029,219,2000,8410.670712097435,4868.340168887134,2105.505165037597,20960.289775814206,390.4484601070927,40896.46327006775,0.0,0.007,0.016
25020717B2,3,1,ok,4.0,219,3029,219,2000,14359.705878733039,8880.780099149542,3517.6795847428357,35017.90917861405,229.08513701242165,47664.010741858474,0.001,0.0025,0.0075
